t,s,w
t1390,0,0
t1391,0,0
t1392,0.136,0.001
t1393,0.384,0.001
t1394,0.601,0.025
t1395,0.749,0.064
t1396,0.821,0.072
t1397,0.843,0.078
t1398,0.807,0.089
t1399,0.709,0.097
t1400,0.549,0.089
t1401,0.323,0.066
t1402,0.071,0.039
t1403,0,0.024
t1404,0,0.016
t1405,0,0.009
t1406,0,0.005
t1407,0,0.002
t1408,0,0.001
t1409,0,0.001
t1410,0,0
t1411,0,0
t1412,0,0
t1413,0,0
t1414,0,0
t1415,0,0
t1416,0.136,0
t1417,0.372,0
t1418,0.582,0.002
t1419,0.718,0.014
t1420,0.781,0.024
t1421,0.784,0.03
t1422,0.718,0.033
t1423,0.607,0.033
t1424,0.493,0.022
t1425,0.302,0.008
t1426,0.064,0.001
t1427,0,0.002
t1428,0,0.013
t1429,0,0.052
t1430,0,0.104
t1431,0,0.158
t1432,0,0.209
t1433,0,0.243
t1434,0,0.208
t1435,0,0.152
t1436,0,0.109
t1437,0,0.07
t1438,0,0.039
t1439,0,0.014
t1440,0.087,0.006
t1441,0.317,0.002
t1442,0.531,0.001
t1443,0.677,0.002
t1444,0.76,0.002
t1445,0.772,0.005
t1446,0.708,0.01
t1447,0.581,0.015
t1448,0.4,0.018
t1449,0.2,0.021
t1450,0.039,0.025
t1451,0,0.039
t1452,0,0.054
t1453,0,0.058
t1454,0,0.05
t1455,0,0.036
t1456,0,0.027
t1457,0,0.026
t1458,0,0.035
t1459,0,0.059
t1460,0,0.101
t1461,0,0.155
t1462,0,0.201
t1463,0,0.212
t1464,0.063,0.155
t1465,0.255,0.047
t1466,0.457,0.045
t1467,0.547,0.055
t1468,0.573,0.06
t1469,0.573,0.067
t1470,0.538,0.075
t1471,0.433,0.082
t1472,0.301,0.087
t1473,0.165,0.094
t1474,0.037,0.132
t1475,0,0.176
t1476,0,0.201
t1477,0,0.218
t1478,0,0.208
t1479,0,0.182
t1480,0,0.132
t1481,0,0.083
t1482,0,0.047
t1483,0,0.021
t1484,0,0.007
t1485,0,0.002
t1486,0,0
t1487,0,0
t1488,0.079,0
t1489,0.275,0
t1490,0.457,0.002
t1491,0.567,0.016
t1492,0.558,0.03
t1493,0.459,0.054
t1494,0.389,0.082
t1495,0.33,0.091
t1496,0.261,0.084
t1497,0.151,0.057
t1498,0.032,0.04
t1499,0,0.025
t1500,0,0.024
t1501,0,0.073
t1502,0,0.197
t1503,0,0.369
t1504,0,0.42
t1505,0,0.358
t1506,0,0.247
t1507,0,0.177
t1508,0,0.144
t1509,0,0.144
t1510,0,0.195
t1511,0,0.298
t1512,0.137,0.352
t1513,0.416,0.508
t1514,0.63,0.682
t1515,0.776,0.649
t1516,0.859,0.621
t1517,0.879,0.618
t1518,0.844,0.645
t1519,0.75,0.691
t1520,0.594,0.733
t1521,0.373,0.75
t1522,0.107,0.711
t1523,0,0.72
t1524,0,0.67
t1525,0,0.516
t1526,0,0.368
t1527,0,0.304
t1528,0,0.302
t1529,0,0.301
t1530,0,0.305
t1531,0,0.3
t1532,0,0.273
t1533,0,0.249
t1534,0,0.254
t1535,0,0.293
t1536,0.172,0.383
t1537,0.446,0.558
t1538,0.665,0.626
t1539,0.815,0.658
t1540,0.896,0.657
t1541,0.9,0.623
t1542,0.885,0.553
t1543,0.791,0.459
t1544,0.632,0.348
t1545,0.405,0.241
t1546,0.128,0.192
t1547,0,0.179
t1548,0,0.164
t1549,0,0.14
t1550,0,0.107
t1551,0,0.069
t1552,0,0.036
t1553,0,0.015
t1554,0,0.006
t1555,0,0.003
t1556,0,0.002
t1557,0,0.001
t1558,0,0.001
t1559,0,0.002
t1560,0.174,0.004
t1561,0.442,0.014
t1562,0.656,0.022
t1563,0.799,0.035
t1564,0.875,0.045
t1565,0.89,0.048
t1566,0.849,0.042
t1567,0.75,0.031
t1568,0.59,0.019
t1569,0.368,0.008
t1570,0.107,0.004
t1571,0,0.015
t1572,0,0.043
t1573,0,0.094
t1574,0,0.169
t1575,0,0.248
t1576,0,0.304
t1577,0,0.311
t1578,0,0.281
t1579,0,0.245
t1580,0,0.212
t1581,0,0.178
t1582,0,0.131
t1583,0,0.089
t1584,0.072,0.057
t1585,0.235,0.026
t1586,0.396,0.082
t1587,0.515,0.144
t1588,0.548,0.208
t1589,0.506,0.27
t1590,0.423,0.312
t1591,0.329,0.32
t1592,0.216,0.278
t1593,0.103,0.225
t1594,0.019,0.26
t1595,0,0.341
t1596,0,0.363
t1597,0,0.257
t1598,0,0.135
t1599,0,0.075
t1600,0,0.066
t1601,0,0.067
t1602,0,0.069
t1603,0,0.073
t1604,0,0.073
t1605,0,0.068
t1606,0,0.06
t1607,0,0.067
t1608,0.04,0.067
t1609,0.149,0.086
t1610,0.26,0.181
t1611,0.335,0.256
t1612,0.364,0.311
t1613,0.395,0.352
t1614,0.388,0.38
t1615,0.36,0.404
t1616,0.274,0.401
t1617,0.169,0.358
t1618,0.05,0.32
t1619,0,0.299
t1620,0,0.251
t1621,0,0.173
t1622,0,0.1
t1623,0,0.047
t1624,0,0.019
t1625,0,0.006
t1626,0,0.003
t1627,0,0.001
t1628,0,0
t1629,0,0
t1630,0,0
t1631,0,0.005
t1632,0.061,0.014
t1633,0.2,0.022
t1634,0.446,0.052
t1635,0.651,0.18
t1636,0.69,0.391
t1637,0.742,0.642
t1638,0.712,0.831
t1639,0.594,0.893
t1640,0.43,0.874
t1641,0.221,0.776
t1642,0.049,0.593
t1643,0,0.527
t1644,0,0.668
t1645,0,0.762
t1646,0,0.682
t1647,0,0.59
t1648,0,0.558
t1649,0,0.561
t1650,0,0.601
t1651,0,0.631
t1652,0,0.656
t1653,0,0.707
t1654,0,0.69
t1655,0,0.571
t1656,0.18,0.417
t1657,0.45,0.661
t1658,0.658,0.801
t1659,0.799,0.826
t1660,0.876,0.869
t1661,0.896,0.909
t1662,0.86,0.935
t1663,0.761,0.953
t1664,0.551,0.966
t1665,0.292,0.966
t1666,0.098,0.949
t1667,0,0.929
t1668,0,0.885
t1669,0,0.816
t1670,0,0.73
t1671,0,0.691
t1672,0,0.657
t1673,0,0.583
t1674,0,0.467
t1675,0,0.408
t1676,0,0.392
t1677,0,0.343
t1678,0,0.293
t1679,0.001,0.29
t1680,0.209,0.323
t1681,0.48,0.684
t1682,0.691,0.746
t1683,0.835,0.733
t1684,0.9,0.729
t1685,0.9,0.736
t1686,0.897,0.762
t1687,0.802,0.793
t1688,0.646,0.82
t1689,0.424,0.831
t1690,0.153,0.797
t1691,0,0.744
t1692,0,0.672
t1693,0,0.555
t1694,0,0.447
t1695,0,0.403
t1696,0,0.422
t1697,0,0.41
t1698,0,0.385
t1699,0,0.377
t1700,0,0.38
t1701,0,0.383
t1702,0,0.364
t1703,0.001,0.332
t1704,0.195,0.253
t1705,0.455,0.375
t1706,0.656,0.595
t1707,0.796,0.613
t1708,0.876,0.648
t1709,0.895,0.685
t1710,0.858,0.712
t1711,0.769,0.729
t1712,0.602,0.741
t1713,0.326,0.73
t1714,0.081,0.633
t1715,0,0.586
t1716,0,0.582
t1717,0,0.535
t1718,0,0.477
t1719,0,0.407
t1720,0,0.321
t1721,0,0.276
t1722,0,0.265
t1723,0,0.251
t1724,0,0.246
t1725,0,0.247
t1726,0,0.248
t1727,0.001,0.27
t1728,0.192,0.206
t1729,0.451,0.372
t1730,0.654,0.734
t1731,0.793,0.81
t1732,0.856,0.838
t1733,0.833,0.853
t1734,0.766,0.875
t1735,0.654,0.901
t1736,0.544,0.921
t1737,0.373,0.94
t1738,0.134,0.93
t1739,0,0.91
t1740,0,0.863
t1741,0,0.812
t1742,0,0.783
t1743,0,0.758
t1744,0,0.739
t1745,0,0.706
t1746,0,0.661
t1747,0,0.623
t1748,0,0.556
t1749,0,0.457
t1750,0,0.302
t1751,0.002,0.202
t1752,0.178,0.102
t1753,0.432,0.157
t1754,0.633,0.42
t1755,0.77,0.566
t1756,0.851,0.631
t1757,0.865,0.672
t1758,0.825,0.718
t1759,0.738,0.778
t1760,0.584,0.827
t1761,0.371,0.818
t1762,0.125,0.827
t1763,0,0.9
t1764,0,0.926
t1765,0,0.934
t1766,0,0.933
t1767,0,0.92
t1768,0,0.851
t1769,0,0.702
t1770,0,0.619
t1771,0,0.586
t1772,0,0.591
t1773,0,0.599
t1774,0,0.575
t1775,0.002,0.532
t1776,0.162,0.338
t1777,0.408,0.231
t1778,0.606,0.617
t1779,0.745,0.736
t1780,0.841,0.77
t1781,0.859,0.763
t1782,0.823,0.739
t1783,0.736,0.718
t1784,0.59,0.696
t1785,0.386,0.66
t1786,0.142,0.586
t1787,0,0.599
t1788,0,0.55
t1789,0,0.41
t1790,0,0.225
t1791,0,0.084
t1792,0,0.016
t1793,0,0.001
t1794,0,0
t1795,0,0
t1796,0,0
t1797,0,0.001
t1798,0,0.006
t1799,0.002,0.017
t1800,0.176,0.038
t1801,0.425,0.046
t1802,0.619,0.231
t1803,0.749,0.32
t1804,0.821,0.364
t1805,0.846,0.406
t1806,0.813,0.449
t1807,0.721,0.485
t1808,0.573,0.525
t1809,0.354,0.548
t1810,0.112,0.504
t1811,0,0.422
t1812,0,0.311
t1813,0,0.253
t1814,0,0.295
t1815,0,0.402
t1816,0,0.513
t1817,0,0.562
t1818,0,0.567
t1819,0,0.561
t1820,0,0.55
t1821,0,0.524
t1822,0,0.471
t1823,0.001,0.442
t1824,0.12,0.35
t1825,0.351,0.199
t1826,0.57,0.334
t1827,0.72,0.523
t1828,0.814,0.634
t1829,0.838,0.69
t1830,0.809,0.715
t1831,0.727,0.71
t1832,0.583,0.661
t1833,0.379,0.571
t1834,0.138,0.432
t1835,0.001,0.291
t1836,0,0.184
t1837,0,0.17
t1838,0,0.221
t1839,0,0.325
t1840,0,0.46
t1841,0,0.569
t1842,0,0.623
t1843,0,0.642
t1844,0,0.625
t1845,0,0.581
t1846,0,0.466
t1847,0.003,0.345
t1848,0.155,0.226
t1849,0.351,0.102
t1850,0.463,0.101
t1851,0.457,0.208
t1852,0.392,0.278
t1853,0.33,0.394
t1854,0.34,0.481
t1855,0.311,0.425
t1856,0.187,0.242
t1857,0.103,0.122
t1858,0.029,0.073
t1859,0,0.048
t1860,0,0.057
t1861,0,0.108
t1862,0,0.189
t1863,0,0.281
t1864,0,0.325
t1865,0,0.334
t1866,0,0.32
t1867,0,0.291
t1868,0,0.266
t1869,0,0.227
t1870,0,0.144
t1871,0,0.118
t1872,0.022,0.133
t1873,0.069,0.118
t1874,0.123,0.194
t1875,0.157,0.365
t1876,0.178,0.471
t1877,0.212,0.522
t1878,0.271,0.546
t1879,0.311,0.623
t1880,0.362,0.785
t1881,0.233,0.889
t1882,0.085,0.903
t1883,0.001,0.876
t1884,0,0.893
t1885,0,0.911
t1886,0,0.927
t1887,0,0.942
t1888,0,0.937
t1889,0,0.938
t1890,0,0.931
t1891,0,0.911
t1892,0,0.881
t1893,0,0.851
t1894,0,0.811
t1895,0.006,0.776
t1896,0.195,0.826
t1897,0.476,0.822
t1898,0.692,0.768
t1899,0.835,0.702
t1900,0.9,0.574
t1901,0.9,0.376
t1902,0.898,0.227
t1903,0.804,0.118
t1904,0.651,0.051
t1905,0.438,0.026
t1906,0.179,0.032
t1907,0.003,0.047
t1908,0,0.079
t1909,0,0.13
t1910,0,0.185
t1911,0,0.219
t1912,0,0.199
t1913,0,0.115
t1914,0,0.041
t1915,0,0.013
t1916,0,0.017
t1917,0,0.034
t1918,0,0.062
t1919,0.007,0.092
t1920,0.215,0.181
t1921,0.472,0.407
t1922,0.679,0.55
t1923,0.818,0.668
t1924,0.884,0.766
t1925,0.873,0.84
t1926,0.794,0.892
t1927,0.656,0.926
t1928,0.499,0.943
t1929,0.263,0.947
t1930,0.095,0.938
t1931,0.002,0.919
t1932,0,0.915
t1933,0,0.911
t1934,0,0.876
t1935,0,0.8
t1936,0,0.685
t1937,0,0.601
t1938,0,0.537
t1939,0,0.491
t1940,0,0.398
t1941,0,0.285
t1942,0,0.162
t1943,0.008,0.081
t1944,0.231,0.076
t1945,0.5,0.045
t1946,0.71,0.023
t1947,0.85,0.026
t1948,0.9,0.045
t1949,0.9,0.072
t1950,0.9,0.111
t1951,0.81,0.152
t1952,0.658,0.183
t1953,0.446,0.202
t1954,0.188,0.223
t1955,0.004,0.283
t1956,0,0.352
t1957,0,0.402
t1958,0,0.484
t1959,0,0.54
t1960,0,0.56
t1961,0,0.528
t1962,0,0.493
t1963,0,0.457
t1964,0,0.459
t1965,0,0.509
t1966,0,0.529
t1967,0.008,0.527
t1968,0.217,0.357
t1969,0.469,0.413
t1970,0.663,0.718
t1971,0.786,0.72
t1972,0.849,0.737
t1973,0.883,0.768
t1974,0.859,0.804
t1975,0.771,0.831
t1976,0.626,0.838
t1977,0.421,0.799
t1978,0.177,0.676
t1979,0.005,0.633
t1980,0,0.633
t1981,0,0.642
t1982,0,0.661
t1983,0,0.624
t1984,0,0.515
t1985,0,0.382
t1986,0,0.317
t1987,0,0.322
t1988,0,0.321
t1989,0,0.307
t1990,0,0.296
t1991,0.009,0.305
t1992,0.216,0.192
t1993,0.466,0.105
t1994,0.658,0.282
t1995,0.791,0.347
t1996,0.866,0.407
t1997,0.884,0.448
t1998,0.85,0.465
t1999,0.765,0.466
t2000,0.621,0.46
t2001,0.419,0.441
t2002,0.177,0.395
t2003,0.005,0.376
t2004,0,0.361
t2005,0,0.367
t2006,0,0.391
t2007,0,0.422
t2008,0,0.436
t2009,0,0.416
t2010,0,0.384
t2011,0,0.43
t2012,0,0.529
t2013,0,0.606
t2014,0,0.601
t2015,0.008,0.556
t2016,0.131,0.363
t2017,0.305,0.19
t2018,0.492,0.427
t2019,0.663,0.804
t2020,0.774,0.896
t2021,0.833,0.931
t2022,0.804,0.936
t2023,0.726,0.92
t2024,0.58,0.893
t2025,0.377,0.861
t2026,0.148,0.78
t2027,0.004,0.722
t2028,0,0.684
t2029,0,0.684
t2030,0,0.731
t2031,0,0.768
t2032,0,0.744
t2033,0,0.663
t2034,0,0.57
t2035,0,0.487
t2036,0,0.435
t2037,0,0.42
t2038,0,0.427
t2039,0.009,0.403
t2040,0.186,0.209
t2041,0.407,0.071
t2042,0.554,0.114
t2043,0.683,0.179
t2044,0.754,0.27
t2045,0.792,0.39
t2046,0.779,0.501
t2047,0.659,0.558
t2048,0.487,0.538
t2049,0.295,0.491
t2050,0.104,0.496
t2051,0.003,0.607
t2052,0,0.733
t2053,0,0.696
t2054,0,0.533
t2055,0,0.403
t2056,0,0.379
t2057,0,0.401
t2058,0,0.291
t2059,0,0.183
t2060,0,0.179
t2061,0,0.187
t2062,0,0.152
t2063,0.002,0.12
t2064,0.046,0.093
t2065,0.114,0.042
t2066,0.205,0.004
t2067,0.354,0.002
t2068,0.561,0.023
t2069,0.644,0.095
t2070,0.548,0.179
t2071,0.452,0.216
t2072,0.345,0.202
t2073,0.221,0.154
t2074,0.096,0.089
t2075,0.004,0.038
t2076,0,0.016
t2077,0,0.012
t2078,0,0.008
t2079,0,0.003
t2080,0,0.001
t2081,0,0.008
t2082,0,0.052
t2083,0,0.174
t2084,0,0.419
t2085,0,0.642
t2086,0,0.744
t2087,0.013,0.741
t2088,0.21,0.702
t2089,0.46,0.88
t2090,0.573,0.914
t2091,0.619,0.936
t2092,0.698,0.952
t2093,0.789,0.964
t2094,0.777,0.973
t2095,0.68,0.975
t2096,0.548,0.971
t2097,0.362,0.963
t2098,0.147,0.953
t2099,0.007,0.912
t2100,0,0.826
t2101,0,0.724
t2102,0,0.651
t2103,0,0.624
t2104,0,0.63
t2105,0,0.633
t2106,0,0.637
t2107,0,0.652
t2108,0,0.652
t2109,0,0.637
t2110,0,0.604
t2111,0.014,0.584
t2112,0.237,0.757
t2113,0.474,0.832
t2114,0.619,0.855
t2115,0.75,0.859
t2116,0.844,0.859
t2117,0.9,0.852
t2118,0.9,0.839
t2119,0.817,0.835
t2120,0.664,0.839
t2121,0.452,0.839
t2122,0.202,0.815
t2123,0.009,0.762
t2124,0,0.726
t2125,0,0.672
t2126,0,0.626
t2127,0,0.567
t2128,0,0.481
t2129,0,0.367
t2130,0,0.255
t2131,0,0.18
t2132,0,0.16
t2133,0,0.163
t2134,0,0.159
t2135,0.014,0.145
t2136,0.236,0.189
t2137,0.485,0.38
t2138,0.683,0.526
t2139,0.817,0.642
t2140,0.87,0.725
t2141,0.853,0.777
t2142,0.814,0.817
t2143,0.679,0.844
t2144,0.504,0.851
t2145,0.327,0.826
t2146,0.139,0.723
t2147,0.009,0.7
t2148,0,0.748
t2149,0,0.729
t2150,0,0.578
t2151,0,0.375
t2152,0,0.208
t2153,0,0.124
t2154,0,0.079
t2155,0,0.05
t2156,0,0.029
t2157,0,0.013
t2158,0,0.004
t2159,0.015,0
t2160,0.223,0
t2161,0.465,0
t2162,0.656,0.003
t2163,0.787,0.013
t2164,0.859,0.034
t2165,0.873,0.072
t2166,0.828,0.13
t2167,0.716,0.194
t2168,0.585,0.247
t2169,0.394,0.272
t2170,0.158,0.237
t2171,0.008,0.191
t2172,0,0.133
t2173,0,0.099
t2174,0,0.088
t2175,0,0.091
t2176,0,0.109
t2177,0,0.109
t2178,0,0.095
t2179,0,0.112
t2180,0,0.16
t2181,0,0.225
t2182,0,0.285
t2183,0.016,0.311
t2184,0.226,0.158
t2185,0.466,0.218
t2186,0.656,0.314
t2187,0.788,0.352
t2188,0.865,0.374
t2189,0.885,0.369
t2190,0.853,0.352
t2191,0.767,0.313
t2192,0.629,0.252
t2193,0.434,0.182
t2194,0.198,0.15
t2195,0.01,0.214
t2196,0,0.264
t2197,0,0.249
t2198,0,0.18
t2199,0,0.108
t2200,0,0.07
t2201,0,0.046
t2202,0,0.027
t2203,0,0.025
t2204,0,0.039
t2205,0,0.066
t2206,0,0.11
t2207,0.016,0.176
t2208,0.213,0.116
t2209,0.439,0.146
t2210,0.618,0.38
t2211,0.745,0.279
t2212,0.825,0.196
t2213,0.845,0.156
t2214,0.814,0.132
t2215,0.738,0.115
t2216,0.601,0.105
t2217,0.41,0.098
t2218,0.185,0.096
t2219,0.011,0.114
t2220,0,0.158
t2221,0,0.228
t2222,0,0.306
t2223,0,0.391
t2224,0,0.5
t2225,0,0.602
t2226,0,0.689
t2227,0,0.744
t2228,0,0.766
t2229,0,0.788
t2230,0,0.791
t2231,0.017,0.751
t2232,0.212,0.501
t2233,0.443,0.29
t2234,0.622,0.57
t2235,0.739,0.72
t2236,0.812,0.741
t2237,0.83,0.794
t2238,0.798,0.85
t2239,0.718,0.889
t2240,0.582,0.905
t2241,0.392,0.911
t2242,0.173,0.913
t2243,0.011,0.882
t2244,0,0.826
t2245,0,0.746
t2246,0,0.648
t2247,0,0.444
t2248,0,0.179
t2249,0,0.017
t2250,0,0
t2251,0,0.002
t2252,0,0.035
t2253,0,0.134
t2254,0,0.294
t2255,0.018,0.464
t2256,0.177,0.41
t2257,0.34,0.362
t2258,0.491,0.829
t2259,0.64,0.943
t2260,0.725,0.971
t2261,0.778,0.979
t2262,0.747,0.98
t2263,0.611,0.977
t2264,0.468,0.972
t2265,0.279,0.945
t2266,0.104,0.829
t2267,0.008,0.725
t2268,0,0.755
t2269,0,0.756
t2270,0,0.644
t2271,0,0.479
t2272,0,0.389
t2273,0,0.371
t2274,0,0.376
t2275,0,0.38
t2276,0,0.385
t2277,0,0.379
t2278,0,0.352
t2279,0.016,0.281
t2280,0.128,0.144
t2281,0.278,0.18
t2282,0.43,0.204
t2283,0.54,0.182
t2284,0.583,0.135
t2285,0.556,0.083
t2286,0.509,0.042
t2287,0.446,0.019
t2288,0.342,0.009
t2289,0.221,0.006
t2290,0.091,0.006
t2291,0.007,0.009
t2292,0,0.016
t2293,0,0.027
t2294,0,0.03
t2295,0,0.026
t2296,0,0.038
t2297,0,0.072
t2298,0,0.115
t2299,0,0.163
t2300,0,0.204
t2301,0,0.251
t2302,0,0.287
t2303,0.022,0.31
t2304,0.214,0.188
t2305,0.43,0.358
t2306,0.6,0.62
t2307,0.712,0.718
t2308,0.771,0.788
t2309,0.709,0.851
t2310,0.578,0.855
t2311,0.488,0.785
t2312,0.396,0.653
t2313,0.283,0.496
t2314,0.141,0.361
t2315,0.013,0.374
t2316,0,0.567
t2317,0,0.635
t2318,0,0.564
t2319,0,0.469
t2320,0,0.401
t2321,0,0.372
t2322,0,0.33
t2323,0,0.284
t2324,0,0.241
t2325,0,0.235
t2326,0,0.27
t2327,0.018,0.293
t2328,0.15,0.28
t2329,0.318,0.516
t2330,0.484,0.552
t2331,0.62,0.596
t2332,0.711,0.578
t2333,0.757,0.525
t2334,0.727,0.533
t2335,0.558,0.591
t2336,0.313,0.649
t2337,0.136,0.687
t2338,0.044,0.674
t2339,0.003,0.609
t2340,0,0.607
t2341,0,0.653
t2342,0,0.668
t2343,0,0.574
t2344,0,0.448
t2345,0,0.308
t2346,0,0.184
t2347,0,0.145
t2348,0,0.136
t2349,0,0.142
t2350,0,0.148
t2351,0.009,0.16
t2352,0.074,0.188
t2353,0.185,0.179
t2354,0.315,0.127
t2355,0.484,0.058
t2356,0.632,0.016
t2357,0.682,0
t2358,0.677,0
t2359,0.613,0
t2360,0.48,0.003
t2361,0.308,0.014
t2362,0.137,0.028
t2363,0.013,0.051
t2364,0,0.092
t2365,0,0.118
t2366,0,0.144
t2367,0,0.182
t2368,0,0.203
t2369,0,0.183
t2370,0,0.149
t2371,0,0.145
t2372,0,0.155
t2373,0,0.163
t2374,0,0.164
t2375,0.03,0.12
t2376,0.172,0.08
t2377,0.313,0.145
t2378,0.44,0.131
t2379,0.59,0.086
t2380,0.586,0.038
t2381,0.493,0.014
t2382,0.48,0.006
t2383,0.383,0.001
t2384,0.289,0
t2385,0.19,0.002
t2386,0.089,0.011
t2387,0.009,0.024
t2388,0,0.031
t2389,0,0.035
t2390,0,0.041
t2391,0,0.048
t2392,0,0.061
t2393,0,0.071
t2394,0,0.073
t2395,0,0.074
t2396,0,0.076
t2397,0,0.076
t2398,0,0.062
t2399,0.035,0.049
t2400,0.23,0.02
t2401,0.469,0.025
t2402,0.652,0.044
t2403,0.776,0.054
t2404,0.788,0.056
t2405,0.744,0.073
t2406,0.668,0.113
t2407,0.603,0.162
t2408,0.544,0.207
t2409,0.394,0.225
t2410,0.21,0.201
t2411,0.022,0.141
t2412,0,0.118
t2413,0,0.164
t2414,0,0.277
t2415,0,0.411
t2416,0,0.454
t2417,0,0.422
t2418,0,0.386
t2419,0,0.384
t2420,0,0.398
t2421,0,0.362
t2422,0,0.278
t2423,0.012,0.196
t2424,0.119,0.093
t2425,0.33,0.159
t2426,0.525,0.374
t2427,0.599,0.379
t2428,0.623,0.398
t2429,0.711,0.457
t2430,0.736,0.54
t2431,0.617,0.613
t2432,0.454,0.633
t2433,0.286,0.586
t2434,0.138,0.484
t2435,0.02,0.341
t2436,0,0.212
t2437,0,0.135
t2438,0,0.112
t2439,0,0.104
t2440,0,0.093
t2441,0,0.087
t2442,0,0.086
t2443,0,0.061
t2444,0,0.044
t2445,0,0.086
t2446,0,0.222
t2447,0.034,0.32
t2448,0.155,0.223
t2449,0.239,0.257
t2450,0.359,0.22
t2451,0.534,0.235
t2452,0.639,0.337
t2453,0.669,0.487
t2454,0.577,0.648
t2455,0.48,0.813
t2456,0.406,0.913
t2457,0.323,0.938
t2458,0.19,0.928
t2459,0.026,0.898
t2460,0,0.873
t2461,0,0.841
t2462,0,0.819
t2463,0,0.793
t2464,0,0.683
t2465,0,0.52
t2466,0,0.505
t2467,0,0.541
t2468,0,0.56
t2469,0,0.561
t2470,0,0.538
t2471,0.041,0.42
t2472,0.261,0.14
t2473,0.493,0.161
t2474,0.671,0.185
t2475,0.793,0.171
t2476,0.86,0.193
t2477,0.878,0.235
t2478,0.846,0.289
t2479,0.765,0.346
t2480,0.631,0.386
t2481,0.444,0.4
t2482,0.218,0.394
t2483,0.023,0.379
t2484,0,0.369
t2485,0,0.347
t2486,0,0.343
t2487,0,0.367
t2488,0,0.386
t2489,0,0.381
t2490,0,0.364
t2491,0,0.32
t2492,0,0.259
t2493,0,0.201
t2494,0,0.163
t2495,0.039,0.126
t2496,0.247,0.044
t2497,0.459,0.029
t2498,0.624,0.112
t2499,0.743,0.122
t2500,0.82,0.158
t2501,0.828,0.223
t2502,0.783,0.296
t2503,0.68,0.358
t2504,0.482,0.377
t2505,0.226,0.401
t2506,0.058,0.375
t2507,0.007,0.233
t2508,0,0.049
t2509,0,0.005
t2510,0,0.021
t2511,0,0.057
t2512,0,0.118
t2513,0,0.22
t2514,0,0.311
t2515,0,0.305
t2516,0,0.238
t2517,0,0.198
t2518,0,0.188
t2519,0.043,0.21
t2520,0.231,0.124
t2521,0.441,0.084
t2522,0.619,0.114
t2523,0.749,0.131
t2524,0.822,0.206
t2525,0.838,0.297
t2526,0.806,0.407
t2527,0.726,0.518
t2528,0.595,0.581
t2529,0.416,0.592
t2530,0.194,0.556
t2531,0.027,0.544
t2532,0,0.656
t2533,0,0.791
t2534,0,0.874
t2535,0,0.902
t2536,0,0.911
t2537,0,0.919
t2538,0,0.919
t2539,0,0.911
t2540,0,0.913
t2541,0,0.917
t2542,0,0.855
t2543,0.041,0.689
t2544,0.214,0.401
t2545,0.406,0.599
t2546,0.56,0.698
t2547,0.663,0.673
t2548,0.702,0.676
t2549,0.674,0.689
t2550,0.576,0.697
t2551,0.5,0.698
t2552,0.426,0.661
t2553,0.312,0.528
t2554,0.152,0.368
t2555,0.026,0.32
t2556,0,0.516
t2557,0,0.803
t2558,0,0.835
t2559,0,0.799
t2560,0,0.752
t2561,0,0.686
t2562,0,0.618
t2563,0,0.585
t2564,0,0.549
t2565,0,0.525
t2566,0,0.532
t2567,0.039,0.498
t2568,0.162,0.506
t2569,0.323,0.674
t2570,0.469,0.63
t2571,0.558,0.489
t2572,0.682,0.366
t2573,0.766,0.272
t2574,0.724,0.241
t2575,0.645,0.212
t2576,0.473,0.147
t2577,0.211,0.192
t2578,0.113,0.391
t2579,0.025,0.551
t2580,0,0.695
t2581,0,0.644
t2582,0,0.596
t2583,0,0.586
t2584,0,0.523
t2585,0,0.436
t2586,0,0.278
t2587,0,0.189
t2588,0,0.155
t2589,0,0.171
t2590,0,0.193
t2591,0.015,0.243
t2592,0.076,0.341
t2593,0.161,0.485
t2594,0.233,0.466
t2595,0.253,0.535
t2596,0.385,0.648
t2597,0.516,0.709
t2598,0.611,0.737
t2599,0.513,0.737
t2600,0.339,0.712
t2601,0.211,0.663
t2602,0.094,0.516
t2603,0.007,0.101
t2604,0,0.093
t2605,0,0.071
t2606,0,0.086
t2607,0,0.122
t2608,0,0.134
t2609,0,0.139
t2610,0,0.115
t2611,0,0.112
t2612,0,0.143
t2613,0,0.146
t2614,0,0.212
t2615,0.011,0.334
t2616,0.041,0.22
t2617,0.093,0.118
t2618,0.184,0.176
t2619,0.258,0.391
t2620,0.386,0.397
t2621,0.496,0.311
t2622,0.536,0.246
t2623,0.516,0.201
t2624,0.446,0.168
t2625,0.311,0.13
t2626,0.152,0.096
t2627,0.03,0.121
t2628,0,0.185
t2629,0,0.254
t2630,0,0.291
t2631,0,0.257
t2632,0,0.149
t2633,0,0.061
t2634,0,0.023
t2635,0,0.009
t2636,0,0.003
t2637,0,0.001
t2638,0,0.002
t2639,0.055,0.005
t2640,0.242,0.003
t2641,0.45,0.011
t2642,0.613,0.077
t2643,0.724,0.094
t2644,0.786,0.09
t2645,0.799,0.084
t2646,0.768,0.084
t2647,0.692,0.11
t2648,0.567,0.159
t2649,0.395,0.221
t2650,0.197,0.3
t2651,0.033,0.481
t2652,0,0.698
t2653,0,0.804
t2654,0,0.844
t2655,0,0.849
t2656,0,0.841
t2657,0,0.822
t2658,0,0.792
t2659,0,0.752
t2660,0,0.72
t2661,0,0.697
t2662,0,0.657
