t,s,w
t1010,0.27,0.054
t1011,0.415,0.084
t1012,0.421,0.088
t1013,0.275,0.061
t1014,0.191,0.047
t1015,0.161,0.047
t1016,0.093,0.045
t1017,0.028,0.047
t1018,0,0.046
t1019,0,0.035
t1020,0,0.03
t1021,0,0.035
t1022,0,0.035
t1023,0,0.026
t1024,0,0.022
t1025,0,0.025
t1026,0,0.032
t1027,0,0.047
t1028,0,0.074
t1029,0,0.12
t1030,0,0.162
t1031,0,0.172
t1032,0.079,0.155
t1033,0.239,0.123
t1034,0.389,0.118
t1035,0.443,0.101
t1036,0.521,0.093
t1037,0.462,0.096
t1038,0.293,0.138
t1039,0.191,0.194
t1040,0.149,0.283
t1041,0.052,0.501
t1042,0,0.501
t1043,0,0.317
t1044,0,0.457
t1045,0,0.51
t1046,0,0.54
t1047,0,0.571
t1048,0,0.582
t1049,0,0.599
t1050,0,0.595
t1051,0,0.556
t1052,0,0.544
t1053,0,0.56
t1054,0,0.574
t1055,0,0.523
t1056,0.064,0.374
t1057,0.189,0.323
t1058,0.397,0.261
t1059,0.38,0.202
t1060,0.299,0.166
t1061,0.237,0.157
t1062,0.269,0.112
t1063,0.249,0.102
t1064,0.141,0.102
t1065,0.048,0.115
t1066,0,0.115
t1067,0,0.085
t1068,0,0.096
t1069,0,0.112
t1070,0,0.093
t1071,0,0.065
t1072,0,0.042
t1073,0,0.021
t1074,0,0.008
t1075,0,0.008
t1076,0,0.014
t1077,0,0.035
t1078,0,0.076
t1079,0,0.127
t1080,0.041,0.14
t1081,0.151,0.174
t1082,0.249,0.279
t1083,0.3,0.329
t1084,0.336,0.269
t1085,0.411,0.243
t1086,0.392,0.239
t1087,0.236,0.22
t1088,0.162,0.264
t1089,0.066,0.374
t1090,0,0.519
t1091,0,0.623
t1092,0,0.669
t1093,0,0.682
t1094,0,0.675
t1095,0,0.644
t1096,0,0.615
t1097,0,0.622
t1098,0,0.621
t1099,0,0.604
t1100,0,0.583
t1101,0,0.578
t1102,0,0.556
t1103,0.002,0.51
t1104,0.216,0.415
t1105,0.478,0.434
t1106,0.642,0.359
t1107,0.769,0.251
t1108,0.844,0.177
t1109,0.847,0.13
t1110,0.789,0.095
t1111,0.657,0.073
t1112,0.43,0.06
t1113,0.103,0.058
t1114,0.001,0.076
t1115,0,0.109
t1116,0,0.153
t1117,0,0.231
t1118,0,0.315
t1119,0,0.361
t1120,0,0.369
t1121,0,0.374
t1122,0,0.367
t1123,0,0.355
t1124,0,0.348
t1125,0,0.37
t1126,0,0.332
t1127,0.002,0.24
t1128,0.211,0.127
t1129,0.453,0.099
t1130,0.634,0.043
t1131,0.639,0.007
t1132,0.635,0.001
t1133,0.651,0
t1134,0.412,0.001
t1135,0.234,0.001
t1136,0.116,0.001
t1137,0.045,0.001
t1138,0.001,0.012
t1139,0,0.019
t1140,0,0.036
t1141,0,0.061
t1142,0,0.06
t1143,0,0.044
t1144,0,0.022
t1145,0,0.015
t1146,0,0.012
t1147,0,0.006
t1148,0,0.004
t1149,0,0.017
t1150,0,0.061
t1151,0,0.054
t1152,0.013,0.036
t1153,0.056,0.029
t1154,0.16,0.044
t1155,0.245,0.046
t1156,0.153,0.053
t1157,0.314,0.068
t1158,0.259,0.112
t1159,0.129,0.093
t1160,0.054,0.081
t1161,0.014,0.1
t1162,0,0.095
t1163,0,0.112
t1164,0,0.118
t1165,0,0.097
t1166,0,0.066
t1167,0,0.047
t1168,0,0.044
t1169,0,0.055
t1170,0,0.074
t1171,0,0.099
t1172,0,0.157
t1173,0,0.227
t1174,0,0.259
t1175,0,0.264
t1176,0.067,0.207
t1177,0.278,0.183
t1178,0.497,0.161
t1179,0.63,0.145
t1180,0.665,0.151
