t,s,w
t327,0,0.766
t328,0,0.941
t329,0,0.981
t330,0,0.984
t331,0,0.986
t332,0,0.991
t333,0,0.991
t334,0,0.991
t335,0,0.987
t336,0.152,0.978
t337,0.444,0.969
t338,0.645,0.955
t339,0.767,0.942
t340,0.782,0.936
t341,0.77,0.941
t342,0.694,0.944
t343,0.521,0.938
t344,0.285,0.908
t345,0.042,0.848
t346,0,0.777
t347,0,0.705
t348,0,0.635
t349,0,0.559
t350,0,0.47
t351,0,0.382
t352,0,0.321
t353,0,0.255
t354,0,0.183
t355,0,0.141
t356,0,0.146
t357,0,0.231
t358,0,0.4
t359,0,0.61
t360,0.05,0.759
t361,0.234,0.801
t362,0.494,0.844
t363,0.695,0.886
t364,0.752,0.899
t365,0.747,0.897
t366,0.669,0.886
t367,0.507,0.866
t368,0.272,0.835
t369,0.037,0.799
t370,0,0.763
t371,0,0.71
t372,0,0.668
t373,0,0.646
t374,0,0.626
t375,0,0.594
t376,0,0.586
t377,0,0.58
t378,0,0.533
t379,0,0.44
t380,0,0.319
t381,0,0.21
t382,0,0.126
t383,0,0.072
t384,0.128,0.043
t385,0.388,0.03
t386,0.588,0.004
t387,0.708,0.001
t388,0.744,0.001
t389,0.732,0.001
t390,0.655,0.001
t391,0.502,0.001
t392,0.274,0.001
t393,0.042,0.003
t394,0,0.021
t395,0,0.051
t396,0,0.061
t397,0,0.045
t398,0,0.02
t399,0,0.006
t400,0,0.002
t401,0,0
t402,0,0
t403,0,0
t404,0,0
t405,0,0.001
t406,0,0.001
t407,0,0.002
t408,0.114,0.003
t409,0.336,0.005
t410,0.529,0.008
t411,0.646,0.036
t412,0.565,0.109
t413,0.407,0.143
t414,0.281,0.133
t415,0.159,0.103
t416,0.057,0.077
t417,0.003,0.049
t418,0,0.03
t419,0,0.019
t420,0,0.014
t421,0,0.009
t422,0,0.006
t423,0,0.003
t424,0,0.005
t425,0,0.024
t426,0,0.086
t427,0,0.188
t428,0,0.278
t429,0,0.358
t430,0,0.394
t431,0,0.388
t432,0.026,0.38
t433,0.104,0.345
t434,0.143,0.334
t435,0.152,0.368
t436,0.146,0.386
t437,0.149,0.418
t438,0.15,0.45
t439,0.194,0.474
t440,0.101,0.491
t441,0.01,0.527
t442,0,0.601
t443,0,0.647
t444,0,0.654
t445,0,0.656
t446,0,0.699
t447,0,0.785
t448,0,0.858
t449,0,0.893
t450,0,0.909
t451,0,0.915
t452,0,0.915
t453,0,0.911
t454,0,0.895
t455,0,0.859
t456,0.143,0.8
t457,0.442,0.72
t458,0.64,0.666
t459,0.758,0.61
t460,0.799,0.567
t461,0.784,0.534
t462,0.705,0.51
t463,0.546,0.501
t464,0.311,0.521
t465,0.061,0.543
t466,0,0.565
t467,0,0.559
t468,0,0.574
t469,0,0.637
t470,0,0.74
t471,0,0.835
t472,0,0.894
t473,0,0.918
t474,0,0.924
t475,0,0.934
t476,0,0.926
t477,0,0.908
t478,0,0.892
t479,0,0.873
t480,0.17,0.858
t481,0.416,0.805
t482,0.606,0.779
t483,0.72,0.748
t484,0.744,0.648
t485,0.733,0.559
t486,0.657,0.514
t487,0.509,0.466
t488,0.284,0.418
t489,0.054,0.394
t490,0,0.362
t491,0,0.314
t492,0,0.265
t493,0,0.222
t494,0,0.189
t495,0,0.182
t496,0,0.201
t497,0,0.243
t498,0,0.294
t499,0,0.337
t500,0,0.373
t501,0,0.409
t502,0,0.407
