t,s,w
t329,0,0.006
t330,0,0.002
t331,0,0.001
t332,0,0.001
t333,0,0.002
t334,0,0.03
t335,0,0.093
t336,0.007,0.094
t337,0.057,0.134
t338,0.156,0.362
t339,0.286,0.501
t340,0.406,0.602
t341,0.433,0.692
t342,0.408,0.75
t343,0.302,0.783
t344,0.171,0.796
t345,0.056,0.747
t346,0,0.663
t347,0,0.571
t348,0,0.477
t349,0,0.406
t350,0,0.356
t351,0,0.313
t352,0,0.255
t353,0,0.194
t354,0,0.135
t355,0,0.085
t356,0,0.047
t357,0,0.021
t358,0,0.011
t359,0,0.005
t360,0.047,0.001
t361,0.305,0
t362,0.428,0
t363,0.513,0
t364,0.581,0
t365,0.607,0
t366,0.618,0
t367,0.54,0
t368,0.364,0
t369,0.153,0.001
t370,0.001,0.001
t371,0,0
t372,0,0
t373,0,0
t374,0,0
t375,0,0.001
t376,0,0.005
t377,0,0.01
t378,0,0.022
t379,0,0.042
t380,0,0.073
t381,0,0.113
t382,0,0.146
t383,0,0.157
t384,0.05,0.152
t385,0.305,0.078
t386,0.537,0.052
t387,0.686,0.075
t388,0.753,0.089
t389,0.764,0.098
t390,0.715,0.089
t391,0.57,0.064
t392,0.389,0.033
t393,0.149,0.011
t394,0.001,0.001
t395,0,0
t396,0,0
t397,0,0.018
t398,0,0.078
t399,0,0.137
t400,0,0.144
t401,0,0.114
t402,0,0.092
t403,0,0.077
t404,0,0.077
t405,0,0.078
t406,0,0.079
t407,0,0.085
t408,0.037,0.094
t409,0.263,0.062
t410,0.494,0.03
t411,0.638,0.058
t412,0.732,0.061
t413,0.743,0.061
t414,0.691,0.062
t415,0.572,0.061
t416,0.388,0.052
t417,0.149,0.041
t418,0.001,0.037
t419,0,0.034
t420,0,0.035
t421,0,0.064
t422,0,0.137
t423,0,0.208
t424,0,0.273
t425,0,0.308
t426,0,0.295
t427,0,0.252
t428,0,0.205
t429,0,0.167
t430,0,0.135
t431,0,0.111
t432,0.009,0.089
t433,0.083,0.041
t434,0.309,0.023
t435,0.522,0.021
t436,0.527,0.035
t437,0.516,0.055
t438,0.456,0.079
t439,0.339,0.11
t440,0.184,0.155
t441,0.057,0.19
t442,0,0.228
t443,0,0.269
t444,0,0.289
t445,0,0.295
t446,0,0.291
t447,0,0.275
t448,0,0.24
t449,0,0.201
t450,0,0.176
t451,0,0.165
t452,0,0.135
t453,0,0.095
t454,0,0.077
t455,0,0.068
t456,0.022,0.045
t457,0.179,0.014
t458,0.395,0.024
t459,0.559,0.134
t460,0.667,0.192
t461,0.697,0.225
t462,0.661,0.259
t463,0.557,0.247
t464,0.38,0.264
t465,0.149,0.27
t466,0.002,0.282
t467,0,0.269
t468,0,0.216
t469,0,0.156
t470,0,0.107
t471,0,0.066
t472,0,0.033
t473,0,0.011
t474,0,0.001
t475,0,0
t476,0,0.001
t477,0,0.005
t478,0,0.014
t479,0,0.032
t480,0.052,0.063
t481,0.277,0.048
t482,0.401,0.047
t483,0.582,0.082
t484,0.699,0.119
t485,0.722,0.178
t486,0.677,0.241
t487,0.559,0.274
t488,0.385,0.257
t489,0.157,0.182
t490,0.003,0.106
t491,0,0.068
t492,0,0.078
t493,0,0.125
t494,0,0.204
t495,0,0.288
t496,0,0.349
t497,0,0.413
t498,0,0.466
t499,0,0.476
t500,0,0.468
t501,0,0.45
t502,0,0.458
t503,0,0.484
t504,0.114,0.489
t505,0.413,0.286
t506,0.618,0.177
t507,0.746,0.295
t508,0.795,0.331
t509,0.802,0.358
t510,0.752,0.368
t511,0.62,0.357
t512,0.437,0.312
t513,0.188,0.273
t514,0.005,0.318
t515,0,0.381
t516,0,0.456
t517,0,0.532
t518,0,0.583
t519,0,0.603
t520,0,0.593
t521,0,0.582
t522,0,0.58
t523,0,0.583
t524,0,0.574
t525,0,0.544
t526,0,0.493
t527,0,0.431
t528,0.092,0.366
t529,0.359,0.215
t530,0.567,0.063
t531,0.697,0.028
t532,0.764,0.008
t533,0.772,0.001
t534,0.722,0
t535,0.608,0
t536,0.427,0
t537,0.182,0
t538,0.005,0.002
t539,0,0.003
t540,0,0.014
t541,0,0.043
t542,0,0.073
t543,0,0.093
t544,0,0.093
t545,0,0.089
t546,0,0.084
t547,0,0.071
t548,0,0.059
t549,0,0.049
t550,0,0.051
t551,0,0.069
t552,0.088,0.106
t553,0.342,0.117
t554,0.547,0.072
t555,0.676,0.156
t556,0.745,0.133
t557,0.751,0.083
t558,0.7,0.049
t559,0.572,0.026
t560,0.396,0.015
t561,0.164,0.051
t562,0.004,0.143
t563,0,0.213
t564,0,0.235
t565,0,0.211
t566,0,0.159
t567,0,0.097
t568,0,0.05
t569,0,0.022
t570,0,0.009
t571,0,0.005
t572,0,0.009
t573,0,0.023
t574,0,0.036
t575,0,0.047
t576,0.025,0.054
t577,0.129,0.025
t578,0.239,0.021
t579,0.334,0.11
t580,0.375,0.266
t581,0.346,0.457
t582,0.309,0.528
t583,0.243,0.564
t584,0.168,0.584
t585,0.068,0.556
t586,0.001,0.604
t587,0,0.669
t588,0,0.652
t589,0,0.562
t590,0,0.47
t591,0,0.398
t592,0,0.341
t593,0,0.297
t594,0,0.27
t595,0,0.27
t596,0,0.275
t597,0,0.28
t598,0,0.286
t599,0,0.282
t600,0.07,0.227
t601,0.337,0.241
t602,0.537,0.331
t603,0.597,0.255
t604,0.588,0.153
t605,0.551,0.088
t606,0.527,0.065
t607,0.448,0.071
t608,0.35,0.099
t609,0.146,0.133
t610,0.005,0.178
t611,0,0.199
t612,0,0.21
t613,0,0.225
t614,0,0.233
t615,0,0.231
t616,0,0.213
t617,0,0.2
t618,0,0.199
t619,0,0.188
t620,0,0.167
t621,0,0.141
t622,0,0.12
t623,0,0.104
t624,0.048,0.086
t625,0.226,0.026
t626,0.417,0.011
t627,0.531,0.008
t628,0.59,0.009
t629,0.573,0.012
t630,0.48,0.024
t631,0.35,0.034
t632,0.215,0.037
t633,0.074,0.054
t634,0.001,0.074
t635,0,0.07
t636,0,0.053
t637,0,0.028
t638,0,0.007
t639,0,0
t640,0,0
t641,0,0
t642,0,0.001
t643,0,0
t644,0,0
t645,0,0
t646,0,0
t647,0,0
t648,0.018,0.001
t649,0.115,0.002
t650,0.244,0.012
t651,0.349,0.023
t652,0.415,0.017
t653,0.419,0.009
t654,0.338,0.006
t655,0.236,0.009
t656,0.14,0.02
t657,0.051,0.041
t658,0,0.059
t659,0,0.06
t660,0,0.055
t661,0,0.05
t662,0,0.043
t663,0,0.036
t664,0,0.035
t665,0,0.043
t666,0,0.055
t667,0,0.068
t668,0,0.09
t669,0,0.11
t670,0,0.098
t671,0,0.059
t672,0.01,0.027
t673,0.065,0.008
t674,0.158,0.008
t675,0.288,0.013
t676,0.329,0.006
t677,0.291,0.001
t678,0.238,0.001
t679,0.146,0.001
t680,0.083,0
t681,0.032,0.001
t682,0,0.001
t683,0,0.001
t684,0,0.003
t685,0,0.005
t686,0,0.006
t687,0,0.005
t688,0,0.004
t689,0,0.004
t690,0,0.003
t691,0,0.001
t692,0,0
t693,0,0
t694,0,0.001
t695,0,0.002
t696,0.008,0.008
t697,0.059,0.008
t698,0.125,0.006
t699,0.141,0.002
t700,0.127,0.001
t701,0.114,0.002
t702,0.101,0.007
t703,0.071,0.026
t704,0.04,0.081
t705,0.011,0.151
t706,0,0.18
t707,0,0.201
t708,0,0.233
t709,0,0.263
t710,0,0.305
t711,0,0.337
t712,0,0.483
t713,0,0.437
t714,0,0.36
t715,0,0.335
t716,0,0.349
t717,0,0.424
t718,0,0.506
t719,0,0.578
t720,0.014,0.512
t721,0.119,0.54
t722,0.266,0.547
t723,0.361,0.38
t724,0.378,0.239
t725,0.378,0.134
t726,0.391,0.062
t727,0.36,0.026
t728,0.225,0.012
t729,0.077,0.011
t730,0.002,0.022
t731,0,0.038
t732,0,0.043
t733,0,0.028
t734,0,0.013
t735,0,0.01
t736,0,0.022
t737,0,0.067
t738,0,0.113
t739,0,0.123
t740,0,0.114
t741,0,0.095
t742,0,0.086
t743,0,0.086
t744,0.054,0.082
t745,0.337,0.041
t746,0.603,0.019
t747,0.746,0.015
t748,0.819,0.011
t749,0.828,0.006
t750,0.777,0.005
t751,0.653,0.005
t752,0.468,0.012
t753,0.216,0.028
t754,0.013,0.053
t755,0,0.117
t756,0,0.203
t757,0,0.27
t758,0,0.307
t759,0,0.332
t760,0,0.343
t761,0,0.347
t762,0,0.374
t763,0,0.417
t764,0,0.479
t765,0,0.542
t766,0,0.547
t767,0,0.531
t768,0.016,0.509
t769,0.077,0.433
t770,0.143,0.381
t771,0.197,0.396
t772,0.223,0.432
t773,0.207,0.415
t774,0.173,0.361
t775,0.127,0.262
t776,0.072,0.153
t777,0.024,0.112
t778,0,0.114
t779,0,0.12
t780,0,0.152
t781,0,0.205
t782,0,0.212
t783,0,0.186
t784,0,0.178
t785,0,0.178
t786,0,0.168
t787,0,0.147
t788,0,0.109
t789,0,0.093
t790,0,0.101
t791,0,0.126
t792,0.011,0.153
t793,0.08,0.128
t794,0.173,0.157
t795,0.287,0.258
t796,0.384,0.441
t797,0.43,0.494
t798,0.456,0.477
t799,0.425,0.46
t800,0.345,0.423
t801,0.163,0.28
t802,0.01,0.16
t803,0,0.115
t804,0,0.107
t805,0,0.097
t806,0,0.06
t807,0,0.023
t808,0,0.007
t809,0,0.003
t810,0,0.006
t811,0,0.012
t812,0,0.016
t813,0,0.024
t814,0,0.03
t815,0,0.041
t816,0.085,0.07
t817,0.307,0.063
t818,0.388,0.084
t819,0.465,0.13
t820,0.534,0.082
t821,0.527,0.029
t822,0.482,0.006
t823,0.45,0.003
t824,0.345,0.01
t825,0.155,0.063
t826,0.01,0.196
t827,0,0.294
t828,0,0.328
t829,0,0.316
t830,0,0.295
t831,0,0.269
t832,0,0.225
t833,0,0.195
t834,0,0.185
t835,0,0.193
t836,0,0.261
t837,0,0.325
t838,0,0.343
t839,0,0.337
t840,0.076,0.289
