t,s,w
t1059,0.317,0.132
t1060,0.23,0.102
t1061,0.205,0.074
t1062,0.25,0.061
t1063,0.207,0.05
t1064,0.117,0.04
t1065,0.031,0.024
t1066,0,0.024
t1067,0,0.054
t1068,0,0.106
t1069,0,0.141
t1070,0,0.176
t1071,0,0.251
t1072,0,0.3
t1073,0,0.275
t1074,0,0.216
t1075,0,0.196
t1076,0,0.184
t1077,0,0.177
t1078,0,0.172
t1079,0,0.187
t1080,0.034,0.266
t1081,0.238,0.42
t1082,0.559,0.401
t1083,0.742,0.362
t1084,0.824,0.33
t1085,0.798,0.306
t1086,0.691,0.303
t1087,0.517,0.305
t1088,0.284,0.3
t1089,0.102,0.29
t1090,0.004,0.291
t1091,0,0.313
t1092,0,0.285
t1093,0,0.214
t1094,0,0.152
t1095,0,0.126
t1096,0,0.144
t1097,0,0.192
t1098,0,0.27
t1099,0,0.377
t1100,0,0.468
t1101,0,0.496
t1102,0,0.46
t1103,0.016,0.394
t1104,0.216,0.25
t1105,0.484,0.137
t1106,0.688,0.233
t1107,0.821,0.253
t1108,0.883,0.243
t1109,0.884,0.22
t1110,0.826,0.206
t1111,0.702,0.206
t1112,0.453,0.212
t1113,0.205,0.206
t1114,0.015,0.234
t1115,0,0.243
t1116,0,0.206
t1117,0,0.167
t1118,0,0.135
t1119,0,0.108
t1120,0,0.113
t1121,0,0.138
t1122,0,0.151
t1123,0,0.158
t1124,0,0.186
t1125,0,0.21
t1126,0,0.179
t1127,0,0.12
t1128,0.18,0.058
t1129,0.431,0.013
t1130,0.599,0.025
t1131,0.672,0.016
t1132,0.658,0.011
t1133,0.61,0.013
t1134,0.455,0.017
t1135,0.29,0.012
t1136,0.279,0.004
t1137,0.183,0
t1138,0.009,0
t1139,0,0
t1140,0,0
t1141,0,0.001
t1142,0,0.01
t1143,0,0.021
t1144,0,0.014
t1145,0,0.007
t1146,0,0.013
t1147,0,0.021
t1148,0,0.018
t1149,0,0.035
t1150,0,0.044
t1151,0,0.102
t1152,0.01,0.17
t1153,0.164,0.12
t1154,0.372,0.118
t1155,0.46,0.111
t1156,0.569,0.062
t1157,0.631,0.046
t1158,0.464,0.032
t1159,0.38,0.021
t1160,0.204,0.014
t1161,0.079,0.006
t1162,0.003,0.007
t1163,0,0.006
t1164,0,0.001
t1165,0,0
t1166,0,0
t1167,0,0
t1168,0,0
t1169,0,0
t1170,0,0
t1171,0,0.001
t1172,0,0.008
t1173,0,0.018
t1174,0,0.024
t1175,0,0.025
t1176,0.057,0.037
t1177,0.256,0.061
t1178,0.494,0.069
t1179,0.652,0.093
t1180,0.7,0.112
t1181,0.694,0.107
t1182,0.667,0.108
t1183,0.509,0.124
t1184,0.176,0.097
t1185,0.06,0.049
t1186,0.003,0.015
t1187,0,0.003
t1188,0,0.001
t1189,0,0
t1190,0,0
t1191,0,0
t1192,0,0.007
t1193,0,0.025
t1194,0,0.037
t1195,0,0.038
t1196,0,0.036
t1197,0,0.031
t1198,0,0.026
t1199,0,0.029
t1200,0.142,0.031
t1201,0.396,0.067
t1202,0.604,0.062
t1203,0.742,0.014
t1204,0.806,0.001
t1205,0.801,0
t1206,0.725,0
t1207,0.583,0.008
t1208,0.341,0.042
t1209,0.089,0.086
t1210,0.002,0.095
t1211,0,0.089
t1212,0,0.076
t1213,0,0.057
t1214,0,0.037
t1215,0,0.025
t1216,0,0.015
t1217,0,0.006
t1218,0,0.002
t1219,0,0
t1220,0,0
t1221,0,0
t1222,0,0.001
t1223,0,0.031
t1224,0.175,0.075
t1225,0.428,0.051
t1226,0.627,0.037
t1227,0.752,0.001
t1228,0.79,0
t1229,0.763,0
t1230,0.655,0.001
t1231,0.464,0.005
t1232,0.28,0.013
t1233,0.114,0.035
t1234,0.008,0.076
t1235,0,0.119
t1236,0,0.131
t1237,0,0.125
t1238,0,0.134
t1239,0,0.139
t1240,0,0.133
t1241,0,0.128
t1242,0,0.122
t1243,0,0.104
t1244,0,0.071
t1245,0,0.047
t1246,0,0.047
t1247,0,0.053
t1248,0.028,0.037
t1249,0.12,0.008
t1250,0.258,0
t1251,0.37,0
t1252,0.414,0
t1253,0.462,0.001
t1254,0.446,0.004
t1255,0.326,0.008
t1256,0.204,0.015
t1257,0.09,0.036
t1258,0.005,0.057
t1259,0,0.062
t1260,0,0.051
t1261,0,0.035
t1262,0,0.018
t1263,0,0.006
t1264,0,0.003
t1265,0,0.004
t1266,0,0.011
t1267,0,0.017
t1268,0,0.021
t1269,0,0.037
t1270,0,0.058
t1271,0,0.074
t1272,0.155,0.078
t1273,0.426,0.058
t1274,0.628,0.075
t1275,0.756,0.035
t1276,0.801,0.004
t1277,0.801,0
t1278,0.745,0
t1279,0.611,0
t1280,0.432,0
t1281,0.201,0.009
t1282,0.019,0.047
t1283,0,0.09
t1284,0,0.123
t1285,0,0.153
t1286,0,0.201
t1287,0,0.265
t1288,0,0.338
t1289,0,0.374
t1290,0,0.355
t1291,0,0.311
t1292,0,0.254
t1293,0,0.204
t1294,0,0.192
t1295,0,0.178
t1296,0.143,0.107
t1297,0.347,0.013
t1298,0.531,0
t1299,0.626,0.004
t1300,0.64,0.004
t1301,0.565,0.004
t1302,0.364,0.006
t1303,0.14,0.017
t1304,0.059,0.04
t1305,0.027,0.053
t1306,0.002,0.042
t1307,0,0.023
t1308,0,0.009
t1309,0,0.005
t1310,0,0.004
t1311,0,0.006
t1312,0,0.014
t1313,0,0.028
t1314,0,0.037
t1315,0,0.036
t1316,0,0.039
t1317,0,0.061
t1318,0,0.088
t1319,0,0.119
t1320,0.071,0.132
t1321,0.197,0.055
t1322,0.319,0.014
t1323,0.484,0.009
t1324,0.681,0
t1325,0.712,0
t1326,0.674,0
t1327,0.541,0
t1328,0.304,0
t1329,0.108,0
t1330,0.013,0.005
t1331,0,0.054
t1332,0,0.192
t1333,0,0.365
t1334,0,0.459
t1335,0,0.501
t1336,0,0.519
t1337,0,0.498
t1338,0,0.438
t1339,0,0.391
t1340,0,0.386
t1341,0,0.364
t1342,0,0.364
t1343,0,0.383
t1344,0.068,0.289
t1345,0.194,0.084
t1346,0.157,0.042
t1347,0.168,0.035
t1348,0.16,0.029
t1349,0.169,0.022
t1350,0.151,0.017
t1351,0.12,0.011
t1352,0.077,0.008
t1353,0.028,0.008
t1354,0,0.008
t1355,0,0.01
t1356,0,0.013
t1357,0,0.021
t1358,0,0.033
t1359,0,0.039
t1360,0,0.037
t1361,0,0.042
t1362,0,0.047
t1363,0,0.03
t1364,0,0.016
t1365,0,0.008
t1366,0,0.003
t1367,0,0.001
t1368,0.044,0.001
t1369,0.136,0
t1370,0.204,0
t1371,0.312,0
t1372,0.326,0
t1373,0.276,0
t1374,0.24,0
t1375,0.211,0
t1376,0.138,0
t1377,0.07,0
t1378,0.007,0
t1379,0,0
t1380,0,0
t1381,0,0
t1382,0,0
t1383,0,0
t1384,0,0.001
t1385,0,0.009
t1386,0,0.027
t1387,0,0.042
t1388,0,0.052
t1389,0,0.061
t1390,0,0.05
t1391,0,0.034
t1392,0.039,0.038
t1393,0.14,0.018
t1394,0.382,0.008
t1395,0.595,0.005
t1396,0.625,0.006
