t,s,w
t502,0,0.461
t503,0,0.466
t504,0.033,0.435
t505,0.237,0.389
t506,0.456,0.331
t507,0.614,0.249
t508,0.709,0.171
t509,0.747,0.103
t510,0.728,0.05
t511,0.644,0.023
t512,0.51,0.012
t513,0.314,0.008
t514,0.087,0.005
t515,0,0.004
t516,0,0.01
t517,0,0.029
t518,0,0.057
t519,0,0.082
t520,0,0.086
t521,0,0.078
t522,0,0.067
t523,0,0.058
t524,0,0.058
t525,0,0.063
t526,0,0.076
t527,0,0.088
t528,0.052,0.095
t529,0.279,0.066
t530,0.483,0.035
t531,0.628,0.013
t532,0.703,0.003
t533,0.734,0
t534,0.711,0
t535,0.629,0
t536,0.494,0.002
t537,0.3,0.014
t538,0.081,0.039
t539,0,0.08
t540,0,0.095
t541,0,0.076
t542,0,0.053
t543,0,0.033
t544,0,0.022
t545,0,0.019
t546,0,0.019
t547,0,0.022
t548,0,0.031
t549,0,0.043
t550,0,0.065
t551,0,0.1
t552,0.047,0.134
t553,0.254,0.136
t554,0.444,0.152
t555,0.575,0.155
t556,0.629,0.124
t557,0.653,0.085
t558,0.635,0.062
t559,0.552,0.058
t560,0.425,0.062
t561,0.264,0.076
t562,0.074,0.132
t563,0,0.248
t564,0,0.311
t565,0,0.313
t566,0,0.292
t567,0,0.268
t568,0,0.245
t569,0,0.218
t570,0,0.2
t571,0,0.194
t572,0,0.201
t573,0,0.202
t574,0,0.201
t575,0,0.204
t576,0.037,0.201
t577,0.217,0.153
t578,0.415,0.131
t579,0.584,0.114
t580,0.699,0.099
t581,0.736,0.087
t582,0.709,0.074
t583,0.621,0.054
t584,0.482,0.034
t585,0.289,0.017
t586,0.077,0.009
t587,0,0.006
t588,0,0.003
t589,0,0.002
t590,0,0.019
t591,0,0.061
t592,0,0.095
t593,0,0.135
t594,0,0.191
t595,0,0.243
t596,0,0.282
t597,0,0.327
t598,0,0.388
t599,0,0.492
t600,0.037,0.558
t601,0.199,0.526
t602,0.35,0.498
t603,0.516,0.506
t604,0.624,0.47
t605,0.697,0.398
t606,0.699,0.337
t607,0.624,0.313
t608,0.493,0.32
t609,0.303,0.333
t610,0.083,0.351
t611,0,0.383
t612,0,0.379
t613,0,0.35
t614,0,0.294
t615,0,0.233
t616,0,0.173
t617,0,0.124
t618,0,0.1
t619,0,0.1
t620,0,0.125
t621,0,0.175
t622,0,0.25
t623,0,0.341
t624,0.046,0.42
t625,0.263,0.427
t626,0.471,0.521
t627,0.617,0.532
t628,0.708,0.487
t629,0.738,0.422
t630,0.709,0.362
t631,0.633,0.325
t632,0.496,0.305
t633,0.302,0.296
t634,0.085,0.317
t635,0,0.374
t636,0,0.399
t637,0,0.405
t638,0,0.402
t639,0,0.389
t640,0,0.356
t641,0,0.313
t642,0,0.261
t643,0,0.219
t644,0,0.209
t645,0,0.212
t646,0,0.239
t647,0,0.279
t648,0.024,0.303
t649,0.153,0.264
t650,0.355,0.235
t651,0.48,0.195
t652,0.606,0.153
t653,0.68,0.124
t654,0.655,0.118
t655,0.561,0.14
t656,0.431,0.182
