t,s,w
t327,0,0.816
t328,0,0.858
t329,0,0.898
t330,0,0.926
t331,0,0.946
t332,0,0.955
t333,0,0.953
t334,0,0.928
t335,0,0.868
t336,0.141,0.809
t337,0.44,0.858
t338,0.648,0.872
t339,0.769,0.845
t340,0.802,0.829
t341,0.786,0.82
t342,0.7,0.806
t343,0.522,0.762
t344,0.274,0.669
t345,0.022,0.513
t346,0,0.404
t347,0,0.337
t348,0,0.302
t349,0,0.274
t350,0,0.21
t351,0,0.134
t352,0,0.124
t353,0,0.172
t354,0,0.233
t355,0,0.274
t356,0,0.322
t357,0,0.373
t358,0,0.428
t359,0,0.495
t360,0.141,0.554
t361,0.417,0.478
t362,0.617,0.35
t363,0.735,0.488
t364,0.78,0.465
t365,0.761,0.459
t366,0.673,0.466
t367,0.5,0.466
t368,0.254,0.4
t369,0.019,0.362
t370,0,0.344
t371,0,0.323
t372,0,0.301
t373,0,0.256
t374,0,0.208
t375,0,0.176
t376,0,0.158
t377,0,0.153
t378,0,0.14
t379,0,0.119
t380,0,0.098
t381,0,0.082
t382,0,0.087
t383,0,0.123
t384,0.131,0.17
t385,0.397,0.123
t386,0.598,0.079
t387,0.715,0.085
t388,0.751,0.137
t389,0.729,0.14
t390,0.641,0.117
t391,0.48,0.095
t392,0.239,0.092
t393,0.018,0.146
t394,0,0.203
t395,0,0.227
t396,0,0.211
t397,0,0.167
t398,0,0.106
t399,0,0.062
t400,0,0.038
t401,0,0.024
t402,0,0.027
t403,0,0.041
t404,0,0.068
t405,0,0.111
t406,0,0.176
t407,0,0.261
t408,0.099,0.358
t409,0.349,0.379
t410,0.549,0.227
t411,0.667,0.225
t412,0.652,0.343
t413,0.611,0.378
t414,0.504,0.372
t415,0.309,0.302
t416,0.117,0.211
t417,0.006,0.15
t418,0,0.074
t419,0,0.022
t420,0,0.006
t421,0,0.006
t422,0,0.012
t423,0,0.054
t424,0,0.117
t425,0,0.161
t426,0,0.164
t427,0,0.14
t428,0,0.12
t429,0,0.102
t430,0,0.088
t431,0,0.085
t432,0.058,0.096
t433,0.227,0.068
t434,0.343,0.045
t435,0.274,0.089
t436,0.218,0.094
t437,0.183,0.115
t438,0.192,0.144
t439,0.195,0.17
t440,0.083,0.159
t441,0.006,0.162
t442,0,0.194
t443,0,0.245
t444,0,0.355
t445,0,0.513
t446,0,0.69
t447,0,0.801
t448,0,0.782
t449,0,0.707
t450,0,0.71
t451,0,0.731
t452,0,0.734
t453,0,0.712
t454,0,0.663
t455,0,0.6
t456,0.146,0.484
t457,0.439,0.294
t458,0.638,0.415
t459,0.753,0.45
t460,0.794,0.392
t461,0.772,0.345
t462,0.682,0.325
t463,0.517,0.338
t464,0.275,0.361
t465,0.031,0.468
t466,0,0.635
t467,0,0.748
t468,0,0.819
t469,0,0.86
t470,0,0.879
t471,0,0.897
t472,0,0.903
t473,0,0.901
t474,0,0.902
t475,0,0.893
t476,0,0.883
t477,0,0.87
t478,0,0.856
t479,0,0.831
t480,0.163,0.776
t481,0.417,0.563
t482,0.607,0.513
t483,0.715,0.77
t484,0.743,0.698
t485,0.727,0.613
t486,0.644,0.558
t487,0.459,0.484
t488,0.225,0.324
t489,0.021,0.225
t490,0,0.18
t491,0,0.155
t492,0,0.115
t493,0,0.083
t494,0,0.086
t495,0,0.153
t496,0,0.255
t497,0,0.32
t498,0,0.326
t499,0,0.302
t500,0,0.262
t501,0,0.227
t502,0,0.198
t503,0,0.178
t504,0.097,0.146
t505,0.264,0.077
t506,0.512,0.016
t507,0.678,0.022
t508,0.727,0.095
t509,0.707,0.164
t510,0.621,0.179
t511,0.453,0.164
t512,0.23,0.159
t513,0.024,0.219
t514,0,0.257
t515,0,0.265
t516,0,0.272
t517,0,0.28
t518,0,0.288
t519,0,0.282
t520,0,0.292
t521,0,0.281
t522,0,0.305
t523,0,0.37
t524,0,0.422
t525,0,0.453
t526,0,0.442
t527,0,0.444
t528,0.141,0.413
t529,0.393,0.218
t530,0.598,0.211
t531,0.718,0.568
t532,0.761,0.748
t533,0.749,0.722
t534,0.668,0.682
t535,0.497,0.638
t536,0.261,0.534
t537,0.032,0.444
t538,0,0.425
t539,0,0.4
t540,0,0.358
t541,0,0.302
t542,0,0.246
t543,0,0.201
t544,0,0.158
t545,0,0.09
t546,0,0.033
t547,0,0.009
t548,0,0.004
t549,0,0.004
t550,0,0.006
t551,0,0.009
t552,0.078,0.017
t553,0.199,0.021
t554,0.356,0.008
t555,0.485,0.002
t556,0.515,0
t557,0.457,0.001
t558,0.339,0.01
t559,0.201,0.035
t560,0.07,0.092
t561,0.004,0.21
t562,0,0.308
t563,0,0.364
t564,0,0.42
