t,s,w
t1376,0.336,0.045
t1377,0.149,0.064
t1378,0.013,0.087
t1379,0,0.051
t1380,0,0.018
t1381,0,0.047
t1382,0,0.088
t1383,0,0.105
t1384,0,0.116
t1385,0,0.133
t1386,0,0.211
t1387,0,0.158
t1388,0,0.167
t1389,0,0.295
t1390,0,0.281
t1391,0.001,0.105
t1392,0.044,0.074
t1393,0.102,0.109
t1394,0.139,0.072
t1395,0.235,0.027
t1396,0.362,0.034
t1397,0.341,0.033
t1398,0.316,0.017
t1399,0.284,0.004
t1400,0.189,0.021
t1401,0.08,0.065
t1402,0.007,0.154
t1403,0,0.208
t1404,0,0.208
t1405,0,0.202
t1406,0,0.209
t1407,0,0.209
t1408,0,0.2
t1409,0,0.194
t1410,0,0.205
t1411,0,0.208
t1412,0,0.204
t1413,0,0.206
t1414,0,0.218
t1415,0.007,0.213
t1416,0.091,0.218
t1417,0.195,0.191
t1418,0.291,0.127
t1419,0.364,0.07
t1420,0.439,0.041
t1421,0.479,0.033
t1422,0.463,0.032
t1423,0.351,0.047
t1424,0.248,0.073
t1425,0.113,0.109
t1426,0.01,0.153
t1427,0,0.18
t1428,0,0.183
t1429,0,0.169
t1430,0,0.153
t1431,0,0.139
t1432,0,0.137
t1433,0,0.132
t1434,0,0.121
t1435,0,0.102
t1436,0,0.078
t1437,0,0.057
t1438,0,0.038
t1439,0.006,0.024
t1440,0.101,0.005
t1441,0.249,0
t1442,0.416,0
t1443,0.577,0
t1444,0.647,0.018
t1445,0.695,0.116
t1446,0.667,0.235
t1447,0.577,0.36
t1448,0.395,0.42
t1449,0.196,0.409
t1450,0.023,0.403
t1451,0,0.377
t1452,0,0.278
t1453,0,0.154
t1454,0,0.064
t1455,0,0.046
t1456,0,0.088
t1457,0,0.039
t1458,0,0.012
t1459,0,0.015
t1460,0,0.029
t1461,0,0.048
t1462,0,0.099
t1463,0.003,0.176
t1464,0.065,0.24
t1465,0.157,0.267
t1466,0.242,0.285
t1467,0.196,0.251
t1468,0.183,0.106
t1469,0.277,0.007
t1470,0.341,0
t1471,0.404,0.001
t1472,0.388,0
t1473,0.215,0
t1474,0.028,0.001
t1475,0,0
t1476,0,0
t1477,0,0.009
t1478,0,0.045
t1479,0,0.093
t1480,0,0.112
t1481,0,0.123
t1482,0,0.124
t1483,0,0.104
t1484,0,0.085
t1485,0,0.086
t1486,0,0.097
t1487,0.021,0.102
t1488,0.209,0.061
t1489,0.45,0.043
t1490,0.628,0.045
t1491,0.741,0.052
t1492,0.82,0.071
t1493,0.82,0.102
t1494,0.757,0.12
t1495,0.655,0.142
t1496,0.487,0.171
t1497,0.262,0.211
t1498,0.039,0.258
t1499,0,0.295
t1500,0,0.285
t1501,0,0.291
t1502,0,0.257
t1503,0,0.251
t1504,0,0.287
t1505,0,0.338
t1506,0,0.388
t1507,0,0.4
t1508,0,0.442
t1509,0,0.399
t1510,0,0.379
t1511,0.011,0.352
t1512,0.099,0.35
t1513,0.352,0.307
t1514,0.549,0.202
t1515,0.624,0.098
t1516,0.718,0.023
t1517,0.628,0.035
t1518,0.523,0.104
t1519,0.421,0.184
t1520,0.262,0.284
t1521,0.09,0.334
t1522,0.006,0.2
t1523,0,0.101
t1524,0,0.049
t1525,0,0.012
t1526,0,0.014
t1527,0,0.087
t1528,0,0.182
t1529,0,0.084
t1530,0,0.038
t1531,0,0.038
t1532,0,0.061
t1533,0,0.042
t1534,0,0.015
t1535,0.008,0.012
t1536,0.123,0.006
t1537,0.306,0.012
t1538,0.441,0.025
t1539,0.427,0.021
t1540,0.473,0.04
t1541,0.53,0.042
t1542,0.484,0.048
t1543,0.366,0.093
t1544,0.202,0.133
t1545,0.052,0.16
t1546,0.002,0.205
t1547,0,0.254
t1548,0,0.257
t1549,0,0.235
t1550,0,0.229
t1551,0,0.257
t1552,0,0.313
t1553,0,0.398
t1554,0,0.465
t1555,0,0.517
t1556,0,0.509
t1557,0,0.481
t1558,0,0.468
t1559,0.006,0.447
t1560,0.069,0.414
t1561,0.138,0.503
t1562,0.301,0.689
t1563,0.428,0.714
t1564,0.398,0.721
t1565,0.337,0.762
t1566,0.277,0.75
t1567,0.216,0.775
t1568,0.137,0.772
t1569,0.039,0.713
t1570,0.001,0.697
t1571,0,0.712
t1572,0,0.644
t1573,0,0.51
t1574,0,0.484
t1575,0,0.532
t1576,0,0.579
t1577,0,0.547
t1578,0,0.417
t1579,0,0.381
t1580,0,0.494
t1581,0,0.663
t1582,0,0.683
t1583,0.004,0.524
t1584,0.047,0.404
t1585,0.126,0.443
t1586,0.221,0.508
t1587,0.294,0.557
t1588,0.321,0.53
t1589,0.212,0.36
t1590,0.26,0.409
t1591,0.272,0.494
t1592,0.301,0.578
t1593,0.138,0.405
t1594,0.017,0.328
t1595,0,0.383
t1596,0,0.527
t1597,0,0.501
t1598,0,0.237
t1599,0,0.305
t1600,0,0.404
t1601,0,0.388
t1602,0,0.617
t1603,0,0.581
t1604,0,0.513
t1605,0,0.362
t1606,0,0.237
t1607,0.018,0.157
t1608,0.127,0.089
t1609,0.248,0.042
t1610,0.278,0.101
t1611,0.208,0.165
t1612,0.327,0.167
t1613,0.354,0.056
t1614,0.321,0.007
t1615,0.231,0.002
t1616,0.186,0.003
t1617,0.115,0.002
t1618,0.025,0
t1619,0,0
t1620,0,0
t1621,0,0.002
t1622,0,0.005
t1623,0,0.007
t1624,0,0.012
t1625,0,0.02
t1626,0,0.034
t1627,0,0.033
t1628,0,0.035
t1629,0,0.088
t1630,0,0.102
t1631,0.024,0.071
t1632,0.168,0.053
t1633,0.3,0.047
t1634,0.423,0.025
t1635,0.58,0.013
t1636,0.568,0.002
t1637,0.564,0.002
t1638,0.499,0
t1639,0.388,0
t1640,0.2,0.008
t1641,0.107,0.017
t1642,0.016,0.017
t1643,0,0.025
t1644,0,0.034
t1645,0,0.034
t1646,0,0.018
t1647,0,0.009
t1648,0,0.01
t1649,0,0.025
t1650,0,0.061
t1651,0,0.106
t1652,0,0.17
t1653,0,0.151
t1654,0,0.111
t1655,0.011,0.111
t1656,0.125,0.09
t1657,0.323,0.078
t1658,0.529,0.048
t1659,0.66,0.017
t1660,0.721,0.002
t1661,0.736,0
t1662,0.702,0
t1663,0.608,0
t1664,0.443,0
t1665,0.232,0
t1666,0.038,0.004
t1667,0,0.017
t1668,0,0.013
t1669,0,0.004
t1670,0,0.001
t1671,0,0
t1672,0,0.004
t1673,0,0.025
t1674,0,0.049
t1675,0,0.058
t1676,0,0.058
t1677,0,0.05
t1678,0,0.039
t1679,0.034,0.064
t1680,0.241,0.076
t1681,0.461,0.044
t1682,0.628,0.025
t1683,0.737,0.015
t1684,0.797,0.006
t1685,0.795,0.002
t1686,0.742,0.001
t1687,0.636,0
t1688,0.473,0
t1689,0.259,0.001
t1690,0.047,0.006
t1691,0,0.02
t1692,0,0.02
t1693,0,0.011
t1694,0,0.005
t1695,0,0.009
t1696,0,0.051
t1697,0,0.146
t1698,0,0.248
t1699,0,0.328
t1700,0,0.388
t1701,0,0.428
t1702,0,0.45
t1703,0.027,0.469
t1704,0.193,0.386
t1705,0.387,0.58
t1706,0.562,0.678
t1707,0.691,0.654
t1708,0.762,0.621
t1709,0.758,0.578
t1710,0.7,0.539
t1711,0.595,0.506
t1712,0.426,0.5
t1713,0.216,0.499
t1714,0.034,0.47
t1715,0,0.481
t1716,0,0.501
t1717,0,0.514
t1718,0,0.567
t1719,0,0.554
t1720,0,0.51
t1721,0,0.455
t1722,0,0.41
t1723,0,0.379
t1724,0,0.364
t1725,0,0.349
t1726,0,0.335
t1727,0.024,0.278
t1728,0.19,0.163
t1729,0.39,0.151
t1730,0.549,0.083
t1731,0.597,0.032
t1732,0.618,0.005
t1733,0.64,0.001
t1734,0.486,0
t1735,0.392,0.011
t1736,0.251,0.032
t1737,0.104,0.073
t1738,0.01,0.134
t1739,0,0.235
t1740,0,0.294
t1741,0,0.315
t1742,0,0.328
t1743,0,0.328
t1744,0,0.294
t1745,0,0.272
t1746,0,0.245
t1747,0,0.211
t1748,0,0.196
t1749,0,0.189
t1750,0,0.169
t1751,0.023,0.185
t1752,0.181,0.217
t1753,0.42,0.254
t1754,0.609,0.27
t1755,0.727,0.268
t1756,0.792,0.253
t1757,0.795,0.242
t1758,0.744,0.217
t1759,0.633,0.191
t1760,0.468,0.162
t1761,0.225,0.157
t1762,0.038,0.157
t1763,0,0.145
t1764,0,0.105
t1765,0,0.086
t1766,0,0.085
t1767,0,0.091
t1768,0,0.121
t1769,0,0.191
t1770,0,0.27
t1771,0,0.305
t1772,0,0.311
t1773,0,0.313
t1774,0,0.303
t1775,0.027,0.302
t1776,0.191,0.233
t1777,0.405,0.31
t1778,0.579,0.45
t1779,0.687,0.48
t1780,0.726,0.467
t1781,0.727,0.425
t1782,0.678,0.376
t1783,0.574,0.341
t1784,0.413,0.317
t1785,0.197,0.294
t1786,0.029,0.274
t1787,0,0.294
t1788,0,0.292
t1789,0,0.254
t1790,0,0.188
t1791,0,0.137
t1792,0,0.107
t1793,0,0.102
t1794,0,0.121
t1795,0,0.147
t1796,0,0.148
t1797,0,0.127
t1798,0,0.107
t1799,0.025,0.094
t1800,0.172,0.052
t1801,0.358,0.054
t1802,0.507,0.054
t1803,0.611,0.05
t1804,0.684,0.054
t1805,0.678,0.065
t1806,0.519,0.076
t1807,0.312,0.089
t1808,0.181,0.147
t1809,0.088,0.21
t1810,0.01,0.195
t1811,0,0.183
t1812,0,0.192
t1813,0,0.172
t1814,0,0.183
t1815,0,0.168
t1816,0,0.163
t1817,0,0.155
t1818,0,0.137
t1819,0,0.139
t1820,0,0.118
t1821,0,0.115
t1822,0,0.112
t1823,0.014,0.104
t1824,0.049,0.059
t1825,0.189,0.015
t1826,0.38,0.014
t1827,0.48,0.034
t1828,0.602,0.066
t1829,0.653,0.09
t1830,0.582,0.085
t1831,0.487,0.06
t1832,0.32,0.029
t1833,0.155,0.005
t1834,0.027,0
t1835,0,0
t1836,0,0
t1837,0,0
t1838,0,0
t1839,0,0.001
t1840,0,0.002
t1841,0,0.005
t1842,0,0.015
t1843,0,0.032
t1844,0,0.052
t1845,0,0.069
t1846,0,0.079
t1847,0.025,0.077
t1848,0.161,0.058
t1849,0.361,0.069
t1850,0.567,0.072
t1851,0.679,0.063
t1852,0.68,0.053
t1853,0.619,0.067
t1854,0.573,0.094
t1855,0.462,0.141
t1856,0.297,0.193
t1857,0.155,0.203
t1858,0.03,0.184
t1859,0,0.147
t1860,0,0.125
t1861,0,0.107
t1862,0,0.091
t1863,0,0.082
t1864,0,0.08
t1865,0,0.071
t1866,0,0.058
t1867,0,0.037
t1868,0,0.021
t1869,0,0.017
t1870,0,0.019
t1871,0.027,0.014
t1872,0.139,0.002
t1873,0.274,0.005
t1874,0.401,0.076
t1875,0.511,0.285
t1876,0.555,0.54
t1877,0.561,0.684
t1878,0.582,0.787
t1879,0.509,0.847
t1880,0.343,0.853
t1881,0.17,0.819
t1882,0.032,0.752
t1883,0,0.672
t1884,0,0.592
t1885,0,0.541
t1886,0,0.491
t1887,0,0.451
t1888,0,0.43
t1889,0,0.4
t1890,0,0.356
t1891,0,0.314
t1892,0,0.282
t1893,0,0.261
t1894,0,0.245
t1895,0.026,0.231
t1896,0.146,0.161
t1897,0.247,0.193
t1898,0.333,0.305
t1899,0.414,0.428
t1900,0.544,0.528
t1901,0.578,0.585
t1902,0.555,0.594
t1903,0.504,0.566
t1904,0.363,0.504
t1905,0.188,0.484
t1906,0.036,0.395
t1907,0,0.28
t1908,0,0.146
t1909,0,0.042
t1910,0,0.024
t1911,0,0.155
t1912,0,0.318
t1913,0,0.322
t1914,0,0.282
t1915,0,0.328
t1916,0,0.444
t1917,0,0.557
t1918,0,0.549
t1919,0.012,0.571
t1920,0.086,0.609
t1921,0.183,0.585
t1922,0.249,0.523
t1923,0.27,0.464
t1924,0.254,0.471
t1925,0.214,0.498
t1926,0.249,0.497
t1927,0.27,0.498
t1928,0.226,0.523
t1929,0.117,0.572
t1930,0.016,0.607
t1931,0,0.596
t1932,0,0.583
t1933,0,0.601
t1934,0,0.589
t1935,0,0.547
t1936,0,0.583
t1937,0,0.646
t1938,0,0.666
t1939,0,0.71
t1940,0,0.722
t1941,0,0.728
t1942,0,0.707
t1943,0.022,0.666
t1944,0.133,0.664
t1945,0.277,0.663
t1946,0.452,0.595
t1947,0.544,0.457
t1948,0.543,0.478
t1949,0.555,0.501
t1950,0.515,0.544
t1951,0.42,0.561
t1952,0.22,0.635
t1953,0.073,0.695
t1954,0.008,0.676
t1955,0,0.688
t1956,0,0.675
t1957,0,0.707
t1958,0,0.775
t1959,0,0.748
t1960,0,0.668
t1961,0,0.65
t1962,0,0.602
t1963,0,0.525
t1964,0,0.459
t1965,0,0.467
t1966,0,0.471
t1967,0.029,0.435
t1968,0.161,0.435
t1969,0.306,0.484
t1970,0.406,0.464
t1971,0.454,0.395
t1972,0.454,0.355
t1973,0.445,0.302
t1974,0.439,0.255
t1975,0.364,0.213
t1976,0.254,0.182
t1977,0.131,0.159
t1978,0.027,0.167
t1979,0,0.176
t1980,0,0.198
t1981,0,0.213
t1982,0,0.185
t1983,0,0.162
t1984,0,0.12
t1985,0,0.087
t1986,0,0.049
t1987,0,0.018
t1988,0,0.055
t1989,0,0.127
t1990,0,0.155
t1991,0.009,0.06
t1992,0.073,0.032
t1993,0.254,0.011
t1994,0.375,0.01
t1995,0.51,0.025
t1996,0.644,0.084
t1997,0.595,0.097
t1998,0.593,0.077
t1999,0.564,0.051
t2000,0.435,0.03
t2001,0.238,0.008
t2002,0.056,0.001
t2003,0,0.001
t2004,0,0.008
t2005,0,0.028
t2006,0,0.058
t2007,0,0.085
t2008,0,0.104
t2009,0,0.118
t2010,0,0.133
t2011,0,0.162
t2012,0,0.196
t2013,0,0.214
t2014,0,0.205
t2015,0.041,0.179
t2016,0.197,0.146
t2017,0.349,0.133
t2018,0.555,0.103
t2019,0.628,0.083
t2020,0.68,0.077
t2021,0.729,0.073
t2022,0.685,0.074
t2023,0.567,0.093
t2024,0.414,0.128
t2025,0.219,0.157
t2026,0.041,0.147
t2027,0,0.144
t2028,0,0.134
t2029,0,0.133
t2030,0,0.134
t2031,0,0.126
t2032,0,0.127
t2033,0,0.135
t2034,0,0.133
t2035,0,0.111
t2036,0,0.08
t2037,0,0.048
t2038,0,0.021
t2039,0.04,0.007
t2040,0.207,0
t2041,0.403,0
t2042,0.558,0.004
t2043,0.654,0.05
t2044,0.684,0.163
t2045,0.678,0.238
t2046,0.616,0.304
t2047,0.531,0.376
t2048,0.381,0.454
t2049,0.2,0.502
t2050,0.045,0.568
t2051,0,0.611
t2052,0,0.585
t2053,0,0.613
t2054,0,0.493
t2055,0,0.457
t2056,0,0.454
t2057,0,0.437
t2058,0,0.432
t2059,0,0.431
t2060,0,0.435
t2061,0,0.429
t2062,0,0.378
t2063,0.035,0.315
t2064,0.193,0.205
t2065,0.374,0.282
t2066,0.516,0.377
t2067,0.602,0.432
t2068,0.632,0.513
t2069,0.618,0.586
t2070,0.558,0.629
t2071,0.439,0.654
t2072,0.313,0.667
t2073,0.164,0.661
t2074,0.038,0.625
t2075,0,0.562
t2076,0,0.544
t2077,0,0.465
t2078,0,0.374
t2079,0,0.278
t2080,0,0.206
t2081,0,0.167
t2082,0,0.098
t2083,0,0.048
t2084,0,0.041
t2085,0,0.063
t2086,0,0.069
t2087,0.02,0.054
t2088,0.104,0.054
t2089,0.203,0.066
t2090,0.314,0.049
t2091,0.417,0.03
t2092,0.47,0.02
t2093,0.427,0.015
t2094,0.337,0.025
t2095,0.239,0.059
t2096,0.152,0.095
t2097,0.086,0.119
t2098,0.019,0.144
t2099,0,0.146
t2100,0,0.096
t2101,0,0.085
t2102,0,0.14
t2103,0,0.195
t2104,0,0.174
t2105,0,0.162
t2106,0,0.084
t2107,0,0.039
t2108,0,0.022
t2109,0,0.012
t2110,0,0.007
t2111,0.042,0.003
t2112,0.208,0.005
t2113,0.445,0.005
t2114,0.619,0.003
t2115,0.729,0.003
t2116,0.784,0.005
t2117,0.782,0.008
t2118,0.731,0.02
t2119,0.627,0.05
t2120,0.471,0.114
t2121,0.271,0.21
t2122,0.069,0.264
t2123,0,0.272
t2124,0,0.245
t2125,0,0.245
t2126,0,0.313
t2127,0,0.398
t2128,0,0.444
t2129,0,0.538
t2130,0,0.601
t2131,0,0.646
t2132,0,0.72
t2133,0,0.77
t2134,0,0.802
t2135,0.016,0.839
t2136,0.095,0.837
t2137,0.213,0.824
t2138,0.347,0.797
t2139,0.512,0.734
t2140,0.576,0.702
t2141,0.642,0.693
t2142,0.595,0.698
t2143,0.497,0.711
t2144,0.367,0.741
t2145,0.193,0.746
t2146,0.039,0.72
t2147,0,0.746
t2148,0,0.746
t2149,0,0.718
t2150,0,0.663
t2151,0,0.633
t2152,0,0.624
t2153,0,0.609
t2154,0,0.601
t2155,0,0.599
t2156,0,0.618
t2157,0,0.613
t2158,0,0.561
t2159,0.01,0.517
t2160,0.1,0.523
t2161,0.265,0.491
t2162,0.454,0.476
t2163,0.605,0.484
t2164,0.559,0.505
t2165,0.439,0.511
t2166,0.423,0.513
t2167,0.404,0.511
t2168,0.35,0.516
t2169,0.253,0.515
t2170,0.071,0.479
t2171,0,0.454
t2172,0,0.438
t2173,0,0.438
t2174,0,0.413
t2175,0,0.395
t2176,0,0.391
t2177,0,0.376
t2178,0,0.382
t2179,0,0.379
t2180,0,0.363
t2181,0,0.345
t2182,0,0.344
t2183,0.043,0.301
t2184,0.186,0.284
t2185,0.311,0.264
t2186,0.39,0.181
t2187,0.464,0.114
t2188,0.451,0.067
t2189,0.416,0.035
t2190,0.34,0.017
t2191,0.236,0.01
t2192,0.217,0.009
t2193,0.142,0.011
t2194,0.042,0.03
t2195,0,0.127
t2196,0,0.208
t2197,0,0.223
t2198,0,0.199
t2199,0,0.155
t2200,0,0.128
t2201,0,0.115
t2202,0,0.114
t2203,0,0.112
t2204,0,0.088
t2205,0,0.088
t2206,0,0.128
t2207,0.025,0.169
t2208,0.077,0.18
t2209,0.123,0.209
t2210,0.222,0.243
t2211,0.45,0.311
t2212,0.486,0.439
t2213,0.479,0.586
t2214,0.414,0.745
t2215,0.319,0.822
t2216,0.232,0.832
t2217,0.125,0.82
t2218,0.031,0.747
t2219,0,0.707
t2220,0,0.712
t2221,0,0.675
t2222,0,0.593
t2223,0,0.503
t2224,0,0.491
t2225,0,0.503
t2226,0,0.501
t2227,0,0.478
t2228,0,0.492
t2229,0,0.492
t2230,0,0.465
t2231,0.019,0.433
t2232,0.09,0.454
t2233,0.183,0.464
t2234,0.293,0.447
t2235,0.384,0.395
t2236,0.454,0.336
t2237,0.461,0.277
t2238,0.453,0.219
t2239,0.391,0.178
t2240,0.278,0.156
t2241,0.151,0.174
t2242,0.043,0.175
t2243,0,0.147
t2244,0,0.113
t2245,0,0.081
t2246,0,0.037
t2247,0,0.009
t2248,0,0.001
t2249,0,0
t2250,0,0
t2251,0,0.002
t2252,0,0.005
t2253,0,0.017
t2254,0,0.025
t2255,0.053,0.019
t2256,0.235,0.018
t2257,0.429,0.032
t2258,0.586,0.033
t2259,0.689,0.035
t2260,0.748,0.041
t2261,0.746,0.042
t2262,0.697,0.04
t2263,0.611,0.035
t2264,0.46,0.016
t2265,0.261,0.001
t2266,0.067,0.017
t2267,0,0.074
t2268,0,0.09
t2269,0,0.072
t2270,0,0.041
t2271,0,0.019
t2272,0,0.012
t2273,0,0.011
t2274,0,0.014
t2275,0,0.019
t2276,0,0.026
t2277,0,0.031
t2278,0,0.029
t2279,0.059,0.021
t2280,0.248,0.002
t2281,0.433,0
t2282,0.586,0.002
t2283,0.686,0.008
t2284,0.714,0.015
t2285,0.695,0.036
t2286,0.649,0.057
t2287,0.516,0.076
t2288,0.328,0.1
t2289,0.18,0.127
t2290,0.052,0.133
t2291,0,0.143
t2292,0,0.122
t2293,0,0.096
t2294,0,0.082
t2295,0,0.074
t2296,0,0.068
t2297,0,0.063
t2298,0,0.058
t2299,0,0.051
t2300,0,0.04
t2301,0,0.028
t2302,0,0.021
t2303,0.023,0.018
t2304,0.091,0.008
t2305,0.158,0.005
t2306,0.234,0.014
t2307,0.352,0.031
t2308,0.457,0.018
t2309,0.518,0.001
t2310,0.513,0
t2311,0.469,0.001
t2312,0.34,0.027
t2313,0.201,0.066
t2314,0.058,0.082
t2315,0,0.097
t2316,0,0.088
t2317,0,0.079
t2318,0,0.082
t2319,0,0.086
t2320,0,0.066
t2321,0,0.034
t2322,0,0.012
t2323,0,0.003
t2324,0,0
t2325,0,0
t2326,0,0.001
t2327,0.055,0.001
t2328,0.218,0
t2329,0.395,0
t2330,0.536,0
t2331,0.627,0.006
t2332,0.689,0.025
t2333,0.679,0.066
t2334,0.617,0.118
t2335,0.526,0.171
t2336,0.349,0.193
t2337,0.206,0.182
t2338,0.061,0.158
t2339,0,0.152
t2340,0,0.125
t2341,0,0.095
t2342,0,0.079
t2343,0,0.083
t2344,0,0.093
t2345,0,0.099
t2346,0,0.1
t2347,0,0.1
t2348,0,0.102
t2349,0,0.112
t2350,0,0.119
t2351,0.049,0.118
t2352,0.147,0.132
t2353,0.247,0.27
t2354,0.415,0.466
t2355,0.557,0.61
t2356,0.618,0.729
t2357,0.646,0.816
t2358,0.595,0.863
t2359,0.507,0.886
t2360,0.396,0.88
t2361,0.227,0.84
t2362,0.064,0.792
t2363,0,0.777
t2364,0,0.728
t2365,0,0.674
t2366,0,0.688
t2367,0,0.605
t2368,0,0.522
t2369,0,0.502
t2370,0,0.512
t2371,0,0.497
t2372,0,0.42
t2373,0,0.355
t2374,0,0.254
t2375,0.058,0.107
t2376,0.215,0.014
t2377,0.371,0.083
t2378,0.484,0.214
t2379,0.472,0.395
t2380,0.496,0.379
t2381,0.459,0.258
t2382,0.394,0.251
t2383,0.351,0.302
t2384,0.28,0.388
t2385,0.15,0.471
t2386,0.037,0.5
t2387,0,0.494
t2388,0,0.479
t2389,0,0.44
t2390,0,0.395
t2391,0,0.355
t2392,0,0.346
t2393,0,0.341
t2394,0,0.317
t2395,0,0.285
t2396,0,0.253
t2397,0,0.227
t2398,0,0.199
t2399,0.029,0.166
t2400,0.124,0.127
t2401,0.247,0.076
t2402,0.343,0.018
t2403,0.38,0
t2404,0.361,0.047
t2405,0.363,0.104
t2406,0.36,0.102
t2407,0.317,0.118
t2408,0.224,0.162
t2409,0.127,0.194
t2410,0.033,0.14
t2411,0,0.073
t2412,0,0.07
t2413,0,0.099
t2414,0,0.112
t2415,0,0.121
t2416,0,0.148
t2417,0,0.187
t2418,0,0.239
t2419,0,0.294
t2420,0,0.304
t2421,0,0.28
t2422,0,0.313
t2423,0.021,0.346
t2424,0.101,0.409
t2425,0.22,0.42
t2426,0.353,0.408
t2427,0.34,0.391
t2428,0.436,0.357
t2429,0.504,0.328
t2430,0.463,0.267
t2431,0.501,0.294
t2432,0.393,0.342
t2433,0.244,0.355
t2434,0.076,0.406
t2435,0,0.413
t2436,0,0.419
t2437,0,0.407
t2438,0,0.37
t2439,0,0.346
t2440,0,0.341
t2441,0,0.302
t2442,0,0.245
t2443,0,0.218
t2444,0,0.231
t2445,0,0.256
t2446,0,0.27
t2447,0.05,0.209
t2448,0.195,0.177
t2449,0.298,0.117
t2450,0.447,0.052
t2451,0.547,0.018
t2452,0.444,0.011
t2453,0.342,0.01
t2454,0.319,0.014
t2455,0.241,0.017
t2456,0.178,0.02
t2457,0.123,0.03
t2458,0.034,0.025
t2459,0,0.003
t2460,0,0.008
t2461,0,0.032
t2462,0,0.023
t2463,0,0.003
t2464,0,0
t2465,0,0.003
t2466,0,0.027
t2467,0,0.022
t2468,0,0.022
t2469,0,0.046
t2470,0,0.068
t2471,0.064,0.045
t2472,0.189,0.013
t2473,0.143,0.007
t2474,0.124,0.03
t2475,0.161,0.019
t2476,0.369,0.017
t2477,0.586,0.019
t2478,0.607,0.039
t2479,0.53,0.084
t2480,0.37,0.206
t2481,0.219,0.323
t2482,0.061,0.273
t2483,0,0.217
t2484,0,0.259
t2485,0,0.277
t2486,0,0.278
t2487,0,0.332
t2488,0,0.43
t2489,0,0.55
t2490,0,0.599
t2491,0,0.623
t2492,0,0.618
t2493,0,0.607
t2494,0,0.583
t2495,0.047,0.547
t2496,0.198,0.599
t2497,0.365,0.612
t2498,0.493,0.564
t2499,0.587,0.532
t2500,0.685,0.553
t2501,0.712,0.575
t2502,0.658,0.58
t2503,0.539,0.563
t2504,0.387,0.532
t2505,0.224,0.497
t2506,0.068,0.403
t2507,0,0.349
t2508,0,0.337
t2509,0,0.308
t2510,0,0.261
t2511,0,0.196
t2512,0,0.16
t2513,0,0.133
t2514,0,0.1
t2515,0,0.112
t2516,0,0.152
t2517,0,0.179
t2518,0,0.179
t2519,0.043,0.085
t2520,0.092,0.056
t2521,0.186,0.035
t2522,0.306,0.014
t2523,0.484,0.002
t2524,0.584,0
t2525,0.413,0
t2526,0.201,0
t2527,0.224,0
t2528,0.185,0
t2529,0.101,0
t2530,0.051,0
t2531,0,0.006
t2532,0,0.006
t2533,0,0.001
t2534,0,0
t2535,0,0
t2536,0,0.001
t2537,0,0.009
t2538,0,0.017
t2539,0,0.025
t2540,0,0.044
t2541,0,0.051
t2542,0,0.034
t2543,0.078,0.019
t2544,0.264,0.006
t2545,0.452,0.004
t2546,0.605,0.001
t2547,0.707,0.001
t2548,0.774,0.001
t2549,0.773,0.001
t2550,0.724,0.003
t2551,0.627,0.008
t2552,0.478,0.025
t2553,0.287,0.073
t2554,0.09,0.13
t2555,0,0.17
t2556,0,0.127
t2557,0,0.072
t2558,0,0.037
t2559,0,0.024
t2560,0,0.029
t2561,0,0.042
t2562,0,0.054
t2563,0,0.064
t2564,0,0.069
t2565,0,0.068
t2566,0,0.068
t2567,0.079,0.06
t2568,0.274,0.017
t2569,0.464,0
t2570,0.607,0
t2571,0.696,0.004
t2572,0.744,0.016
t2573,0.744,0.039
t2574,0.7,0.055
t2575,0.603,0.062
t2576,0.428,0.085
t2577,0.136,0.098
t2578,0.05,0.049
t2579,0,0.075
t2580,0,0.107
t2581,0,0.047
t2582,0,0
t2583,0,0
t2584,0,0
t2585,0,0
t2586,0,0
t2587,0,0.009
t2588,0,0.004
t2589,0,0.038
t2590,0,0.158
t2591,0.009,0.189
t2592,0.028,0.141
t2593,0.072,0.071
t2594,0.162,0.069
t2595,0.163,0.084
t2596,0.157,0.119
t2597,0.185,0.138
t2598,0.17,0.061
t2599,0.228,0.033
t2600,0.157,0.024
t2601,0.06,0.018
t2602,0.02,0.009
t2603,0,0.005
t2604,0,0.004
t2605,0,0
t2606,0,0
t2607,0,0
t2608,0,0.002
t2609,0,0.009
t2610,0,0.021
t2611,0,0.038
t2612,0,0.058
t2613,0,0.073
t2614,0,0.076
t2615,0.043,0.071
t2616,0.192,0.04
t2617,0.356,0.018
t2618,0.468,0.005
t2619,0.582,0.001
t2620,0.605,0.001
t2621,0.54,0.018
t2622,0.516,0.07
t2623,0.438,0.118
t2624,0.316,0.127
t2625,0.157,0.096
t2626,0.03,0.059
t2627,0,0.064
t2628,0,0.062
t2629,0,0.065
t2630,0,0.072
t2631,0,0.061
t2632,0,0.034
t2633,0,0.014
t2634,0,0.003
t2635,0,0.003
t2636,0,0.013
t2637,0,0.011
t2638,0,0.005
t2639,0.022,0.005
t2640,0.088,0.001
t2641,0.201,0
t2642,0.313,0
t2643,0.394,0
t2644,0.509,0.015
t2645,0.547,0.035
t2646,0.394,0.044
t2647,0.211,0.055
t2648,0.107,0.054
t2649,0.066,0.041
t2650,0.031,0.026
t2651,0,0.095
t2652,0,0.185
t2653,0,0.149
t2654,0,0.057
t2655,0,0.177
t2656,0,0.334
t2657,0,0.203
t2658,0,0.14
t2659,0,0.07
