t,s,w
t1395,0.542,0
t1396,0.553,0
t1397,0.521,0
t1398,0.435,0
t1399,0.416,0
t1400,0.281,0
t1401,0.125,0.005
t1402,0.023,0.029
t1403,0,0.082
t1404,0,0.101
t1405,0,0.104
t1406,0,0.093
t1407,0,0.062
t1408,0,0.061
t1409,0,0.095
t1410,0,0.128
t1411,0,0.138
t1412,0,0.118
t1413,0,0.068
t1414,0,0.063
t1415,0,0.105
t1416,0.017,0.133
t1417,0.095,0.124
t1418,0.129,0.014
t1419,0.278,0.001
t1420,0.253,0.003
t1421,0.21,0.005
t1422,0.17,0.012
t1423,0.156,0.019
t1424,0.113,0.043
t1425,0.061,0.09
t1426,0.013,0.16
t1427,0,0.278
t1428,0,0.347
t1429,0,0.305
t1430,0,0.401
t1431,0,0.138
t1432,0,0.208
t1433,0,0.352
t1434,0,0.299
t1435,0,0.235
t1436,0,0.09
t1437,0,0.037
t1438,0,0.087
t1439,0,0.024
t1440,0.041,0.032
t1441,0.243,0.058
t1442,0.276,0.001
t1443,0.369,0.011
t1444,0.536,0.061
t1445,0.412,0.082
t1446,0.346,0.071
t1447,0.295,0.075
t1448,0.187,0.074
t1449,0.087,0.064
t1450,0.015,0.074
t1451,0,0.128
t1452,0,0.201
t1453,0,0.281
t1454,0,0.407
t1455,0,0.412
t1456,0,0.044
t1457,0,0.016
t1458,0,0.05
t1459,0,0.1
t1460,0,0.084
t1461,0,0.058
t1462,0,0.025
t1463,0,0.009
t1464,0.024,0.006
t1465,0.094,0.013
t1466,0.226,0.03
t1467,0.406,0.068
t1468,0.69,0.086
t1469,0.753,0.082
t1470,0.725,0.069
t1471,0.642,0.065
t1472,0.486,0.055
t1473,0.274,0.03
t1474,0.068,0.006
t1475,0,0
t1476,0,0
t1477,0,0.027
t1478,0,0.107
t1479,0,0.192
t1480,0,0.213
t1481,0,0.204
t1482,0,0.195
t1483,0,0.166
t1484,0,0.126
t1485,0,0.105
t1486,0,0.111
t1487,0,0.136
t1488,0.127,0.133
t1489,0.334,0.03
t1490,0.452,0.016
t1491,0.347,0.026
t1492,0.297,0.041
t1493,0.259,0.058
t1494,0.256,0.076
t1495,0.195,0.093
t1496,0.109,0.107
t1497,0.063,0.175
t1498,0.045,0.323
t1499,0,0.637
t1500,0,0.103
t1501,0,0.387
t1502,0,0.264
t1503,0,0.308
t1504,0,0.561
t1505,0,0.746
t1506,0,0.586
t1507,0,0.367
t1508,0,0.479
t1509,0,0.475
t1510,0,0.556
t1511,0,0.432
t1512,0.005,0.302
t1513,0.023,0.243
t1514,0.053,0.152
t1515,0.16,0.184
t1516,0.345,0.168
t1517,0.261,0.102
t1518,0.159,0.094
t1519,0.109,0.167
t1520,0.151,0.104
t1521,0.066,0.023
t1522,0.029,0.004
t1523,0,0
t1524,0,0
t1525,0,0
t1526,0,0
t1527,0,0.002
t1528,0,0.009
t1529,0,0.005
t1530,0,0.002
t1531,0,0.001
t1532,0,0.005
t1533,0,0.025
t1534,0,0.043
t1535,0,0.036
t1536,0.041,0.013
t1537,0.11,0.002
t1538,0.221,0.003
t1539,0.299,0.039
t1540,0.217,0.068
t1541,0.193,0.096
t1542,0.203,0.155
t1543,0.304,0.206
t1544,0.228,0.197
t1545,0.083,0.144
t1546,0.02,0.106
t1547,0,0.096
t1548,0,0.096
t1549,0,0.096
t1550,0,0.096
t1551,0,0.11
t1552,0,0.145
t1553,0,0.195
t1554,0,0.242
t1555,0,0.303
t1556,0,0.432
t1557,0,0.592
t1558,0,0.554
t1559,0,0.494
t1560,0.067,0.358
t1561,0.324,0.317
t1562,0.533,0.628
t1563,0.67,0.59
t1564,0.554,0.466
t1565,0.408,0.464
t1566,0.435,0.42
t1567,0.363,0.386
t1568,0.306,0.369
t1569,0.193,0.349
t1570,0.056,0.313
t1571,0,0.363
t1572,0,0.387
t1573,0,0.377
t1574,0,0.317
t1575,0,0.28
t1576,0,0.264
t1577,0,0.262
t1578,0,0.326
t1579,0,0.337
t1580,0,0.222
t1581,0,0.223
t1582,0,0.313
t1583,0,0.343
t1584,0.119,0.086
t1585,0.13,0.013
t1586,0.116,0.004
t1587,0.173,0.025
t1588,0.291,0.027
t1589,0.533,0.002
t1590,0.593,0
t1591,0.466,0
t1592,0.271,0.006
t1593,0.129,0.031
t1594,0.032,0.071
t1595,0,0.097
t1596,0,0.069
t1597,0,0.036
t1598,0,0.013
t1599,0,0.004
t1600,0,0.001
t1601,0,0
t1602,0,0
t1603,0,0
t1604,0,0.002
t1605,0,0.004
t1606,0,0.002
t1607,0,0
t1608,0.062,0
t1609,0.147,0
t1610,0.214,0
t1611,0.294,0.005
t1612,0.571,0.02
t1613,0.673,0.028
t1614,0.53,0.024
t1615,0.377,0.012
t1616,0.277,0.002
t1617,0.186,0
t1618,0.05,0
t1619,0,0
t1620,0,0
t1621,0,0.002
t1622,0,0.023
t1623,0,0.077
t1624,0,0.133
t1625,0,0.168
t1626,0,0.201
t1627,0,0.231
t1628,0,0.209
t1629,0,0.131
t1630,0,0.089
t1631,0.001,0.134
t1632,0.081,0.113
t1633,0.279,0.038
t1634,0.535,0.009
t1635,0.665,0
t1636,0.729,0
t1637,0.752,0
t1638,0.718,0.001
t1639,0.615,0.003
t1640,0.469,0.006
t1641,0.275,0.007
t1642,0.078,0.003
t1643,0,0
t1644,0,0
t1645,0,0
t1646,0,0
t1647,0,0.002
t1648,0,0.012
t1649,0,0.04
t1650,0,0.084
t1651,0,0.11
t1652,0,0.096
t1653,0,0.054
t1654,0,0.025
t1655,0,0.008
t1656,0.089,0.002
t1657,0.301,0.001
t1658,0.477,0.01
t1659,0.553,0.054
t1660,0.613,0.076
t1661,0.593,0.067
t1662,0.503,0.04
t1663,0.432,0.019
t1664,0.368,0.012
t1665,0.276,0.013
t1666,0.084,0.011
t1667,0,0.003
t1668,0,0
t1669,0,0
t1670,0,0.005
t1671,0,0.017
t1672,0,0.015
t1673,0,0.01
t1674,0,0.006
t1675,0,0.004
t1676,0,0.006
t1677,0,0.005
t1678,0,0.001
t1679,0.001,0
t1680,0.097,0
t1681,0.294,0
t1682,0.515,0
t1683,0.653,0
t1684,0.736,0.004
t1685,0.747,0.003
t1686,0.709,0.001
t1687,0.617,0
t1688,0.486,0
t1689,0.291,0
t1690,0.075,0.017
t1691,0,0.078
t1692,0,0.159
t1693,0,0.233
t1694,0,0.291
t1695,0,0.316
t1696,0,0.295
t1697,0,0.261
t1698,0,0.244
t1699,0,0.248
t1700,0,0.277
t1701,0,0.311
t1702,0,0.385
t1703,0.002,0.499
t1704,0.112,0.432
t1705,0.099,0.18
t1706,0.135,0.099
t1707,0.241,0.07
t1708,0.369,0.103
t1709,0.552,0.093
t1710,0.467,0.017
t1711,0.297,0.002
t1712,0.187,0.002
t1713,0.151,0.032
t1714,0.044,0.135
t1715,0,0.284
t1716,0,0.388
t1717,0,0.384
t1718,0,0.406
t1719,0,0.385
t1720,0,0.325
t1721,0,0.272
t1722,0,0.272
t1723,0,0.223
t1724,0,0.217
t1725,0,0.179
t1726,0,0.137
t1727,0.001,0.135
t1728,0.088,0.077
t1729,0.295,0.032
t1730,0.49,0.015
t1731,0.601,0.015
t1732,0.67,0.026
t1733,0.699,0.046
t1734,0.693,0.052
t1735,0.618,0.054
t1736,0.454,0.054
t1737,0.215,0.051
t1738,0.056,0.033
t1739,0,0.005
t1740,0,0.001
t1741,0,0.023
t1742,0,0.068
t1743,0,0.118
t1744,0,0.14
t1745,0,0.144
t1746,0,0.142
t1747,0,0.136
t1748,0,0.111
t1749,0,0.079
t1750,0,0.038
t1751,0.001,0.01
t1752,0.063,0.001
t1753,0.166,0
t1754,0.248,0.001
t1755,0.32,0.004
t1756,0.475,0.011
t1757,0.559,0.017
t1758,0.563,0.017
t1759,0.497,0.012
t1760,0.31,0.008
t1761,0.191,0.003
t1762,0.069,0.003
t1763,0,0.009
t1764,0,0.017
t1765,0,0.024
t1766,0,0.034
t1767,0,0.049
t1768,0,0.071
t1769,0,0.108
t1770,0,0.145
t1771,0,0.142
t1772,0,0.131
t1773,0,0.089
t1774,0,0.041
t1775,0,0.025
t1776,0.041,0.027
t1777,0.138,0.028
t1778,0.379,0.027
t1779,0.586,0.069
t1780,0.661,0.069
t1781,0.656,0.074
t1782,0.616,0.086
t1783,0.559,0.071
t1784,0.469,0.066
t1785,0.291,0.062
t1786,0.095,0.091
t1787,0,0.236
t1788,0,0.464
t1789,0,0.572
t1790,0,0.561
t1791,0,0.521
t1792,0,0.42
t1793,0,0.286
t1794,0,0.18
t1795,0,0.112
t1796,0,0.068
t1797,0,0.039
t1798,0,0.02
t1799,0.001,0.011
t1800,0.069,0.009
t1801,0.202,0.001
t1802,0.345,0.002
t1803,0.444,0.018
t1804,0.465,0.034
t1805,0.44,0.045
t1806,0.399,0.047
t1807,0.282,0.037
t1808,0.168,0.029
t1809,0.092,0.017
t1810,0.024,0.003
t1811,0,0
t1812,0,0.001
t1813,0,0.027
t1814,0,0.102
t1815,0,0.193
t1816,0,0.203
t1817,0,0.168
t1818,0,0.148
t1819,0,0.164
t1820,0,0.197
t1821,0,0.203
t1822,0,0.2
t1823,0.002,0.171
t1824,0.101,0.1
t1825,0.3,0.094
t1826,0.477,0.069
t1827,0.616,0.057
t1828,0.728,0.06
t1829,0.753,0.07
t1830,0.724,0.069
t1831,0.64,0.052
t1832,0.5,0.033
t1833,0.309,0.02
t1834,0.103,0.015
t1835,0,0.03
t1836,0,0.098
t1837,0,0.204
t1838,0,0.294
t1839,0,0.337
t1840,0,0.337
t1841,0,0.328
t1842,0,0.333
t1843,0,0.348
t1844,0,0.383
t1845,0,0.415
t1846,0,0.457
t1847,0.005,0.49
t1848,0.156,0.345
t1849,0.363,0.136
t1850,0.532,0.192
t1851,0.643,0.233
t1852,0.624,0.332
t1853,0.438,0.457
t1854,0.394,0.55
t1855,0.286,0.635
t1856,0.209,0.693
t1857,0.102,0.633
t1858,0.028,0.644
t1859,0,0.793
t1860,0,0.856
t1861,0,0.894
t1862,0,0.917
t1863,0,0.938
t1864,0,0.958
t1865,0,0.977
t1866,0,0.989
t1867,0,0.989
t1868,0,0.987
t1869,0,0.989
t1870,0,0.986
t1871,0.003,0.978
t1872,0.115,0.952
t1873,0.312,0.951
t1874,0.48,0.978
t1875,0.601,0.976
t1876,0.63,0.947
t1877,0.66,0.832
t1878,0.633,0.566
t1879,0.546,0.27
t1880,0.42,0.096
t1881,0.256,0.03
t1882,0.086,0.046
t1883,0,0.208
t1884,0,0.429
t1885,0,0.567
t1886,0,0.611
t1887,0,0.599
t1888,0,0.557
t1889,0,0.547
t1890,0,0.597
t1891,0,0.507
t1892,0,0.538
t1893,0,0.54
t1894,0,0.574
t1895,0,0.867
t1896,0.018,0.903
t1897,0.092,0.891
t1898,0.143,0.936
t1899,0.308,0.987
t1900,0.489,0.991
t1901,0.406,0.986
t1902,0.324,0.976
t1903,0.232,0.966
t1904,0.153,0.974
t1905,0.074,0.985
t1906,0.023,0.987
t1907,0,0.988
t1908,0,0.985
t1909,0,0.967
t1910,0,0.939
t1911,0,0.892
t1912,0,0.85
t1913,0,0.798
t1914,0,0.7
t1915,0,0.574
t1916,0,0.51
t1917,0,0.469
t1918,0,0.507
t1919,0.002,0.504
t1920,0.098,0.535
t1921,0.272,0.515
t1922,0.331,0.473
t1923,0.397,0.476
t1924,0.412,0.302
t1925,0.297,0.308
t1926,0.169,0.311
t1927,0.158,0.305
t1928,0.148,0.315
t1929,0.116,0.304
t1930,0.03,0.339
t1931,0,0.352
t1932,0,0.367
t1933,0,0.403
t1934,0,0.382
t1935,0,0.3
t1936,0,0.225
t1937,0,0.18
t1938,0,0.164
t1939,0,0.204
t1940,0,0.278
t1941,0,0.3
t1942,0,0.212
t1943,0.006,0.154
t1944,0.07,0.136
t1945,0.246,0.093
t1946,0.377,0.079
t1947,0.414,0.061
t1948,0.522,0.084
t1949,0.685,0.114
t1950,0.737,0.144
t1951,0.652,0.148
t1952,0.507,0.139
t1953,0.317,0.133
t1954,0.112,0.124
t1955,0.001,0.125
t1956,0,0.106
t1957,0,0.073
t1958,0,0.039
t1959,0,0.022
t1960,0,0.028
t1961,0,0.024
t1962,0,0.011
t1963,0,0.005
t1964,0,0
t1965,0,0
t1966,0,0.006
t1967,0.002,0.036
t1968,0.05,0.006
t1969,0.157,0
t1970,0.357,0.027
t1971,0.437,0.063
t1972,0.496,0.058
t1973,0.473,0.036
t1974,0.455,0.021
t1975,0.375,0.013
t1976,0.231,0.011
t1977,0.085,0.013
t1978,0.029,0.014
t1979,0,0.018
t1980,0,0.032
t1981,0,0.074
t1982,0,0.101
t1983,0,0.16
t1984,0,0.166
t1985,0,0.183
t1986,0,0.215
t1987,0,0.179
t1988,0,0.125
t1989,0,0.134
t1990,0,0.177
t1991,0.006,0.212
t1992,0.123,0.177
t1993,0.333,0.179
t1994,0.562,0.117
t1995,0.7,0.057
t1996,0.773,0.031
t1997,0.791,0.025
t1998,0.755,0.013
t1999,0.664,0.004
t2000,0.524,0.002
t2001,0.334,0.001
t2002,0.124,0
t2003,0.002,0
t2004,0,0.001
t2005,0,0.005
t2006,0,0.027
t2007,0,0.074
t2008,0,0.114
t2009,0,0.135
t2010,0,0.158
t2011,0,0.152
t2012,0,0.119
t2013,0,0.105
t2014,0,0.133
t2015,0.009,0.179
t2016,0.159,0.13
t2017,0.316,0.015
t2018,0.401,0.008
t2019,0.443,0.001
t2020,0.399,0
t2021,0.361,0.002
t2022,0.359,0.046
t2023,0.262,0.091
t2024,0.172,0.1
t2025,0.113,0.131
t2026,0.055,0.184
t2027,0.001,0.264
t2028,0,0.267
t2029,0,0.226
t2030,0,0.194
t2031,0,0.175
t2032,0,0.195
t2033,0,0.222
t2034,0,0.223
t2035,0,0.224
t2036,0,0.203
t2037,0,0.156
t2038,0,0.13
t2039,0.001,0.138
t2040,0.02,0.124
t2041,0.055,0.051
t2042,0.087,0.016
t2043,0.124,0.033
t2044,0.151,0.056
t2045,0.246,0.051
t2046,0.288,0.046
t2047,0.283,0.038
t2048,0.215,0.021
t2049,0.129,0.005
t2050,0.044,0
t2051,0,0.003
t2052,0,0.028
t2053,0,0.052
t2054,0,0.068
t2055,0,0.065
t2056,0,0.044
t2057,0,0.027
t2058,0,0.029
t2059,0,0.067
t2060,0,0.154
t2061,0,0.142
t2062,0,0.005
t2063,0,0.036
t2064,0.024,0.088
t2065,0.056,0.128
t2066,0.123,0.167
t2067,0.176,0.188
t2068,0.244,0.144
t2069,0.303,0.065
t2070,0.36,0.011
t2071,0.321,0
t2072,0.309,0
t2073,0.237,0
t2074,0.08,0.001
t2075,0.002,0.001
t2076,0,0.006
t2077,0,0.02
t2078,0,0.042
t2079,0,0.055
t2080,0,0.054
t2081,0,0.047
t2082,0,0.036
t2083,0,0.021
t2084,0,0.01
t2085,0,0.012
t2086,0,0.006
t2087,0.007,0.002
t2088,0.084,0.001
t2089,0.184,0
t2090,0.241,0.001
t2091,0.29,0.001
t2092,0.33,0
t2093,0.334,0
t2094,0.318,0
t2095,0.317,0
t2096,0.424,0
t2097,0.29,0
t2098,0.112,0
t2099,0.003,0.008
t2100,0,0.033
t2101,0,0.068
t2102,0,0.084
t2103,0,0.093
t2104,0,0.095
t2105,0,0.094
t2106,0,0.128
t2107,0,0.125
t2108,0,0.082
t2109,0,0.031
t2110,0,0.003
t2111,0.009,0
t2112,0.103,0.012
t2113,0.187,0.139
t2114,0.288,0.326
t2115,0.396,0.434
t2116,0.488,0.499
t2117,0.252,0.552
t2118,0.154,0.574
t2119,0.125,0.679
t2120,0.088,0.823
t2121,0.069,0.87
t2122,0.043,0.911
t2123,0,0.917
t2124,0,0.889
t2125,0,0.856
t2126,0,0.804
t2127,0,0.769
t2128,0,0.714
t2129,0,0.622
t2130,0,0.556
t2131,0,0.411
t2132,0,0.301
t2133,0,0.274
t2134,0,0.267
t2135,0.006,0.277
t2136,0.11,0.296
t2137,0.306,0.462
t2138,0.467,0.364
t2139,0.519,0.302
t2140,0.701,0.346
t2141,0.722,0.389
t2142,0.682,0.4
t2143,0.608,0.348
t2144,0.458,0.256
t2145,0.274,0.175
t2146,0.098,0.112
t2147,0.003,0.077
t2148,0,0.041
t2149,0,0.035
t2150,0,0.043
t2151,0,0.039
t2152,0,0.023
t2153,0,0.019
t2154,0,0.019
t2155,0,0.02
t2156,0,0.012
t2157,0,0.007
t2158,0,0.008
t2159,0.014,0.004
t2160,0.154,0.005
t2161,0.3,0.003
t2162,0.483,0.027
t2163,0.653,0.037
t2164,0.729,0.05
t2165,0.705,0.059
t2166,0.711,0.054
t2167,0.655,0.049
t2168,0.525,0.059
t2169,0.34,0.105
t2170,0.137,0.167
t2171,0.005,0.267
t2172,0,0.379
t2173,0,0.467
t2174,0,0.489
t2175,0,0.45
t2176,0,0.391
t2177,0,0.332
t2178,0,0.273
t2179,0,0.22
t2180,0,0.213
t2181,0,0.203
t2182,0,0.113
t2183,0.001,0.018
t2184,0.02,0
t2185,0.055,0.008
t2186,0.089,0.041
t2187,0.126,0.076
t2188,0.155,0.115
t2189,0.18,0.167
t2190,0.175,0.251
t2191,0.175,0.334
t2192,0.1,0.321
t2193,0.051,0.285
t2194,0.02,0.315
t2195,0,0.404
t2196,0,0.501
t2197,0,0.552
t2198,0,0.551
t2199,0,0.504
t2200,0,0.459
t2201,0,0.421
t2202,0,0.361
t2203,0,0.348
t2204,0,0.394
t2205,0,0.425
t2206,0,0.402
t2207,0.013,0.288
t2208,0.119,0.279
t2209,0.295,0.198
t2210,0.224,0.205
t2211,0.487,0.21
t2212,0.585,0.201
t2213,0.615,0.216
t2214,0.656,0.17
t2215,0.576,0.135
t2216,0.441,0.122
t2217,0.251,0.112
t2218,0.106,0.093
t2219,0.004,0.083
t2220,0,0.084
t2221,0,0.09
t2222,0,0.106
t2223,0,0.109
t2224,0,0.098
t2225,0,0.078
t2226,0,0.051
t2227,0,0.017
t2228,0,0.004
t2229,0,0.001
t2230,0,0
t2231,0.014,0.003
t2232,0.143,0.005
t2233,0.301,0
t2234,0.424,0
t2235,0.45,0
t2236,0.41,0
t2237,0.582,0
t2238,0.601,0
t2239,0.407,0
t2240,0.291,0
t2241,0.176,0
t2242,0.077,0.005
t2243,0.004,0.03
t2244,0,0.1
t2245,0,0.212
t2246,0,0.335
t2247,0,0.43
t2248,0,0.479
t2249,0,0.503
t2250,0,0.49
t2251,0,0.454
t2252,0,0.418
t2253,0,0.42
t2254,0,0.415
t2255,0.016,0.398
t2256,0.165,0.291
t2257,0.363,0.325
t2258,0.532,0.295
t2259,0.647,0.223
t2260,0.678,0.154
t2261,0.72,0.125
t2262,0.69,0.123
t2263,0.595,0.146
t2264,0.459,0.117
t2265,0.289,0.099
t2266,0.114,0.107
t2267,0.005,0.164
t2268,0,0.259
t2269,0,0.353
t2270,0,0.447
t2271,0,0.525
t2272,0,0.59
t2273,0,0.634
t2274,0,0.668
t2275,0,0.692
t2276,0,0.709
t2277,0,0.714
t2278,0,0.725
t2279,0.016,0.704
t2280,0.179,0.491
t2281,0.382,0.426
t2282,0.548,0.647
t2283,0.601,0.714
t2284,0.61,0.748
t2285,0.62,0.72
t2286,0.547,0.667
t2287,0.495,0.631
t2288,0.37,0.595
t2289,0.275,0.489
t2290,0.134,0.36
t2291,0.007,0.508
t2292,0,0.665
t2293,0,0.754
t2294,0,0.789
t2295,0,0.8
t2296,0,0.797
t2297,0,0.785
t2298,0,0.777
t2299,0,0.764
t2300,0,0.736
t2301,0,0.715
t2302,0,0.702
t2303,0.017,0.682
t2304,0.184,0.503
t2305,0.386,0.347
t2306,0.551,0.35
t2307,0.665,0.425
t2308,0.722,0.488
t2309,0.736,0.507
t2310,0.703,0.464
t2311,0.624,0.386
t2312,0.497,0.314
t2313,0.326,0.28
t2314,0.137,0.263
t2315,0.007,0.324
t2316,0,0.429
t2317,0,0.526
t2318,0,0.62
t2319,0,0.685
t2320,0,0.708
t2321,0,0.716
t2322,0,0.724
t2323,0,0.739
t2324,0,0.762
t2325,0,0.785
t2326,0,0.788
t2327,0.017,0.79
t2328,0.183,0.687
t2329,0.375,0.578
t2330,0.533,0.649
t2331,0.65,0.768
t2332,0.71,0.748
t2333,0.719,0.682
t2334,0.675,0.642
t2335,0.53,0.656
t2336,0.344,0.649
t2337,0.185,0.552
t2338,0.092,0.479
t2339,0.005,0.526
t2340,0,0.591
t2341,0,0.661
t2342,0,0.758
t2343,0,0.816
t2344,0,0.846
t2345,0,0.879
t2346,0,0.904
t2347,0,0.931
t2348,0,0.93
t2349,0,0.917
t2350,0,0.887
t2351,0.004,0.82
t2352,0.04,0.745
t2353,0.113,0.71
t2354,0.287,0.823
t2355,0.326,0.809
t2356,0.227,0.912
t2357,0.259,0.968
t2358,0.296,0.945
t2359,0.215,0.929
t2360,0.151,0.934
t2361,0.117,0.932
t2362,0.056,0.915
t2363,0.004,0.879
t2364,0,0.817
t2365,0,0.803
t2366,0,0.845
t2367,0,0.821
t2368,0,0.765
t2369,0,0.739
t2370,0,0.676
t2371,0,0.554
t2372,0,0.434
t2373,0,0.388
t2374,0,0.42
t2375,0.007,0.437
t2376,0.082,0.502
t2377,0.229,0.477
t2378,0.436,0.476
t2379,0.585,0.413
t2380,0.365,0.042
t2381,0.203,0.093
t2382,0.441,0.127
t2383,0.455,0.179
t2384,0.26,0.199
t2385,0.133,0.217
t2386,0.051,0.16
t2387,0.001,0.083
t2388,0,0.061
t2389,0,0.054
t2390,0,0.052
t2391,0,0.068
t2392,0,0.092
t2393,0,0.089
t2394,0,0.086
t2395,0,0.06
t2396,0,0.097
t2397,0,0.041
t2398,0,0.099
t2399,0.01,0.066
t2400,0.088,0.085
t2401,0.101,0.043
t2402,0.143,0.015
t2403,0.24,0.006
t2404,0.372,0.008
t2405,0.446,0.011
t2406,0.448,0.008
t2407,0.378,0.004
t2408,0.297,0.001
t2409,0.219,0
t2410,0.121,0
t2411,0.01,0.001
t2412,0,0.012
t2413,0,0.03
t2414,0,0.049
t2415,0,0.073
t2416,0,0.079
t2417,0,0.068
t2418,0,0.053
t2419,0,0.048
t2420,0,0.065
t2421,0,0.094
t2422,0,0.108
t2423,0.022,0.094
t2424,0.18,0.052
t2425,0.382,0.107
t2426,0.557,0.151
t2427,0.683,0.133
t2428,0.748,0.111
t2429,0.762,0.115
t2430,0.726,0.138
t2431,0.647,0.176
t2432,0.514,0.22
t2433,0.339,0.283
t2434,0.146,0.294
t2435,0.01,0.32
t2436,0,0.407
t2437,0,0.418
t2438,0,0.296
t2439,0,0.187
t2440,0,0.157
t2441,0,0.185
t2442,0,0.197
t2443,0,0.158
t2444,0,0.071
t2445,0,0.018
t2446,0,0.004
t2447,0.019,0
t2448,0.117,0.006
t2449,0.161,0
t2450,0.283,0
t2451,0.349,0
t2452,0.467,0
t2453,0.594,0
t2454,0.574,0
t2455,0.509,0
t2456,0.388,0.005
t2457,0.245,0.018
t2458,0.104,0.034
t2459,0.008,0.054
t2460,0,0.056
t2461,0,0.045
t2462,0,0.025
t2463,0,0.009
t2464,0,0.001
t2465,0,0
t2466,0,0
t2467,0,0.003
t2468,0,0.044
t2469,0,0.135
t2470,0,0.312
t2471,0.02,0.421
t2472,0.159,0.27
t2473,0.256,0.444
t2474,0.194,0.533
t2475,0.131,0.539
t2476,0.175,0.503
t2477,0.405,0.442
t2478,0.49,0.288
t2479,0.448,0.302
t2480,0.405,0.294
t2481,0.292,0.259
t2482,0.144,0.236
t2483,0.012,0.21
t2484,0,0.21
t2485,0,0.239
t2486,0,0.281
t2487,0,0.296
t2488,0,0.254
t2489,0,0.17
t2490,0,0.083
t2491,0,0.027
t2492,0,0.01
t2493,0,0.005
t2494,0,0.001
t2495,0.026,0.003
t2496,0.173,0.007
t2497,0.357,0.016
t2498,0.514,0.035
t2499,0.613,0.021
t2500,0.514,0.002
t2501,0.359,0
t2502,0.317,0
t2503,0.171,0
t2504,0.127,0
t2505,0.097,0
t2506,0.072,0
t2507,0.007,0
t2508,0,0.003
t2509,0,0.048
t2510,0,0.171
t2511,0,0.319
t2512,0,0.397
t2513,0,0.395
t2514,0,0.358
t2515,0,0.321
t2516,0,0.313
t2517,0,0.316
t2518,0,0.327
t2519,0.028,0.31
t2520,0.136,0.15
t2521,0.25,0.196
t2522,0.455,0.274
t2523,0.471,0.211
t2524,0.549,0.171
t2525,0.637,0.141
t2526,0.691,0.138
t2527,0.594,0.126
t2528,0.405,0.11
t2529,0.246,0.093
t2530,0.114,0.076
t2531,0.013,0.113
t2532,0,0.237
t2533,0,0.386
t2534,0,0.506
t2535,0,0.571
t2536,0,0.585
t2537,0,0.574
t2538,0,0.574
t2539,0,0.575
t2540,0,0.574
t2541,0,0.581
t2542,0,0.607
t2543,0.032,0.576
t2544,0.204,0.32
t2545,0.405,0.358
t2546,0.571,0.476
t2547,0.686,0.491
t2548,0.75,0.532
t2549,0.765,0.556
t2550,0.733,0.547
t2551,0.653,0.519
t2552,0.527,0.494
t2553,0.356,0.479
t2554,0.162,0.337
t2555,0.012,0.291
t2556,0,0.35
t2557,0,0.413
t2558,0,0.479
t2559,0,0.532
t2560,0,0.603
t2561,0,0.655
t2562,0,0.668
t2563,0,0.674
t2564,0,0.677
t2565,0,0.684
t2566,0,0.703
t2567,0.027,0.675
t2568,0.168,0.438
t2569,0.306,0.328
t2570,0.324,0.506
t2571,0.282,0.432
t2572,0.357,0.249
t2573,0.544,0.12
t2574,0.5,0.079
t2575,0.266,0.045
t2576,0.131,0.2
t2577,0.071,0.4
t2578,0.032,0.402
t2579,0.002,0.373
t2580,0,0.357
t2581,0,0.323
t2582,0,0.256
t2583,0,0.22
t2584,0,0.26
t2585,0,0.309
t2586,0,0.367
t2587,0,0.401
t2588,0,0.431
t2589,0,0.425
t2590,0,0.3
t2591,0.024,0.225
t2592,0.145,0.155
t2593,0.282,0.156
t2594,0.388,0.123
t2595,0.465,0.055
t2596,0.543,0.048
t2597,0.687,0.112
t2598,0.68,0.189
t2599,0.542,0.277
t2600,0.4,0.397
t2601,0.295,0.519
t2602,0.144,0.483
t2603,0.014,0.404
t2604,0,0.345
t2605,0,0.217
t2606,0,0.105
t2607,0,0.054
t2608,0,0.094
t2609,0,0.199
t2610,0,0.248
t2611,0,0.204
t2612,0,0.326
t2613,0,0.436
t2614,0,0.259
t2615,0.027,0.148
t2616,0.122,0.113
t2617,0.187,0.096
t2618,0.213,0.061
t2619,0.271,0.041
t2620,0.347,0.031
t2621,0.34,0.024
t2622,0.281,0.024
t2623,0.219,0.044
t2624,0.172,0.094
t2625,0.124,0.16
t2626,0.067,0.158
t2627,0.009,0.118
t2628,0,0.105
t2629,0,0.108
t2630,0,0.115
t2631,0,0.138
t2632,0,0.184
t2633,0,0.251
t2634,0,0.267
t2635,0,0.174
t2636,0,0.219
t2637,0,0.219
t2638,0,0.201
t2639,0.01,0.168
t2640,0.057,0.122
t2641,0.114,0.234
t2642,0.209,0.339
t2643,0.384,0.302
t2644,0.513,0.245
t2645,0.497,0.236
t2646,0.453,0.251
t2647,0.402,0.195
t2648,0.283,0.138
t2649,0.191,0.14
t2650,0.094,0.192
t2651,0.012,0.252
t2652,0,0.319
t2653,0,0.311
t2654,0,0.203
t2655,0,0.167
t2656,0,0.233
t2657,0,0.201
t2658,0,0.154
t2659,0,0.176
t2660,0,0.283
t2661,0,0.145
t2662,0,0.056
t2663,0.017,0.056
t2664,0.118,0.017
t2665,0.271,0.003
t2666,0.362,0.005
t2667,0.48,0.008
t2668,0.447,0.037
t2669,0.45,0.03
t2670,0.265,0.004
t2671,0.198,0.291
t2672,0.178,0.151
t2673,0.21,0.047
t2674,0.125,0.016
t2675,0.011,0.012
t2676,0,0.024
t2677,0,0.037
t2678,0,0.045
t2679,0,0.06
t2680,0,0.076
