t,s,w
t1341,0,0.278
t1342,0,0.267
t1343,0,0.253
t1344,0.009,0.264
t1345,0.037,0.169
t1346,0.074,0.083
t1347,0.114,0.054
t1348,0.145,0.038
t1349,0.163,0.022
t1350,0.151,0.012
t1351,0.115,0.008
t1352,0.073,0.008
t1353,0.032,0.011
t1354,0.003,0.006
t1355,0,0.001
t1356,0,0
t1357,0,0
t1358,0,0
t1359,0,0.004
t1360,0,0.019
t1361,0,0.052
t1362,0,0.084
t1363,0,0.093
t1364,0,0.085
t1365,0,0.073
t1366,0,0.05
t1367,0,0.025
t1368,0.022,0.015
t1369,0.111,0.008
t1370,0.219,0.002
t1371,0.353,0.001
t1372,0.479,0.001
t1373,0.538,0.001
t1374,0.514,0.001
t1375,0.438,0.002
t1376,0.292,0.005
t1377,0.134,0.018
t1378,0.022,0.09
t1379,0,0.157
t1380,0,0.197
t1381,0,0.283
t1382,0,0.398
t1383,0,0.433
t1384,0,0.401
t1385,0,0.358
t1386,0,0.334
t1387,0,0.307
t1388,0,0.272
t1389,0,0.239
t1390,0,0.223
t1391,0,0.231
t1392,0.054,0.189
