t,s,w
t1399,0.443,0.073
t1400,0.297,0.081
t1401,0.136,0.13
t1402,0.018,0.225
t1403,0,0.375
t1404,0,0.525
t1405,0,0.592
t1406,0,0.595
t1407,0,0.538
t1408,0,0.453
t1409,0,0.37
t1410,0,0.3
t1411,0,0.249
t1412,0,0.218
t1413,0,0.206
t1414,0,0.193
t1415,0,0.167
t1416,0.076,0.136
t1417,0.256,0.046
t1418,0.439,0.013
t1419,0.564,0.071
t1420,0.629,0.085
t1421,0.629,0.101
t1422,0.555,0.099
t1423,0.417,0.084
t1424,0.248,0.084
t1425,0.105,0.124
t1426,0.015,0.22
t1427,0,0.325
t1428,0,0.422
t1429,0,0.491
t1430,0,0.525
t1431,0,0.552
t1432,0,0.558
t1433,0,0.479
t1434,0,0.292
t1435,0,0.168
t1436,0,0.105
t1437,0,0.046
t1438,0,0.015
t1439,0,0.003
t1440,0.075,0
t1441,0.255,0
t1442,0.422,0.012
t1443,0.543,0.087
t1444,0.633,0.096
t1445,0.646,0.093
t1446,0.6,0.1
t1447,0.488,0.113
t1448,0.302,0.137
t1449,0.113,0.195
t1450,0.013,0.381
t1451,0,0.59
t1452,0,0.646
t1453,0,0.626
t1454,0,0.595
t1455,0,0.57
t1456,0,0.547
t1457,0,0.535
t1458,0,0.522
t1459,0,0.476
t1460,0,0.447
t1461,0,0.522
t1462,0,0.528
t1463,0,0.484
t1464,0.028,0.385
t1465,0.104,0.224
t1466,0.198,0.371
t1467,0.282,0.457
t1468,0.332,0.391
t1469,0.341,0.334
t1470,0.317,0.299
t1471,0.277,0.269
t1472,0.239,0.249
t1473,0.151,0.252
t1474,0.03,0.388
t1475,0,0.603
t1476,0,0.722
t1477,0,0.765
t1478,0,0.765
t1479,0,0.748
t1480,0,0.722
t1481,0,0.697
t1482,0,0.663
t1483,0,0.614
t1484,0,0.547
t1485,0,0.463
t1486,0,0.352
t1487,0,0.209
t1488,0.03,0.099
t1489,0.209,0.043
t1490,0.428,0.017
t1491,0.559,0.007
t1492,0.59,0.012
t1493,0.586,0.03
t1494,0.525,0.071
t1495,0.397,0.125
t1496,0.241,0.162
t1497,0.104,0.191
t1498,0.017,0.31
t1499,0,0.507
t1500,0,0.607
t1501,0,0.608
t1502,0,0.565
t1503,0,0.528
t1504,0,0.521
t1505,0,0.493
t1506,0,0.454
t1507,0,0.388
t1508,0,0.291
t1509,0,0.188
t1510,0,0.107
t1511,0,0.106
t1512,0.047,0.112
t1513,0.171,0.047
t1514,0.333,0.027
t1515,0.473,0.034
t1516,0.546,0.068
t1517,0.574,0.098
t1518,0.546,0.144
t1519,0.459,0.219
t1520,0.331,0.3
t1521,0.176,0.343
t1522,0.035,0.419
t1523,0,0.433
t1524,0,0.381
t1525,0,0.386
t1526,0,0.547
t1527,0,0.737
t1528,0,0.82
t1529,0,0.781
t1530,0,0.728
t1531,0,0.726
t1532,0,0.744
t1533,0,0.744
t1534,0,0.75
t1535,0.001,0.744
t1536,0.169,0.568
t1537,0.424,0.444
t1538,0.615,0.812
t1539,0.743,0.898
t1540,0.807,0.881
t1541,0.823,0.851
t1542,0.784,0.837
t1543,0.678,0.85
t1544,0.523,0.877
t1545,0.31,0.893
t1546,0.073,0.872
t1547,0,0.864
t1548,0,0.837
t1549,0,0.763
t1550,0,0.626
t1551,0,0.438
t1552,0,0.21
t1553,0,0.04
t1554,0,0
t1555,0,0.001
t1556,0,0.05
t1557,0,0.122
t1558,0,0.117
t1559,0.002,0.063
t1560,0.174,0.015
t1561,0.421,0
t1562,0.617,0.004
t1563,0.748,0.016
t1564,0.815,0.026
t1565,0.828,0.031
t1566,0.785,0.037
t1567,0.68,0.048
t1568,0.519,0.073
t1569,0.301,0.122
t1570,0.069,0.249
t1571,0,0.442
t1572,0,0.583
t1573,0,0.653
t1574,0,0.672
t1575,0,0.668
t1576,0,0.663
t1577,0,0.655
t1578,0,0.65
t1579,0,0.655
t1580,0,0.653
t1581,0,0.637
t1582,0,0.606
t1583,0,0.59
t1584,0.072,0.467
t1585,0.219,0.308
t1586,0.408,0.685
t1587,0.601,0.779
t1588,0.688,0.752
t1589,0.625,0.714
t1590,0.547,0.656
t1591,0.461,0.564
t1592,0.342,0.473
t1593,0.183,0.432
t1594,0.036,0.556
t1595,0,0.711
t1596,0,0.756
t1597,0,0.75
t1598,0,0.732
t1599,0,0.707
t1600,0,0.69
t1601,0,0.647
t1602,0,0.565
t1603,0,0.516
t1604,0,0.488
t1605,0,0.447
t1606,0,0.41
t1607,0.001,0.384
t1608,0.109,0.233
t1609,0.292,0.098
t1610,0.422,0.156
t1611,0.541,0.097
t1612,0.619,0.021
t1613,0.662,0.002
t1614,0.626,0
t1615,0.512,0
t1616,0.355,0
t1617,0.177,0.001
t1618,0.035,0.047
t1619,0,0.144
t1620,0,0.208
t1621,0,0.203
t1622,0,0.147
t1623,0,0.072
t1624,0,0.017
t1625,0,0.001
t1626,0,0
t1627,0,0.001
t1628,0,0.002
t1629,0,0.002
t1630,0,0
t1631,0.001,0
t1632,0.106,0.001
t1633,0.294,0
t1634,0.471,0
t1635,0.592,0.009
t1636,0.613,0.037
t1637,0.559,0.1
t1638,0.387,0.203
t1639,0.231,0.358
t1640,0.104,0.501
t1641,0.043,0.69
t1642,0.009,0.837
t1643,0,0.87
t1644,0,0.873
t1645,0,0.914
t1646,0,0.924
t1647,0,0.9
t1648,0,0.869
t1649,0,0.829
t1650,0,0.802
t1651,0,0.773
t1652,0,0.732
t1653,0,0.735
t1654,0,0.705
t1655,0.004,0.679
t1656,0.177,0.484
t1657,0.431,0.231
t1658,0.613,0.451
t1659,0.734,0.38
t1660,0.794,0.328
t1661,0.81,0.281
t1662,0.772,0.242
t1663,0.672,0.201
t1664,0.512,0.161
t1665,0.292,0.091
t1666,0.065,0.048
t1667,0,0.15
t1668,0,0.279
t1669,0,0.332
t1670,0,0.299
t1671,0,0.394
t1672,0,0.833
t1673,0,0.953
t1674,0,0.892
t1675,0,0.818
t1676,0,0.778
t1677,0,0.769
t1678,0,0.667
t1679,0.006,0.647
t1680,0.206,0.427
t1681,0.454,0.352
t1682,0.647,0.381
t1683,0.779,0.328
t1684,0.844,0.243
t1685,0.858,0.163
t1686,0.817,0.114
t1687,0.706,0.077
t1688,0.549,0.037
t1689,0.331,0.004
t1690,0.089,0.001
t1691,0,0.066
t1692,0,0.143
t1693,0,0.238
t1694,0,0.432
t1695,0,0.582
t1696,0,0.574
t1697,0,0.488
t1698,0,0.396
t1699,0,0.3
t1700,0,0.273
t1701,0,0.29
t1702,0,0.274
t1703,0.006,0.252
t1704,0.199,0.206
t1705,0.445,0.054
t1706,0.632,0.061
t1707,0.754,0.046
t1708,0.809,0.037
t1709,0.823,0.032
t1710,0.784,0.036
t1711,0.675,0.045
t1712,0.52,0.042
t1713,0.311,0.039
t1714,0.084,0.178
t1715,0,0.618
t1716,0,0.818
t1717,0,0.854
t1718,0,0.836
t1719,0,0.776
t1720,0,0.684
t1721,0,0.556
t1722,0,0.425
t1723,0,0.355
t1724,0,0.476
t1725,0,0.715
t1726,0,0.751
t1727,0.005,0.674
t1728,0.174,0.442
t1729,0.414,0.188
t1730,0.607,0.141
t1731,0.732,0.145
t1732,0.794,0.111
t1733,0.81,0.086
t1734,0.771,0.076
t1735,0.664,0.069
t1736,0.515,0.058
t1737,0.31,0.045
t1738,0.086,0.03
t1739,0,0.044
t1740,0,0.16
t1741,0,0.395
t1742,0,0.51
t1743,0,0.422
t1744,0,0.425
t1745,0,0.612
t1746,0,0.756
t1747,0,0.795
t1748,0,0.773
t1749,0,0.744
t1750,0,0.733
t1751,0.007,0.73
t1752,0.187,0.506
t1753,0.422,0.305
t1754,0.607,0.343
t1755,0.731,0.162
t1756,0.794,0.053
t1757,0.807,0.02
t1758,0.767,0.009
t1759,0.661,0
t1760,0.511,0
t1761,0.307,0.002
t1762,0.087,0.243
t1763,0,0.61
t1764,0,0.748
t1765,0,0.808
t1766,0,0.85
t1767,0,0.868
t1768,0,0.846
t1769,0,0.79
t1770,0,0.72
t1771,0,0.677
t1772,0,0.698
t1773,0,0.728
t1774,0,0.69
t1775,0.009,0.603
t1776,0.201,0.388
t1777,0.432,0.143
t1778,0.61,0.174
t1779,0.726,0.142
t1780,0.778,0.127
t1781,0.789,0.1
t1782,0.751,0.077
t1783,0.652,0.057
t1784,0.505,0.038
t1785,0.305,0.04
t1786,0.088,0.279
t1787,0,0.615
t1788,0,0.697
t1789,0,0.669
t1790,0,0.604
t1791,0,0.529
t1792,0,0.405
t1793,0,0.281
t1794,0,0.193
t1795,0,0.12
t1796,0,0.073
t1797,0,0.06
t1798,0,0.068
t1799,0.007,0.076
t1800,0.154,0.048
t1801,0.368,0.005
t1802,0.551,0.004
t1803,0.673,0.035
t1804,0.701,0.131
t1805,0.712,0.14
t1806,0.669,0.136
t1807,0.542,0.16
t1808,0.394,0.202
t1809,0.203,0.219
t1810,0.042,0.323
t1811,0,0.55
t1812,0,0.707
t1813,0,0.779
t1814,0,0.795
t1815,0,0.796
t1816,0,0.762
t1817,0,0.756
t1818,0,0.773
t1819,0,0.776
t1820,0,0.755
t1821,0,0.708
t1822,0,0.642
t1823,0.003,0.578
t1824,0.081,0.41
t1825,0.214,0.324
t1826,0.331,0.292
t1827,0.386,0.221
t1828,0.396,0.201
t1829,0.381,0.254
t1830,0.323,0.374
t1831,0.265,0.519
t1832,0.169,0.586
t1833,0.102,0.55
t1834,0.037,0.534
t1835,0,0.69
t1836,0,0.822
t1837,0,0.857
t1838,0,0.862
t1839,0,0.857
t1840,0,0.84
t1841,0,0.811
t1842,0,0.77
t1843,0,0.728
t1844,0,0.711
t1845,0,0.702
t1846,0,0.681
t1847,0.009,0.679
t1848,0.163,0.574
t1849,0.381,0.472
t1850,0.541,0.557
t1851,0.609,0.744
t1852,0.689,0.834
t1853,0.729,0.837
t1854,0.688,0.801
t1855,0.557,0.775
t1856,0.239,0.794
t1857,0.061,0.787
t1858,0.029,0.72
t1859,0,0.763
t1860,0,0.773
t1861,0,0.782
t1862,0,0.857
t1863,0,0.832
t1864,0,0.702
t1865,0,0.523
t1866,0,0.356
t1867,0,0.305
t1868,0,0.327
t1869,0,0.391
t1870,0,0.274
t1871,0.003,0.214
t1872,0.04,0.079
t1873,0.058,0.004
t1874,0.083,0.001
t1875,0.222,0.021
t1876,0.53,0.068
t1877,0.628,0.1
t1878,0.544,0.124
t1879,0.436,0.15
t1880,0.313,0.179
t1881,0.189,0.183
t1882,0.058,0.16
t1883,0,0.164
t1884,0,0.374
t1885,0,0.817
t1886,0,0.925
t1887,0,0.904
t1888,0,0.924
t1889,0,0.952
t1890,0,0.954
t1891,0,0.948
t1892,0,0.943
t1893,0,0.927
t1894,0,0.917
t1895,0.013,0.87
t1896,0.191,0.911
t1897,0.439,0.955
t1898,0.635,0.935
t1899,0.761,0.878
t1900,0.771,0.817
t1901,0.733,0.674
t1902,0.679,0.494
t1903,0.549,0.336
t1904,0.398,0.223
t1905,0.217,0.149
t1906,0.062,0.126
t1907,0,0.17
t1908,0,0.227
t1909,0,0.254
t1910,0,0.263
t1911,0,0.275
t1912,0,0.261
t1913,0,0.204
t1914,0,0.145
t1915,0,0.107
t1916,0,0.087
t1917,0,0.071
t1918,0,0.063
t1919,0.014,0.084
t1920,0.197,0.054
t1921,0.425,0.054
t1922,0.606,0.038
t1923,0.728,0.021
t1924,0.777,0.027
t1925,0.784,0.041
t1926,0.683,0.053
t1927,0.606,0.061
t1928,0.469,0.049
t1929,0.277,0.018
t1930,0.078,0.006
t1931,0,0.002
t1932,0,0.021
t1933,0,0.08
t1934,0,0.188
t1935,0,0.311
t1936,0,0.41
t1937,0,0.422
t1938,0,0.58
t1939,0,0.879
t1940,0,0.857
t1941,0,0.78
t1942,0,0.738
t1943,0.018,0.684
t1944,0.238,0.448
t1945,0.484,0.773
t1946,0.673,0.61
t1947,0.799,0.371
t1948,0.86,0.185
t1949,0.872,0.082
t1950,0.831,0.032
t1951,0.73,0.009
t1952,0.577,0.001
t1953,0.368,0
t1954,0.129,0.002
t1955,0,0.054
t1956,0,0.17
t1957,0,0.325
t1958,0,0.487
t1959,0,0.614
t1960,0,0.668
t1961,0,0.69
t1962,0,0.714
t1963,0,0.739
t1964,0,0.744
t1965,0,0.725
t1966,0,0.684
t1967,0.015,0.618
t1968,0.196,0.364
t1969,0.417,0.227
t1970,0.594,0.231
t1971,0.709,0.184
t1972,0.756,0.11
t1973,0.766,0.099
t1974,0.696,0.13
t1975,0.571,0.16
t1976,0.457,0.205
t1977,0.279,0.328
t1978,0.086,0.644
t1979,0,0.88
t1980,0,0.901
t1981,0,0.858
t1982,0,0.8
t1983,0,0.738
t1984,0,0.636
t1985,0,0.51
t1986,0,0.42
t1987,0,0.343
t1988,0,0.306
t1989,0,0.289
t1990,0,0.283
t1991,0.015,0.283
t1992,0.192,0.154
t1993,0.428,0.059
t1994,0.615,0.056
t1995,0.735,0.046
t1996,0.784,0.042
t1997,0.8,0.01
t1998,0.765,0.001
t1999,0.665,0.001
t2000,0.521,0.006
t2001,0.324,0.031
t2002,0.109,0.203
t2003,0,0.557
t2004,0,0.751
t2005,0,0.831
t2006,0,0.85
t2007,0,0.839
t2008,0,0.806
t2009,0,0.733
t2010,0,0.635
t2011,0,0.572
t2012,0,0.523
t2013,0,0.497
t2014,0,0.468
t2015,0.018,0.371
t2016,0.206,0.191
t2017,0.425,0.017
t2018,0.599,0.002
t2019,0.71,0.036
t2020,0.755,0.085
t2021,0.769,0.12
t2022,0.731,0.167
t2023,0.609,0.22
t2024,0.449,0.242
t2025,0.246,0.229
t2026,0.079,0.467
t2027,0,0.816
t2028,0,0.894
t2029,0,0.88
t2030,0,0.814
t2031,0,0.741
t2032,0,0.648
t2033,0,0.568
t2034,0,0.502
t2035,0,0.396
t2036,0,0.289
t2037,0,0.271
t2038,0,0.349
t2039,0.009,0.371
t2040,0.061,0.231
t2041,0.144,0.113
t2042,0.255,0.102
t2043,0.33,0.086
t2044,0.396,0.099
t2045,0.417,0.142
t2046,0.368,0.133
t2047,0.31,0.103
t2048,0.215,0.107
t2049,0.108,0.219
t2050,0.028,0.512
t2051,0,0.77
t2052,0,0.847
t2053,0,0.812
t2054,0,0.757
t2055,0,0.71
t2056,0,0.673
t2057,0,0.701
t2058,0,0.692
t2059,0,0.645
t2060,0,0.583
t2061,0,0.56
t2062,0,0.538
t2063,0.012,0.491
t2064,0.123,0.444
t2065,0.314,0.373
t2066,0.482,0.172
t2067,0.615,0.035
t2068,0.701,0.009
t2069,0.693,0.011
t2070,0.599,0.089
t2071,0.426,0.262
t2072,0.273,0.436
t2073,0.12,0.485
t2074,0.038,0.367
t2075,0,0.272
t2076,0,0.278
t2077,0,0.295
t2078,0,0.282
t2079,0,0.254
t2080,0,0.218
t2081,0,0.19
t2082,0,0.162
t2083,0,0.127
t2084,0,0.099
t2085,0,0.084
t2086,0,0.075
t2087,0.02,0.05
t2088,0.185,0.003
t2089,0.385,0
t2090,0.448,0.009
t2091,0.465,0.045
t2092,0.476,0.079
t2093,0.406,0.039
t2094,0.445,0.009
t2095,0.546,0.001
t2096,0.436,0.004
t2097,0.221,0.04
t2098,0.066,0.137
t2099,0.001,0.4
t2100,0,0.711
t2101,0,0.842
t2102,0,0.866
t2103,0,0.849
t2104,0,0.805
t2105,0,0.754
t2106,0,0.672
t2107,0,0.527
t2108,0,0.403
t2109,0,0.401
t2110,0,0.456
t2111,0.027,0.501
t2112,0.24,0.335
t2113,0.477,0.739
t2114,0.663,0.785
t2115,0.789,0.742
t2116,0.852,0.678
t2117,0.866,0.599
t2118,0.826,0.507
t2119,0.727,0.422
t2120,0.579,0.326
t2121,0.376,0.225
t2122,0.143,0.131
t2123,0.002,0.08
t2124,0,0.073
t2125,0,0.099
t2126,0,0.123
t2127,0,0.152
t2128,0,0.157
t2129,0,0.15
t2130,0,0.144
t2131,0,0.144
t2132,0,0.151
t2133,0,0.156
t2134,0,0.15
t2135,0.025,0.142
t2136,0.224,0.074
t2137,0.447,0.055
t2138,0.624,0.093
t2139,0.746,0.111
t2140,0.805,0.142
t2141,0.825,0.167
t2142,0.795,0.162
t2143,0.703,0.112
t2144,0.56,0.037
t2145,0.362,0
t2146,0.138,0.004
t2147,0.002,0.265
t2148,0,0.566
t2149,0,0.714
t2150,0,0.8
t2151,0,0.857
t2152,0,0.868
t2153,0,0.859
t2154,0,0.844
t2155,0,0.799
t2156,0,0.69
t2157,0,0.498
t2158,0,0.337
t2159,0.024,0.277
t2160,0.209,0.167
t2161,0.43,0.241
t2162,0.607,0.502
t2163,0.727,0.594
t2164,0.789,0.503
t2165,0.804,0.368
t2166,0.768,0.249
t2167,0.668,0.179
t2168,0.526,0.156
t2169,0.334,0.158
t2170,0.125,0.196
t2171,0.003,0.358
t2172,0,0.538
t2173,0,0.658
t2174,0,0.688
t2175,0,0.638
t2176,0,0.523
t2177,0,0.435
t2178,0,0.367
t2179,0,0.296
t2180,0,0.211
t2181,0,0.128
t2182,0,0.064
t2183,0.021,0.021
t2184,0.17,0.005
t2185,0.365,0.001
t2186,0.541,0.003
t2187,0.66,0.03
t2188,0.726,0.092
t2189,0.737,0.155
t2190,0.694,0.227
t2191,0.614,0.305
t2192,0.465,0.411
t2193,0.248,0.481
t2194,0.083,0.494
t2195,0.002,0.618
t2196,0,0.726
t2197,0,0.734
t2198,0,0.674
t2199,0,0.607
t2200,0,0.522
t2201,0,0.38
t2202,0,0.214
t2203,0,0.086
t2204,0,0.024
t2205,0,0.006
t2206,0,0
t2207,0.028,0
t2208,0.217,0
t2209,0.431,0
t2210,0.599,0.005
t2211,0.711,0.026
t2212,0.749,0.04
t2213,0.759,0.05
t2214,0.717,0.071
t2215,0.598,0.089
t2216,0.451,0.1
t2217,0.267,0.146
t2218,0.098,0.305
t2219,0.003,0.572
t2220,0,0.73
t2221,0,0.785
t2222,0,0.79
t2223,0,0.781
t2224,0,0.801
t2225,0,0.809
t2226,0,0.791
t2227,0,0.763
t2228,0,0.733
t2229,0,0.693
t2230,0,0.676
t2231,0.022,0.618
t2232,0.161,0.395
t2233,0.333,0.307
t2234,0.474,0.303
t2235,0.553,0.314
t2236,0.595,0.389
t2237,0.609,0.494
t2238,0.532,0.613
t2239,0.393,0.724
t2240,0.293,0.791
t2241,0.19,0.82
t2242,0.075,0.829
t2243,0.003,0.876
t2244,0,0.882
t2245,0,0.86
t2246,0,0.827
t2247,0,0.741
t2248,0,0.524
t2249,0,0.255
t2250,0,0.236
t2251,0,0.495
t2252,0,0.728
t2253,0,0.731
t2254,0,0.662
t2255,0.034,0.594
t2256,0.217,0.313
t2257,0.427,0.232
t2258,0.592,0.123
t2259,0.702,0.019
t2260,0.726,0
t2261,0.737,0
t2262,0.704,0
t2263,0.606,0.015
t2264,0.471,0.088
t2265,0.293,0.22
t2266,0.111,0.442
t2267,0.004,0.739
t2268,0,0.871
t2269,0,0.898
t2270,0,0.887
t2271,0,0.875
t2272,0,0.852
t2273,0,0.783
t2274,0,0.597
t2275,0,0.494
t2276,0,0.675
t2277,0,0.728
t2278,0,0.743
t2279,0.029,0.702
t2280,0.182,0.766
t2281,0.368,0.765
t2282,0.53,0.772
t2283,0.638,0.778
t2284,0.669,0.742
t2285,0.648,0.692
t2286,0.58,0.655
t2287,0.454,0.622
t2288,0.263,0.568
t2289,0.102,0.452
t2290,0.025,0.374
t2291,0,0.454
t2292,0,0.55
t2293,0,0.519
t2294,0,0.416
t2295,0,0.238
t2296,0,0.072
t2297,0,0.017
t2298,0,0.093
t2299,0,0.256
t2300,0,0.42
t2301,0,0.469
t2302,0,0.449
t2303,0.029,0.354
t2304,0.184,0.152
t2305,0.381,0.1
t2306,0.551,0.03
t2307,0.67,0
t2308,0.725,0
t2309,0.74,0
t2310,0.705,0
t2311,0.611,0
t2312,0.479,0.001
t2313,0.304,0.031
t2314,0.119,0.16
t2315,0.005,0.382
t2316,0,0.488
t2317,0,0.501
t2318,0,0.464
t2319,0,0.392
t2320,0,0.388
t2321,0,0.4
t2322,0,0.392
t2323,0,0.369
t2324,0,0.32
t2325,0,0.303
t2326,0,0.347
t2327,0.015,0.422
t2328,0.062,0.523
t2329,0.12,0.532
t2330,0.173,0.52
t2331,0.216,0.552
t2332,0.224,0.571
t2333,0.231,0.616
t2334,0.281,0.633
t2335,0.276,0.62
t2336,0.222,0.63
t2337,0.134,0.621
t2338,0.037,0.547
t2339,0,0.601
t2340,0,0.722
t2341,0,0.794
t2342,0,0.816
t2343,0,0.823
t2344,0,0.715
t2345,0,0.608
t2346,0,0.599
t2347,0,0.575
t2348,0,0.751
t2349,0,0.744
t2350,0,0.782
t2351,0.001,0.77
t2352,0.015,0.781
t2353,0.037,0.819
t2354,0.082,0.841
t2355,0.182,0.827
t2356,0.275,0.835
t2357,0.23,0.841
t2358,0.228,0.845
t2359,0.263,0.829
t2360,0.265,0.799
t2361,0.197,0.772
t2362,0.088,0.697
t2363,0.006,0.543
t2364,0,0.436
t2365,0,0.325
t2366,0,0.209
t2367,0,0.141
t2368,0,0.161
t2369,0,0.236
t2370,0,0.34
t2371,0,0.388
t2372,0,0.37
t2373,0,0.324
t2374,0,0.261
t2375,0.028,0.152
t2376,0.157,0.021
t2377,0.401,0.001
t2378,0.568,0
t2379,0.662,0
t2380,0.708,0
t2381,0.741,0
t2382,0.736,0
t2383,0.645,0
t2384,0.504,0
t2385,0.318,0
t2386,0.115,0.006
t2387,0.005,0.082
t2388,0,0.202
t2389,0,0.272
t2390,0,0.346
t2391,0,0.444
t2392,0,0.462
t2393,0,0.37
t2394,0,0.253
t2395,0,0.163
t2396,0,0.106
t2397,0,0.075
t2398,0,0.078
t2399,0.028,0.047
t2400,0.135,0.004
t2401,0.241,0
t2402,0.343,0
t2403,0.401,0
t2404,0.532,0.014
t2405,0.584,0.073
t2406,0.581,0.157
t2407,0.515,0.231
t2408,0.407,0.272
t2409,0.254,0.259
t2410,0.109,0.155
t2411,0.008,0.047
t2412,0,0.004
t2413,0,0
t2414,0,0.016
t2415,0,0.101
t2416,0,0.259
t2417,0,0.432
t2418,0,0.488
t2419,0,0.471
t2420,0,0.447
t2421,0,0.42
t2422,0,0.344
t2423,0.046,0.299
t2424,0.221,0.156
t2425,0.41,0.282
t2426,0.41,0.482
t2427,0.251,0.564
t2428,0.223,0.645
t2429,0.262,0.702
t2430,0.293,0.733
t2431,0.35,0.752
t2432,0.259,0.732
t2433,0.122,0.67
t2434,0.049,0.669
t2435,0.003,0.758
t2436,0,0.802
t2437,0,0.788
t2438,0,0.777
t2439,0,0.764
t2440,0,0.737
t2441,0,0.695
t2442,0,0.642
t2443,0,0.561
t2444,0,0.467
t2445,0,0.395
t2446,0,0.343
t2447,0.041,0.241
t2448,0.202,0.106
t2449,0.377,0.045
t2450,0.527,0.025
t2451,0.51,0.009
t2452,0.444,0.011
t2453,0.384,0.02
t2454,0.348,0.026
t2455,0.255,0.031
t2456,0.178,0.028
t2457,0.114,0.01
t2458,0.055,0
t2459,0.005,0
t2460,0,0.063
t2461,0,0.304
t2462,0,0.405
t2463,0,0.49
t2464,0,0.756
t2465,0,0.831
t2466,0,0.805
t2467,0,0.786
t2468,0,0.791
t2469,0,0.788
t2470,0,0.78
t2471,0.058,0.7
t2472,0.267,0.334
t2473,0.484,0.29
t2474,0.647,0.208
t2475,0.758,0.112
t2476,0.813,0.073
t2477,0.825,0.031
t2478,0.787,0.006
t2479,0.696,0.001
t2480,0.559,0
t2481,0.373,0.002
t2482,0.161,0.042
t2483,0.009,0.34
t2484,0,0.706
t2485,0,0.838
t2486,0,0.862
t2487,0,0.863
t2488,0,0.849
t2489,0,0.834
t2490,0,0.813
t2491,0,0.79
t2492,0,0.757
t2493,0,0.718
t2494,0,0.682
t2495,0.051,0.617
t2496,0.243,0.388
t2497,0.45,0.358
t2498,0.613,0.642
t2499,0.721,0.763
t2500,0.776,0.843
t2501,0.789,0.902
t2502,0.752,0.927
t2503,0.664,0.943
t2504,0.529,0.955
t2505,0.344,0.962
t2506,0.139,0.953
t2507,0.008,0.942
t2508,0,0.937
t2509,0,0.898
t2510,0,0.882
t2511,0,0.874
t2512,0,0.866
t2513,0,0.842
t2514,0,0.824
t2515,0,0.656
t2516,0,0.517
t2517,0,0.379
t2518,0,0.277
t2519,0.028,0.179
t2520,0.174,0.05
t2521,0.378,0.015
t2522,0.533,0.001
t2523,0.646,0
t2524,0.698,0
t2525,0.713,0
t2526,0.68,0
t2527,0.589,0
t2528,0.466,0
t2529,0.303,0
t2530,0.131,0.02
t2531,0.011,0.245
t2532,0,0.59
t2533,0,0.781
t2534,0,0.82
t2535,0,0.791
t2536,0,0.763
t2537,0,0.747
t2538,0,0.734
t2539,0,0.739
t2540,0,0.748
t2541,0,0.742
t2542,0,0.721
t2543,0.051,0.645
t2544,0.222,0.586
t2545,0.413,0.824
t2546,0.568,0.866
t2547,0.671,0.913
t2548,0.716,0.957
t2549,0.723,0.973
t2550,0.69,0.979
t2551,0.598,0.98
t2552,0.474,0.981
t2553,0.314,0.983
t2554,0.137,0.985
t2555,0.012,0.988
t2556,0,0.987
t2557,0,0.986
t2558,0,0.984
t2559,0,0.969
t2560,0,0.909
t2561,0,0.833
t2562,0,0.682
t2563,0,0.464
t2564,0,0.289
t2565,0,0.219
t2566,0,0.128
t2567,0.023,0.388
t2568,0.102,0.862
t2569,0.337,0.99
t2570,0.528,0.971
t2571,0.656,0.981
t2572,0.7,0.991
t2573,0.718,0.99
t2574,0.688,0.982
t2575,0.589,0.968
t2576,0.463,0.955
t2577,0.302,0.944
t2578,0.132,0.942
t2579,0.013,0.928
t2580,0,0.912
t2581,0,0.871
t2582,0,0.733
t2583,0,0.507
t2584,0,0.3
t2585,0,0.293
t2586,0,0.271
t2587,0,0.271
t2588,0,0.263
t2589,0,0.285
t2590,0,0.311
t2591,0.026,0.342
t2592,0.131,0.458
t2593,0.271,0.516
t2594,0.339,0.484
t2595,0.439,0.435
t2596,0.601,0.341
t2597,0.618,0.258
t2598,0.537,0.22
t2599,0.479,0.161
t2600,0.388,0.112
t2601,0.255,0.085
t2602,0.115,0.058
t2603,0.012,0.041
t2604,0,0.023
t2605,0,0.003
t2606,0,0
t2607,0,0
t2608,0,0.017
t2609,0,0.087
t2610,0,0.135
t2611,0,0.141
t2612,0,0.08
t2613,0,0.025
t2614,0,0.011
t2615,0.041,0.003
t2616,0.174,0.002
t2617,0.332,0.001
t2618,0.49,0.001
t2619,0.583,0
t2620,0.643,0
t2621,0.675,0
t2622,0.63,0.003
t2623,0.521,0.029
t2624,0.375,0.114
t2625,0.222,0.24
t2626,0.084,0.353
t2627,0.006,0.413
t2628,0,0.413
t2629,0,0.348
t2630,0,0.272
t2631,0,0.204
t2632,0,0.18
t2633,0,0.181
t2634,0,0.2
t2635,0,0.181
t2636,0,0.126
t2637,0,0.076
t2638,0,0.069
t2639,0.014,0.089
t2640,0.074,0.125
t2641,0.155,0.159
t2642,0.239,0.155
t2643,0.278,0.136
t2644,0.321,0.121
t2645,0.374,0.105
t2646,0.415,0.082
t2647,0.482,0.054
t2648,0.461,0.031
t2649,0.307,0.023
t2650,0.139,0.022
t2651,0.017,0.043
t2652,0,0.062
t2653,0,0.052
t2654,0,0.03
t2655,0,0.015
t2656,0,0.009
t2657,0,0.008
t2658,0,0.008
t2659,0,0.011
t2660,0,0.017
t2661,0,0.028
t2662,0,0.055
t2663,0.052,0.08
t2664,0.187,0.054
t2665,0.301,0.138
t2666,0.387,0.227
t2667,0.441,0.343
t2668,0.428,0.431
t2669,0.373,0.46
t2670,0.292,0.44
t2671,0.196,0.386
t2672,0.134,0.308
t2673,0.078,0.192
t2674,0.037,0.108
t2675,0.007,0.084
t2676,0,0.101
t2677,0,0.102
