t,s,w
t858,0,0.266
t859,0,0.079
t860,0,0.034
t861,0,0.038
t862,0,0.003
t863,0,0
t864,0.007,0.007
t865,0.04,0.044
t866,0.11,0.08
t867,0.143,0.092
t868,0.121,0.101
t869,0.096,0.1
t870,0.085,0.111
t871,0.062,0.174
t872,0.036,0.259
t873,0.008,0.363
t874,0,0.454
t875,0,0.486
t876,0,0.507
t877,0,0.486
t878,0,0.494
t879,0,0.583
t880,0,0.723
t881,0,0.849
t882,0,0.91
t883,0,0.933
t884,0,0.946
t885,0,0.964
t886,0,0.962
t887,0,0.943
t888,0.054,0.946
t889,0.158,0.942
t890,0.362,0.899
t891,0.683,0.838
t892,0.835,0.791
t893,0.842,0.708
t894,0.729,0.604
t895,0.576,0.483
t896,0.413,0.408
t897,0.185,0.407
t898,0.001,0.41
t899,0,0.44
t900,0,0.464
t901,0,0.478
t902,0,0.379
t903,0,0.313
t904,0,0.261
t905,0,0.232
t906,0,0.255
t907,0,0.221
t908,0,0.199
t909,0,0.18
t910,0,0.09
t911,0,0.039
t912,0.09,0.01
t913,0.254,0.008
t914,0.459,0.001
t915,0.544,0
t916,0.701,0
t917,0.586,0.001
t918,0.282,0.003
t919,0.173,0.005
t920,0.14,0.014
t921,0.046,0.024
t922,0,0.024
t923,0,0.015
t924,0,0.015
t925,0,0.021
t926,0,0.025
t927,0,0.024
t928,0,0.04
t929,0,0.08
t930,0,0.16
t931,0,0.258
t932,0,0.33
t933,0,0.305
t934,0,0.237
t935,0,0.179
t936,0.151,0.154
t937,0.354,0.208
t938,0.251,0.241
t939,0.331,0.217
t940,0.637,0.196
t941,0.722,0.153
t942,0.573,0.122
t943,0.312,0.12
t944,0.149,0.123
t945,0.049,0.118
t946,0,0.149
t947,0,0.201
t948,0,0.217
t949,0,0.243
t950,0,0.204
t951,0,0.167
t952,0,0.142
t953,0,0.108
t954,0,0.094
t955,0,0.086
t956,0,0.074
t957,0,0.055
t958,0,0.045
t959,0,0.049
t960,0.021,0.047
t961,0.127,0.02
t962,0.237,0
t963,0.344,0
t964,0.399,0
t965,0.348,0.003
t966,0.28,0.011
t967,0.206,0.019
t968,0.123,0.031
t969,0.043,0.021
t970,0,0.02
t971,0,0.013
t972,0,0.009
t973,0,0.009
t974,0,0.022
t975,0,0.05
t976,0,0.088
t977,0,0.12
t978,0,0.161
t979,0,0.207
t980,0,0.225
t981,0,0.194
t982,0,0.168
t983,0,0.151
t984,0.115,0.132
t985,0.341,0.08
t986,0.518,0.082
t987,0.646,0.077
t988,0.748,0.087
t989,0.763,0.091
t990,0.7,0.068
t991,0.566,0.037
t992,0.373,0.014
t993,0.138,0.011
t994,0.002,0.027
t995,0,0.074
t996,0,0.119
t997,0,0.133
t998,0,0.112
t999,0,0.099
t1000,0,0.106
t1001,0,0.108
t1002,0,0.099
t1003,0,0.094
t1004,0,0.084
t1005,0,0.045
t1006,0,0.03
t1007,0,0.043
t1008,0.027,0.077
t1009,0.113,0.071
t1010,0.295,0.046
t1011,0.363,0.035
t1012,0.356,0.013
t1013,0.302,0.002
t1014,0.246,0
t1015,0.215,0
t1016,0.17,0
t1017,0.072,0
t1018,0.001,0
t1019,0,0
t1020,0,0.001
t1021,0,0.001
t1022,0,0.001
t1023,0,0
t1024,0,0
t1025,0,0
t1026,0,0.001
t1027,0,0.008
t1028,0,0.048
t1029,0,0.136
t1030,0,0.208
t1031,0,0.248
t1032,0.054,0.254
t1033,0.192,0.239
t1034,0.337,0.204
t1035,0.305,0.094
t1036,0.235,0.035
t1037,0.174,0.034
t1038,0.144,0.06
t1039,0.103,0.11
t1040,0.054,0.217
t1041,0.015,0.351
t1042,0,0.274
t1043,0,0.238
t1044,0,0.281
t1045,0,0.348
t1046,0,0.385
t1047,0,0.382
t1048,0,0.37
t1049,0,0.36
t1050,0,0.309
t1051,0,0.268
t1052,0,0.247
t1053,0,0.272
t1054,0,0.287
t1055,0,0.255
t1056,0.056,0.201
t1057,0.176,0.192
t1058,0.234,0.161
t1059,0.347,0.133
t1060,0.224,0.105
t1061,0.214,0.071
t1062,0.26,0.054
t1063,0.221,0.044
t1064,0.125,0.037
t1065,0.033,0.024
t1066,0,0.026
t1067,0,0.058
t1068,0,0.105
t1069,0,0.131
t1070,0,0.146
t1071,0,0.196
t1072,0,0.231
t1073,0,0.234
t1074,0,0.204
t1075,0,0.186
t1076,0,0.18
t1077,0,0.183
t1078,0,0.182
t1079,0,0.191
t1080,0.033,0.246
t1081,0.211,0.409
t1082,0.526,0.398
t1083,0.726,0.346
t1084,0.811,0.311
t1085,0.77,0.294
t1086,0.65,0.303
t1087,0.477,0.307
