t,s,w
t693,0,0.95
t694,0,0.941
t695,0,0.923
t696,0.144,0.892
t697,0.431,0.925
t698,0.646,0.969
t699,0.749,0.978
t700,0.715,0.981
t701,0.731,0.979
t702,0.698,0.975
t703,0.572,0.967
t704,0.325,0.951
t705,0.059,0.894
t706,0,0.823
t707,0,0.786
t708,0,0.74
t709,0,0.636
t710,0,0.498
t711,0,0.447
t712,0,0.485
t713,0,0.538
t714,0,0.556
t715,0,0.523
t716,0,0.467
t717,0,0.447
t718,0,0.469
t719,0,0.508
t720,0.148,0.484
t721,0.419,0.271
t722,0.627,0.289
t723,0.751,0.233
t724,0.8,0.225
t725,0.781,0.251
t726,0.693,0.248
t727,0.531,0.236
t728,0.288,0.179
t729,0.035,0.109
t730,0,0.127
t731,0,0.264
t732,0,0.459
t733,0,0.608
t734,0,0.7
t735,0,0.772
t736,0,0.799
t737,0,0.787
t738,0,0.752
t739,0,0.711
t740,0,0.676
t741,0,0.653
t742,0,0.646
t743,0,0.648
t744,0.125,0.627
t745,0.368,0.4
t746,0.574,0.169
t747,0.692,0.229
t748,0.684,0.255
t749,0.523,0.233
t750,0.381,0.235
t751,0.287,0.197
t752,0.184,0.097
t753,0.019,0.024
t754,0,0.005
t755,0,0.02
t756,0,0.055
t757,0,0.093
t758,0,0.136
t759,0,0.181
t760,0,0.205
t761,0,0.206
t762,0,0.222
t763,0,0.261
t764,0,0.273
t765,0,0.209
t766,0,0.124
t767,0,0.118
t768,0.026,0.174
t769,0.125,0.154
t770,0.311,0.108
t771,0.487,0.125
t772,0.433,0.163
t773,0.28,0.194
t774,0.176,0.153
t775,0.11,0.089
t776,0.056,0.078
t777,0.008,0.091
t778,0,0.097
t779,0,0.108
t780,0,0.078
t781,0,0.09
t782,0,0.181
t783,0,0.411
t784,0,0.619
t785,0,0.653
t786,0,0.659
t787,0,0.687
t788,0,0.708
t789,0,0.729
t790,0,0.751
t791,0,0.757
t792,0.113,0.727
t793,0.399,0.898
t794,0.61,0.913
t795,0.742,0.877
t796,0.813,0.851
t797,0.803,0.843
t798,0.72,0.845
t799,0.532,0.856
t800,0.165,0.872
t801,0.016,0.878
t802,0,0.819
t803,0,0.666
t804,0,0.64
t805,0,0.602
t806,0,0.516
t807,0,0.41
t808,0,0.343
t809,0,0.28
t810,0,0.198
t811,0,0.128
t812,0,0.081
t813,0,0.042
t814,0,0.012
t815,0,0.004
t816,0.146,0.02
t817,0.3,0.077
t818,0.474,0.311
t819,0.555,0.505
t820,0.609,0.633
t821,0.593,0.728
t822,0.584,0.735
t823,0.49,0.568
