t,s,w
t1432,0,0.061
t1433,0,0.075
t1434,0,0.134
t1435,0,0.187
t1436,0,0.235
t1437,0,0.265
t1438,0,0.248
t1439,0,0.184
t1440,0,0.127
t1441,0,0.121
t1442,0.163,0.164
t1443,0.416,0.136
t1444,0.614,0.084
t1445,0.743,0.031
t1446,0.809,0.005
t1447,0.815,0.005
t1448,0.762,0.008
t1449,0.645,0.014
t1450,0.457,0.033
t1451,0.219,0.056
t1452,0.022,0.041
t1453,0,0.016
t1454,0,0.015
t1455,0,0.03
t1456,0,0.034
t1457,0,0.015
t1458,0,0.007
t1459,0,0.003
t1460,0,0.001
t1461,0,0.001
t1462,0,0.002
t1463,0,0.009
t1464,0,0.023
t1465,0,0.038
t1466,0.172,0.049
t1467,0.418,0.016
t1468,0.607,0
t1469,0.732,0
t1470,0.802,0
t1471,0.812,0.007
t1472,0.766,0.066
t1473,0.655,0.14
t1474,0.477,0.178
t1475,0.231,0.169
t1476,0.023,0.104
t1477,0,0.047
t1478,0,0.067
t1479,0,0.069
t1480,0,0.07
t1481,0,0.03
t1482,0,0.009
t1483,0,0.004
t1484,0,0.002
t1485,0,0.001
t1486,0,0.001
t1487,0,0.003
t1488,0,0.004
t1489,0,0.003
t1490,0.032,0.003
t1491,0.129,0.002
t1492,0.308,0.004
t1493,0.613,0.004
t1494,0.775,0.001
t1495,0.802,0
t1496,0.758,0.002
t1497,0.649,0.007
t1498,0.475,0.071
t1499,0.241,0.101
t1500,0.029,0.106
t1501,0,0.041
t1502,0,0.011
t1503,0,0.015
t1504,0,0.031
t1505,0,0.048
t1506,0,0.07
t1507,0,0.095
t1508,0,0.115
t1509,0,0.103
t1510,0,0.06
t1511,0,0.02
t1512,0,0.003
t1513,0.001,0
t1514,0.127,0
t1515,0.348,0
t1516,0.556,0
t1517,0.704,0.002
t1518,0.786,0.009
t1519,0.804,0.008
t1520,0.758,0.011
t1521,0.648,0.024
t1522,0.466,0.067
t1523,0.229,0.092
t1524,0.026,0.07
t1525,0,0.009
t1526,0,0.005
t1527,0,0.048
t1528,0,0.062
t1529,0,0.019
t1530,0,0.002
t1531,0,0
t1532,0,0
t1533,0,0
t1534,0,0
t1535,0,0
t1536,0,0
t1537,0.001,0
t1538,0.102,0
t1539,0.261,0
t1540,0.401,0
t1541,0.504,0
t1542,0.597,0
t1543,0.661,0
t1544,0.619,0.002
t1545,0.463,0.052
t1546,0.241,0.12
t1547,0.099,0.124
t1548,0.009,0.074
t1549,0,0.004
t1550,0,0
t1551,0,0.013
t1552,0,0.031
t1553,0,0.008
t1554,0,0
t1555,0,0
t1556,0,0
t1557,0,0
t1558,0,0
t1559,0,0
t1560,0,0.001
t1561,0.001,0.002
t1562,0.116,0.003
t1563,0.343,0
t1564,0.539,0
t1565,0.689,0
t1566,0.744,0
t1567,0.749,0
t1568,0.688,0.014
t1569,0.566,0.088
t1570,0.382,0.129
t1571,0.175,0.161
t1572,0.022,0.137
t1573,0,0.05
t1574,0,0.003
t1575,0,0
t1576,0,0
t1577,0,0.001
t1578,0,0
t1579,0,0
t1580,0,0
t1581,0,0
t1582,0,0.001
t1583,0,0
t1584,0,0.001
t1585,0,0.008
t1586,0.03,0.007
t1587,0.099,0.002
t1588,0.232,0.001
t1589,0.476,0
t1590,0.59,0
t1591,0.534,0.001
t1592,0.361,0.053
t1593,0.225,0.068
t1594,0.131,0.042
t1595,0.056,0.017
t1596,0.007,0.002
t1597,0,0
t1598,0,0
t1599,0,0.002
t1600,0,0.007
t1601,0,0.004
t1602,0,0.001
t1603,0,0.001
t1604,0,0.001
t1605,0,0.001
t1606,0,0
t1607,0,0
t1608,0,0.002
t1609,0.002,0.008
t1610,0.124,0.012
t1611,0.354,0
t1612,0.555,0
t1613,0.692,0
t1614,0.764,0
t1615,0.752,0
t1616,0.714,0.001
t1617,0.619,0.014
t1618,0.467,0.078
t1619,0.26,0.118
t1620,0.044,0.142
t1621,0,0.061
t1622,0,0.01
t1623,0,0.027
t1624,0,0.048
t1625,0,0.028
t1626,0,0.008
t1627,0,0.002
t1628,0,0
t1629,0,0
t1630,0,0.001
t1631,0,0.003
t1632,0,0.007
t1633,0.007,0.017
t1634,0.224,0.022
t1635,0.474,0.003
t1636,0.664,0
t1637,0.785,0
t1638,0.847,0
t1639,0.852,0
t1640,0.783,0.002
t1641,0.651,0.029
t1642,0.46,0.107
t1643,0.232,0.155
t1644,0.036,0.192
t1645,0,0.126
t1646,0,0.04
t1647,0,0.018
t1648,0,0.018
t1649,0,0.009
t1650,0,0.005
t1651,0,0.003
t1652,0,0.001
t1653,0,0.001
t1654,0,0
t1655,0,0.001
t1656,0,0.011
t1657,0.006,0.02
t1658,0.182,0.012
t1659,0.427,0
t1660,0.62,0
t1661,0.753,0
t1662,0.802,0
t1663,0.759,0
t1664,0.599,0.001
t1665,0.405,0.045
t1666,0.255,0.103
t1667,0.132,0.121
t1668,0.027,0.154
t1669,0,0.099
t1670,0,0.02
t1671,0,0.001
t1672,0,0
t1673,0,0
t1674,0,0
t1675,0,0
t1676,0,0.001
t1677,0,0
t1678,0,0
t1679,0,0
t1680,0,0.004
t1681,0.006,0.011
t1682,0.115,0.005
t1683,0.321,0
t1684,0.565,0
t1685,0.71,0
t1686,0.776,0
t1687,0.782,0
t1688,0.725,0
t1689,0.608,0.002
t1690,0.435,0.027
t1691,0.224,0.051
t1692,0.039,0.072
t1693,0,0.056
t1694,0,0.018
t1695,0,0.005
t1696,0,0.01
t1697,0,0.016
t1698,0,0.009
t1699,0,0.007
t1700,0,0.009
t1701,0,0.009
t1702,0,0.007
t1703,0,0.007
t1704,0,0.008
t1705,0.01,0.011
t1706,0.217,0.011
t1707,0.467,0.001
t1708,0.659,0
t1709,0.787,0
t1710,0.852,0
t1711,0.859,0
t1712,0.811,0
t1713,0.706,0.004
t1714,0.538,0.044
t1715,0.31,0.151
t1716,0.065,0.278
t1717,0,0.166
t1718,0,0.035
t1719,0,0.004
t1720,0,0.001
t1721,0,0.001
t1722,0,0.001
t1723,0,0.005
t1724,0,0.018
t1725,0,0.038
t1726,0,0.062
t1727,0,0.079
t1728,0,0.098
t1729,0.011,0.127
t1730,0.219,0.137
t1731,0.465,0.078
t1732,0.654,0.104
t1733,0.778,0.057
t1734,0.84,0.035
t1735,0.848,0.03
t1736,0.8,0.037
t1737,0.693,0.058
t1738,0.524,0.083
t1739,0.296,0.122
t1740,0.06,0.205
t1741,0,0.334
t1742,0,0.538
t1743,0,0.707
t1744,0,0.757
t1745,0,0.711
t1746,0,0.598
t1747,0,0.505
t1748,0,0.459
t1749,0,0.464
t1750,0,0.512
t1751,0,0.501
t1752,0,0.476
t1753,0.012,0.472
t1754,0.214,0.438
t1755,0.453,0.266
t1756,0.635,0.218
t1757,0.753,0.103
t1758,0.815,0.057
t1759,0.82,0.029
t1760,0.775,0.002
t1761,0.669,0.009
t1762,0.496,0.05
t1763,0.262,0.05
t1764,0.047,0.046
t1765,0,0.006
t1766,0,0.002
t1767,0,0.073
t1768,0,0.175
t1769,0,0.22
t1770,0,0.187
t1771,0,0.118
t1772,0,0.057
t1773,0,0.021
t1774,0,0.021
t1775,0,0.022
t1776,0,0.012
t1777,0.01,0.008
t1778,0.172,0.007
t1779,0.412,0.001
t1780,0.595,0
t1781,0.714,0
t1782,0.769,0
t1783,0.744,0.003
t1784,0.671,0.015
t1785,0.538,0.025
t1786,0.377,0.028
t1787,0.215,0.076
t1788,0.048,0.153
t1789,0,0.088
t1790,0,0.016
t1791,0,0.006
t1792,0,0.019
t1793,0,0.035
t1794,0,0.038
t1795,0,0.036
t1796,0,0.038
t1797,0,0.045
t1798,0,0.063
t1799,0,0.086
t1800,0,0.121
t1801,0.014,0.179
t1802,0.205,0.22
t1803,0.438,0.144
t1804,0.621,0.074
t1805,0.741,0.027
t1806,0.802,0.013
t1807,0.805,0.003
t1808,0.754,0.002
t1809,0.655,0.033
t1810,0.48,0.101
t1811,0.263,0.118
t1812,0.058,0.135
t1813,0,0.045
t1814,0,0.005
t1815,0,0.021
t1816,0,0.095
t1817,0,0.132
t1818,0,0.092
t1819,0,0.033
t1820,0,0.007
t1821,0,0.013
t1822,0,0.034
t1823,0,0.047
t1824,0,0.051
t1825,0.011,0.034
t1826,0.153,0.013
t1827,0.394,0.005
t1828,0.581,0.056
t1829,0.709,0.112
t1830,0.751,0.178
t1831,0.6,0.281
t1832,0.442,0.314
t1833,0.297,0.263
t1834,0.19,0.234
t1835,0.097,0.223
t1836,0.017,0.133
t1837,0,0.094
t1838,0,0.164
t1839,0,0.231
t1840,0,0.227
t1841,0,0.156
t1842,0,0.074
t1843,0,0.049
t1844,0,0.06
t1845,0,0.059
t1846,0,0.031
t1847,0,0.012
t1848,0,0.008
t1849,0.025,0.014
t1850,0.277,0.005
t1851,0.534,0.001
t1852,0.728,0
t1853,0.855,0
t1854,0.9,0
t1855,0.9,0
t1856,0.877,0.003
t1857,0.77,0.017
t1858,0.601,0.061
t1859,0.369,0.067
t1860,0.104,0.069
t1861,0,0.031
t1862,0,0.001
t1863,0,0
t1864,0,0.008
t1865,0,0.025
t1866,0,0.031
t1867,0,0.017
t1868,0,0.003
t1869,0,0
t1870,0,0
t1871,0,0.001
t1872,0,0.001
t1873,0.03,0.001
t1874,0.284,0
t1875,0.532,0
t1876,0.718,0
t1877,0.84,0
t1878,0.9,0
t1879,0.9,0.002
t1880,0.861,0.014
t1881,0.756,0.035
t1882,0.59,0.04
t1883,0.363,0.036
t1884,0.105,0.038
t1885,0,0.004
t1886,0,0
t1887,0,0.001
t1888,0,0.002
t1889,0,0.002
t1890,0,0.001
t1891,0,0.001
t1892,0,0
t1893,0,0
t1894,0,0
t1895,0,0
t1896,0,0
t1897,0.029,0
t1898,0.267,0
t1899,0.514,0
t1900,0.702,0
t1901,0.826,0
t1902,0.889,0
t1903,0.894,0
t1904,0.845,0
t1905,0.736,0
t1906,0.557,0.013
t1907,0.323,0.034
t1908,0.083,0.03
t1909,0,0.005
t1910,0,0
t1911,0,0
t1912,0,0
t1913,0,0.001
t1914,0,0.001
t1915,0,0.002
t1916,0,0.003
t1917,0,0.002
t1918,0,0.001
t1919,0,0
t1920,0,0
t1921,0.028,0
t1922,0.259,0
t1923,0.504,0
t1924,0.691,0
t1925,0.814,0
t1926,0.877,0
t1927,0.884,0
t1928,0.837,0
t1929,0.734,0
t1930,0.572,0.004
t1931,0.351,0.027
t1932,0.103,0.058
t1933,0,0.023
t1934,0,0.005
t1935,0,0.026
t1936,0,0.062
t1937,0,0.065
t1938,0,0.065
t1939,0,0.073
t1940,0,0.073
t1941,0,0.067
t1942,0,0.069
t1943,0,0.097
t1944,0,0.152
t1945,0.029,0.216
t1946,0.249,0.201
t1947,0.484,0.08
t1948,0.664,0.024
t1949,0.781,0.005
t1950,0.84,0
t1951,0.845,0
t1952,0.794,0
t1953,0.68,0
t1954,0.51,0
t1955,0.298,0.01
t1956,0.08,0.022
t1957,0,0.012
t1958,0,0.003
t1959,0,0.015
t1960,0,0.044
t1961,0,0.02
t1962,0,0.004
t1963,0,0
t1964,0,0
t1965,0,0
t1966,0,0.001
t1967,0,0.013
t1968,0,0.041
t1969,0.027,0.047
t1970,0.231,0.023
t1971,0.461,0
t1972,0.64,0
t1973,0.759,0.001
t1974,0.82,0.016
t1975,0.819,0.038
t1976,0.768,0.051
t1977,0.668,0.059
t1978,0.507,0.066
t1979,0.298,0.072
t1980,0.083,0.086
t1981,0,0.027
t1982,0,0
t1983,0,0.005
t1984,0,0.019
t1985,0,0.013
t1986,0,0.01
t1987,0,0.006
t1988,0,0.003
t1989,0,0.003
t1990,0,0.015
t1991,0,0.058
t1992,0,0.101
t1993,0.004,0.112
t1994,0.038,0.072
t1995,0.084,0.025
t1996,0.134,0.002
t1997,0.177,0
t1998,0.207,0
t1999,0.222,0
t2000,0.217,0
t2001,0.18,0
t2002,0.137,0
t2003,0.098,0
t2004,0.033,0
t2005,0,0.001
t2006,0,0.007
t2007,0,0.032
t2008,0,0.064
t2009,0,0.076
t2010,0,0.076
t2011,0,0.074
t2012,0,0.075
t2013,0,0.075
t2014,0,0.065
t2015,0,0.054
t2016,0,0.047
t2017,0.034,0.042
t2018,0.239,0.018
t2019,0.456,0.002
t2020,0.598,0.013
t2021,0.685,0.041
t2022,0.704,0.069
t2023,0.62,0.114
t2024,0.522,0.131
t2025,0.458,0.105
t2026,0.33,0.101
t2027,0.196,0.12
t2028,0.065,0.136
t2029,0,0.11
t2030,0,0.025
t2031,0,0
t2032,0,0.001
t2033,0,0.021
t2034,0,0.041
t2035,0,0.041
t2036,0,0.035
t2037,0,0.027
t2038,0,0.019
t2039,0,0.014
t2040,0,0.02
t2041,0.039,0.037
t2042,0.257,0.027
t2043,0.485,0.004
t2044,0.662,0
t2045,0.779,0
t2046,0.841,0
t2047,0.842,0
t2048,0.788,0
t2049,0.656,0.001
t2050,0.436,0.03
t2051,0.204,0.1
t2052,0.054,0.147
t2053,0,0.119
t2054,0,0.041
t2055,0,0.011
t2056,0,0.001
t2057,0,0
t2058,0,0.002
t2059,0,0.004
t2060,0,0.003
t2061,0,0.003
t2062,0,0.002
t2063,0,0
t2064,0,0
t2065,0.037,0.001
t2066,0.247,0.005
t2067,0.473,0.001
t2068,0.649,0
t2069,0.77,0
t2070,0.832,0
t2071,0.823,0
t2072,0.768,0.015
t2073,0.637,0.069
t2074,0.42,0.102
t2075,0.217,0.092
t2076,0.071,0.096
t2077,0,0.044
t2078,0,0.002
t2079,0,0
t2080,0,0.002
t2081,0,0.003
t2082,0,0.004
t2083,0,0.006
t2084,0,0.011
t2085,0,0.015
t2086,0,0.017
t2087,0,0.017
t2088,0,0.012
t2089,0.042,0.012
t2090,0.21,0.012
t2091,0.361,0.007
t2092,0.46,0.007
t2093,0.473,0.004
t2094,0.469,0.026
t2095,0.396,0.08
t2096,0.238,0.132
t2097,0.169,0.171
t2098,0.126,0.195
t2099,0.084,0.153
t2100,0.031,0.105
t2101,0,0.053
t2102,0,0.012
t2103,0,0.006
t2104,0,0.015
t2105,0,0.055
t2106,0,0.101
t2107,0,0.103
t2108,0,0.079
t2109,0,0.065
t2110,0,0.077
t2111,0,0.123
t2112,0,0.2
t2113,0.042,0.272
t2114,0.234,0.189
t2115,0.442,0.079
t2116,0.608,0.048
t2117,0.724,0.025
t2118,0.784,0.013
t2119,0.794,0.008
t2120,0.751,0.008
t2121,0.656,0.051
t2122,0.504,0.084
t2123,0.308,0.141
t2124,0.101,0.201
t2125,0,0.121
t2126,0,0.006
t2127,0,0
t2128,0,0.011
t2129,0,0.071
t2130,0,0.156
t2131,0,0.305
t2132,0,0.516
t2133,0,0.619
t2134,0,0.615
t2135,0,0.404
t2136,0,0.196
t2137,0.013,0.093
t2138,0.069,0.041
t2139,0.148,0.01
t2140,0.256,0.006
t2141,0.338,0.003
t2142,0.354,0.004
t2143,0.342,0.007
t2144,0.314,0.013
t2145,0.25,0.014
t2146,0.191,0.013
t2147,0.145,0.016
t2148,0.05,0.028
t2149,0,0.026
t2150,0,0.015
t2151,0,0.008
t2152,0,0.004
t2153,0,0.004
t2154,0,0.009
t2155,0,0.019
t2156,0,0.023
t2157,0,0.016
t2158,0,0.005
t2159,0,0.001
t2160,0,0
t2161,0.03,0
t2162,0.154,0.001
t2163,0.317,0
t2164,0.474,0
t2165,0.578,0
t2166,0.648,0
t2167,0.684,0
t2168,0.607,0.001
t2169,0.477,0.007
t2170,0.331,0.03
t2171,0.19,0.056
t2172,0.062,0.085
t2173,0,0.101
t2174,0,0.061
t2175,0,0.041
t2176,0,0.043
t2177,0,0.037
t2178,0,0.025
t2179,0,0.015
t2180,0,0.007
t2181,0,0.004
t2182,0,0.002
t2183,0,0.001
t2184,0,0.008
t2185,0.038,0.036
t2186,0.198,0.043
t2187,0.402,0.007
t2188,0.554,0.002
t2189,0.626,0.007
t2190,0.658,0.025
t2191,0.643,0.054
t2192,0.569,0.083
t2193,0.473,0.086
t2194,0.34,0.08
t2195,0.21,0.073
t2196,0.077,0.095
t2197,0.001,0.129
t2198,0,0.132
t2199,0,0.119
t2200,0,0.104
t2201,0,0.101
t2202,0,0.111
t2203,0,0.101
t2204,0,0.073
t2205,0,0.039
t2206,0,0.011
t2207,0,0.003
t2208,0,0.005
t2209,0.05,0.01
t2210,0.249,0.003
t2211,0.468,0
t2212,0.635,0.014
t2213,0.747,0.026
t2214,0.805,0.025
t2215,0.802,0.018
t2216,0.753,0.007
t2217,0.659,0.001
t2218,0.516,0.002
t2219,0.327,0.011
t2220,0.12,0.05
t2221,0.001,0.08
t2222,0,0.063
t2223,0,0.06
t2224,0,0.056
t2225,0,0.061
t2226,0,0.081
t2227,0,0.097
t2228,0,0.108
t2229,0,0.147
t2230,0,0.313
t2231,0,0.556
t2232,0,0.711
t2233,0.055,0.768
t2234,0.251,0.637
t2235,0.456,0.288
t2236,0.616,0.106
t2237,0.721,0.038
t2238,0.774,0.039
t2239,0.786,0.069
t2240,0.741,0.113
t2241,0.643,0.192
t2242,0.491,0.227
t2243,0.302,0.288
t2244,0.109,0.386
t2245,0.002,0.44
t2246,0,0.291
t2247,0,0.144
t2248,0,0.102
t2249,0,0.216
t2250,0,0.335
t2251,0,0.286
t2252,0,0.16
t2253,0,0.095
t2254,0,0.072
t2255,0,0.045
t2256,0,0.031
t2257,0.047,0.028
t2258,0.217,0.02
t2259,0.422,0.005
t2260,0.578,0.011
t2261,0.678,0.025
t2262,0.726,0.036
t2263,0.744,0.046
t2264,0.707,0.075
t2265,0.609,0.1
t2266,0.44,0.112
t2267,0.217,0.117
t2268,0.072,0.102
t2269,0.002,0.068
t2270,0,0.025
t2271,0,0.006
t2272,0,0.006
t2273,0,0.012
t2274,0,0.019
t2275,0,0.026
t2276,0,0.023
t2277,0,0.017
t2278,0,0.018
t2279,0,0.06
t2280,0,0.159
t2281,0.015,0.274
t2282,0.068,0.302
t2283,0.103,0.298
t2284,0.138,0.236
t2285,0.153,0.105
t2286,0.173,0.016
t2287,0.19,0
t2288,0.189,0
t2289,0.174,0.001
t2290,0.14,0.003
t2291,0.09,0.002
t2292,0.04,0.001
t2293,0.001,0.001
t2294,0,0.008
t2295,0,0.033
t2296,0,0.107
t2297,0,0.432
t2298,0,0.7
t2299,0,0.722
t2300,0,0.556
t2301,0,0.362
t2302,0,0.261
t2303,0,0.211
t2304,0,0.197
t2305,0.024,0.192
t2306,0.134,0.241
t2307,0.34,0.237
t2308,0.519,0.241
t2309,0.652,0.278
t2310,0.709,0.311
t2311,0.691,0.315
t2312,0.615,0.358
t2313,0.502,0.434
t2314,0.396,0.457
t2315,0.251,0.416
t2316,0.103,0.289
t2317,0.004,0.135
t2318,0,0.078
t2319,0,0.095
t2320,0,0.136
t2321,0,0.197
t2322,0,0.265
t2323,0,0.323
t2324,0,0.341
t2325,0,0.344
t2326,0,0.272
t2327,0,0.227
t2328,0,0.18
t2329,0.07,0.109
t2330,0.29,0.077
t2331,0.505,0.101
t2332,0.675,0.172
t2333,0.794,0.27
t2334,0.855,0.353
t2335,0.856,0.432
t2336,0.814,0.512
t2337,0.717,0.591
t2338,0.563,0.624
t2339,0.36,0.607
t2340,0.139,0.501
t2341,0.004,0.302
t2342,0,0.144
t2343,0,0.041
t2344,0,0.006
t2345,0,0.002
t2346,0,0.009
t2347,0,0.016
t2348,0,0.02
t2349,0,0.022
t2350,0,0.021
t2351,0,0.015
t2352,0,0.014
t2353,0.079,0.019
t2354,0.314,0.035
t2355,0.537,0.043
t2356,0.708,0.035
t2357,0.82,0.016
t2358,0.875,0
t2359,0.877,0
t2360,0.828,0.001
t2361,0.728,0.014
t2362,0.564,0.07
t2363,0.356,0.136
t2364,0.137,0.245
t2365,0.005,0.422
t2366,0,0.623
t2367,0,0.766
t2368,0,0.822
t2369,0,0.802
t2370,0,0.779
t2371,0,0.744
t2372,0,0.712
t2373,0,0.63
t2374,0,0.562
t2375,0,0.504
t2376,0,0.494
t2377,0.04,0.479
t2378,0.207,0.326
t2379,0.387,0.242
t2380,0.541,0.145
t2381,0.576,0.089
t2382,0.356,0.038
t2383,0.293,0.03
t2384,0.24,0.031
t2385,0.213,0.016
t2386,0.202,0.015
t2387,0.156,0.031
t2388,0.059,0.101
t2389,0.002,0.167
t2390,0,0.137
t2391,0,0.1
t2392,0,0.049
t2393,0,0.022
t2394,0,0.021
t2395,0,0.035
t2396,0,0.061
t2397,0,0.074
t2398,0,0.076
t2399,0,0.085
t2400,0,0.112
t2401,0.035,0.118
t2402,0.132,0.079
t2403,0.313,0.039
t2404,0.54,0.027
t2405,0.633,0.041
t2406,0.648,0.07
t2407,0.619,0.111
t2408,0.557,0.136
t2409,0.474,0.139
t2410,0.343,0.126
t2411,0.196,0.095
t2412,0.078,0.053
t2413,0.004,0.011
t2414,0,0
t2415,0,0.001
t2416,0,0.008
t2417,0,0.027
t2418,0,0.048
t2419,0,0.066
t2420,0,0.073
t2421,0,0.07
t2422,0,0.063
t2423,0,0.053
t2424,0,0.038
t2425,0.053,0.017
t2426,0.237,0.003
t2427,0.409,0.004
t2428,0.533,0.007
t2429,0.587,0.011
t2430,0.579,0.021
t2431,0.56,0.033
t2432,0.491,0.045
t2433,0.377,0.05
t2434,0.257,0.059
t2435,0.163,0.058
t2436,0.076,0.046
t2437,0.006,0.034
t2438,0,0.015
t2439,0,0.002
t2440,0,0
t2441,0,0.001
t2442,0,0.022
t2443,0,0.061
t2444,0,0.068
t2445,0,0.072
t2446,0,0.095
t2447,0,0.124
t2448,0,0.183
t2449,0.071,0.228
t2450,0.216,0.134
t2451,0.341,0.307
t2452,0.439,0.404
t2453,0.563,0.381
t2454,0.693,0.373
t2455,0.718,0.256
t2456,0.661,0.13
t2457,0.575,0.045
t2458,0.446,0.04
t2459,0.285,0.047
t2460,0.12,0.05
t2461,0.008,0.074
t2462,0,0.069
t2463,0,0.051
t2464,0,0.046
t2465,0,0.028
t2466,0,0.019
t2467,0,0.032
t2468,0,0.043
t2469,0,0.037
t2470,0,0.025
t2471,0,0.017
t2472,0,0.021
t2473,0.078,0.029
t2474,0.274,0.011
t2475,0.47,0.003
t2476,0.625,0.022
t2477,0.736,0.054
t2478,0.797,0.084
t2479,0.812,0.108
t2480,0.774,0.127
t2481,0.685,0.133
t2482,0.551,0.154
t2483,0.362,0.146
t2484,0.15,0.106
t2485,0.008,0.072
t2486,0,0.021
t2487,0,0.009
t2488,0,0.02
t2489,0,0.065
t2490,0,0.153
t2491,0,0.278
t2492,0,0.408
t2493,0,0.466
t2494,0,0.484
t2495,0,0.535
t2496,0,0.619
t2497,0.084,0.644
t2498,0.281,0.503
t2499,0.471,0.227
t2500,0.614,0.089
t2501,0.707,0.018
t2502,0.75,0.011
t2503,0.753,0.001
t2504,0.713,0
t2505,0.61,0.001
t2506,0.478,0.002
t2507,0.306,0.014
t2508,0.128,0.067
t2509,0.009,0.155
t2510,0,0.289
t2511,0,0.497
t2512,0,0.737
t2513,0,0.845
t2514,0,0.865
t2515,0,0.856
t2516,0,0.838
t2517,0,0.815
t2518,0,0.812
t2519,0,0.697
t2520,0,0.481
t2521,0.049,0.473
t2522,0.194,0.488
t2523,0.372,0.479
t2524,0.523,0.45
t2525,0.512,0.501
t2526,0.377,0.513
t2527,0.323,0.392
t2528,0.314,0.225
t2529,0.291,0.118
t2530,0.263,0.09
t2531,0.147,0.1
t2532,0.035,0.09
t2533,0.002,0.06
t2534,0,0.017
t2535,0,0.006
t2536,0,0.005
t2537,0,0.01
t2538,0,0.008
t2539,0,0.002
t2540,0,0.002
t2541,0,0.109
t2542,0,0.166
t2543,0,0.08
t2544,0,0.028
t2545,0.024,0.01
t2546,0.096,0.023
t2547,0.198,0.05
t2548,0.221,0.09
t2549,0.235,0.106
t2550,0.237,0.111
t2551,0.238,0.119
t2552,0.254,0.109
t2553,0.241,0.095
t2554,0.199,0.084
t2555,0.143,0.06
t2556,0.066,0.035
t2557,0.007,0.061
t2558,0,0.08
t2559,0,0.115
t2560,0,0.168
t2561,0,0.144
t2562,0,0.118
t2563,0,0.11
t2564,0,0.126
t2565,0,0.104
t2566,0,0.075
t2567,0,0.067
t2568,0.002,0.091
t2569,0.089,0.093
t2570,0.282,0.005
t2571,0.48,0.002
t2572,0.638,0.015
t2573,0.678,0.012
t2574,0.658,0.027
t2575,0.721,0.118
t2576,0.715,0.189
t2577,0.625,0.212
t2578,0.487,0.16
t2579,0.319,0.103
t2580,0.139,0.061
t2581,0.012,0.04
t2582,0,0.021
t2583,0,0.009
t2584,0,0.007
t2585,0,0.005
t2586,0,0.006
t2587,0,0.089
t2588,0,0.374
t2589,0,0.283
t2590,0,0.097
t2591,0,0.023
t2592,0.002,0.005
t2593,0.089,0.002
t2594,0.284,0.003
t2595,0.482,0.001
t2596,0.64,0
t2597,0.744,0.005
t2598,0.797,0.027
t2599,0.803,0.035
t2600,0.726,0.039
t2601,0.587,0.08
t2602,0.49,0.142
t2603,0.331,0.218
t2604,0.144,0.293
t2605,0.013,0.338
t2606,0,0.242
t2607,0,0.073
t2608,0,0.012
t2609,0,0.006
t2610,0,0.003
t2611,0,0.003
t2612,0,0.002
t2613,0,0.028
t2614,0,0.05
t2615,0,0.064
t2616,0.001,0.102
t2617,0.058,0.014
t2618,0.168,0
t2619,0.315,0
t2620,0.42,0
t2621,0.56,0
t2622,0.653,0.006
t2623,0.645,0.013
t2624,0.521,0.03
t2625,0.38,0.047
t2626,0.236,0.094
t2627,0.104,0.136
t2628,0.034,0.138
t2629,0.004,0.098
t2630,0,0.035
t2631,0,0.005
t2632,0,0.004
t2633,0,0.173
t2634,0,0.523
t2635,0,0.366
t2636,0,0.084
t2637,0,0.018
t2638,0,0.015
t2639,0,0.028
t2640,0.003,0.041
t2641,0.092,0.022
t2642,0.264,0
t2643,0.458,0.004
t2644,0.593,0.01
t2645,0.642,0.025
t2646,0.593,0.045
t2647,0.418,0.074
t2648,0.258,0.149
t2649,0.188,0.169
t2650,0.134,0.17
t2651,0.08,0.103
t2652,0.034,0.02
t2653,0.007,0.001
t2654,0,0
t2655,0,0.001
t2656,0,0
t2657,0,0.001
t2658,0,0.003
t2659,0,0.002
t2660,0,0.003
t2661,0,0.002
t2662,0,0
t2663,0,0
t2664,0.003,0.004
t2665,0.07,0.001
t2666,0.159,0
t2667,0.226,0
t2668,0.36,0
t2669,0.445,0
t2670,0.425,0.016
t2671,0.288,0.16
t2672,0.18,0.438
t2673,0.117,0.519
t2674,0.074,0.364
t2675,0.048,0.201
t2676,0.022,0.132
t2677,0.001,0.103
t2678,0,0.094
t2679,0,0.132
t2680,0,0.179
t2681,0,0.179
t2682,0,0.138
t2683,0,0.076
t2684,0,0.031
t2685,0,0.014
t2686,0,0.006
t2687,0,0.001
t2688,0.002,0
t2689,0.067,0.001
t2690,0.227,0.001
t2691,0.398,0.004
t2692,0.596,0.008
t2693,0.695,0.012
t2694,0.591,0.109
t2695,0.287,0.175
t2696,0.212,0.079
t2697,0.274,0.023
t2698,0.276,0.009
t2699,0.253,0.012
t2700,0.13,0.022
t2701,0.017,0.05
t2702,0,0.078
t2703,0,0.042
t2704,0,0.027
t2705,0,0.054
t2706,0,0.082
t2707,0,0.067
t2708,0,0.051
t2709,0,0.066
t2710,0,0.073
t2711,0,0.046
t2712,0.005,0.017
t2713,0.093,0.003
t2714,0.272,0.001
t2715,0.471,0.003
t2716,0.606,0.005
t2717,0.723,0.002
t2718,0.767,0.007
t2719,0.753,0.023
t2720,0.675,0.019
t2721,0.572,0.026
t2722,0.477,0.053
t2723,0.33,0.134
t2724,0.149,0.291
t2725,0.023,0.345
t2726,0,0.245
t2727,0,0.095
t2728,0,0.042
t2729,0,0.042
t2730,0,0.04
t2731,0,0.016
t2732,0,0.002
t2733,0,0
