t,s,w
t1093,0,0.806
t1094,0,0.799
t1095,0,0.737
t1096,0,0.682
t1097,0,0.633
t1098,0,0.594
t1099,0,0.563
t1100,0,0.538
t1101,0,0.527
t1102,0,0.513
t1103,0,0.505
t1104,0.218,0.422
t1105,0.487,0.242
t1106,0.685,0.276
t1107,0.81,0.139
t1108,0.863,0.09
t1109,0.861,0.119
t1110,0.799,0.18
t1111,0.675,0.231
t1112,0.479,0.242
t1113,0.215,0.214
t1114,0.006,0.316
t1115,0,0.487
t1116,0,0.631
t1117,0,0.729
t1118,0,0.783
t1119,0,0.791
t1120,0,0.774
t1121,0,0.75
t1122,0,0.704
t1123,0,0.645
t1124,0,0.556
t1125,0,0.468
t1126,0,0.392
t1127,0,0.341
t1128,0.217,0.243
t1129,0.475,0.063
t1130,0.671,0.016
t1131,0.789,0.006
t1132,0.841,0.023
t1133,0.84,0.037
t1134,0.779,0.044
t1135,0.652,0.042
t1136,0.46,0.043
t1137,0.203,0.129
t1138,0.006,0.376
t1139,0,0.556
t1140,0,0.541
t1141,0,0.457
t1142,0,0.395
t1143,0,0.39
t1144,0,0.421
t1145,0,0.409
t1146,0,0.346
t1147,0,0.265
t1148,0,0.154
t1149,0,0.055
t1150,0,0.018
t1151,0.002,0.045
t1152,0.079,0.026
t1153,0.159,0.002
t1154,0.198,0.001
t1155,0.214,0.003
t1156,0.155,0.004
t1157,0.19,0.012
t1158,0.162,0.022
t1159,0.087,0.048
t1160,0.053,0.077
t1161,0.022,0.088
t1162,0,0.119
t1163,0,0.107
t1164,0,0.085
t1165,0,0.1
t1166,0,0.129
t1167,0,0.148
t1168,0,0.15
t1169,0,0.137
t1170,0,0.112
t1171,0,0.09
t1172,0,0.087
t1173,0,0.082
t1174,0,0.057
t1175,0,0.041
t1176,0.022,0.05
t1177,0.087,0.043
t1178,0.169,0.1
t1179,0.292,0.119
t1180,0.3,0.12
t1181,0.309,0.131
t1182,0.313,0.133
t1183,0.212,0.127
t1184,0.153,0.114
t1185,0.071,0.096
t1186,0.001,0.144
t1187,0,0.225
t1188,0,0.289
t1189,0,0.352
t1190,0,0.412
t1191,0,0.462
t1192,0,0.454
t1193,0,0.388
t1194,0,0.36
t1195,0,0.382
t1196,0,0.413
t1197,0,0.418
t1198,0,0.425
t1199,0,0.435
t1200,0.136,0.358
t1201,0.412,0.112
t1202,0.614,0.026
t1203,0.737,0.003
t1204,0.787,0
t1205,0.789,0
t1206,0.729,0
t1207,0.607,0.001
t1208,0.42,0.002
t1209,0.179,0.026
t1210,0.007,0.133
t1211,0,0.248
t1212,0,0.304
t1213,0,0.3
