t,s,w
t1381,0,0.163
t1382,0,0.089
t1383,0,0.02
t1384,0,0.004
t1385,0,0.003
t1386,0,0.002
t1387,0,0.002
t1388,0,0.003
t1389,0,0.005
t1390,0,0.004
t1391,0,0.001
t1392,0.009,0
t1393,0.104,0.002
t1394,0.265,0.053
t1395,0.656,0.361
t1396,0.77,0.688
t1397,0.816,0.841
t1398,0.808,0.898
t1399,0.733,0.905
t1400,0.597,0.911
t1401,0.408,0.925
t1402,0.207,0.918
t1403,0.016,0.846
t1404,0,0.74
t1405,0,0.683
t1406,0,0.638
t1407,0,0.566
t1408,0,0.578
t1409,0,0.773
t1410,0,0.868
t1411,0,0.906
t1412,0,0.916
t1413,0,0.912
t1414,0,0.858
t1415,0,0.746
t1416,0.036,0.615
t1417,0.294,0.53
t1418,0.515,0.833
t1419,0.672,0.943
t1420,0.755,0.971
t1421,0.788,0.982
t1422,0.768,0.986
t1423,0.696,0.987
t1424,0.592,0.988
t1425,0.445,0.986
t1426,0.254,0.973
t1427,0.038,0.924
t1428,0,0.839
t1429,0,0.76
t1430,0,0.724
t1431,0,0.706
t1432,0,0.706
t1433,0,0.726
t1434,0,0.72
t1435,0,0.697
t1436,0,0.668
t1437,0,0.623
t1438,0,0.523
t1439,0,0.364
t1440,0.042,0.201
t1441,0.314,0.121
t1442,0.541,0.259
t1443,0.706,0.345
t1444,0.809,0.425
t1445,0.854,0.476
t1446,0.848,0.494
t1447,0.792,0.485
t1448,0.682,0.447
t1449,0.504,0.329
t1450,0.275,0.183
t1451,0.039,0.151
t1452,0,0.311
t1453,0,0.215
t1454,0,0.103
t1455,0,0.042
t1456,0,0.024
t1457,0,0.022
t1458,0,0.028
t1459,0,0.03
t1460,0,0.026
t1461,0,0.011
t1462,0,0.006
t1463,0,0.007
t1464,0.039,0.012
t1465,0.306,0.006
t1466,0.539,0.043
t1467,0.702,0.111
t1468,0.801,0.145
t1469,0.847,0.151
t1470,0.842,0.145
t1471,0.786,0.159
t1472,0.679,0.202
t1473,0.514,0.271
t1474,0.288,0.364
t1475,0.046,0.552
t1476,0,0.622
t1477,0,0.519
t1478,0,0.437
t1479,0,0.451
t1480,0,0.385
t1481,0,0.32
t1482,0,0.271
t1483,0,0.253
t1484,0,0.247
t1485,0,0.249
t1486,0,0.236
t1487,0,0.228
t1488,0.024,0.206
t1489,0.151,0.147
t1490,0.298,0.459
t1491,0.555,0.812
t1492,0.753,0.925
t1493,0.775,0.952
t1494,0.738,0.961
t1495,0.583,0.964
t1496,0.443,0.949
t1497,0.29,0.902
t1498,0.131,0.786
t1499,0.014,0.481
t1500,0,0.179
t1501,0,0.041
t1502,0,0.015
t1503,0,0.019
t1504,0,0.02
t1505,0,0.018
t1506,0,0.014
t1507,0,0.013
t1508,0,0.013
t1509,0,0.012
t1510,0,0.009
t1511,0,0.009
t1512,0.026,0.008
t1513,0.226,0
t1514,0.425,0.001
t1515,0.611,0.016
t1516,0.739,0.037
t1517,0.71,0.058
t1518,0.675,0.076
t1519,0.593,0.065
t1520,0.463,0.028
t1521,0.31,0
t1522,0.137,0.046
t1523,0.013,0.209
t1524,0,0.314
t1525,0,0.278
t1526,0,0.159
t1527,0,0.064
t1528,0,0.018
t1529,0,0.016
t1530,0,0.05
t1531,0,0.09
t1532,0,0.058
t1533,0,0.026
t1534,0,0.032
t1535,0,0.038
t1536,0.004,0.027
t1537,0.065,0.034
t1538,0.176,0.048
t1539,0.325,0.015
t1540,0.406,0
t1541,0.504,0
t1542,0.585,0
t1543,0.654,0.012
t1544,0.54,0.076
t1545,0.387,0.136
t1546,0.183,0.238
t1547,0.019,0.323
t1548,0,0.305
t1549,0,0.262
t1550,0,0.203
t1551,0,0.162
t1552,0,0.195
t1553,0,0.197
t1554,0,0.158
t1555,0,0.091
t1556,0,0.04
t1557,0,0.011
t1558,0,0.003
t1559,0,0.003
t1560,0.005,0.006
t1561,0.069,0.004
t1562,0.177,0.002
t1563,0.326,0
t1564,0.47,0
t1565,0.7,0
t1566,0.713,0.036
t1567,0.648,0.258
t1568,0.487,0.501
t1569,0.291,0.697
t1570,0.108,0.723
t1571,0.011,0.619
t1572,0,0.484
t1573,0,0.425
t1574,0,0.422
t1575,0,0.415
t1576,0,0.381
t1577,0,0.29
t1578,0,0.194
t1579,0,0.128
t1580,0,0.105
t1581,0,0.087
t1582,0,0.058
t1583,0,0.024
t1584,0.028,0.005
t1585,0.18,0.008
t1586,0.455,0.114
t1587,0.651,0.348
t1588,0.763,0.576
t1589,0.829,0.74
t1590,0.825,0.862
t1591,0.772,0.919
t1592,0.666,0.923
t1593,0.501,0.898
t1594,0.271,0.793
t1595,0.033,0.432
t1596,0,0.033
t1597,0,0.113
t1598,0,0.174
t1599,0,0.157
t1600,0,0.109
t1601,0,0.073
t1602,0,0.062
t1603,0,0.059
t1604,0,0.061
t1605,0,0.071
t1606,0,0.086
t1607,0,0.107
t1608,0.017,0.1
t1609,0.165,0.045
t1610,0.384,0.009
t1611,0.527,0
t1612,0.714,0.006
t1613,0.785,0.038
t1614,0.746,0.086
t1615,0.676,0.133
t1616,0.543,0.148
t1617,0.327,0.101
t1618,0.142,0.054
t1619,0.014,0.09
t1620,0,0.21
t1621,0,0.23
t1622,0,0.192
t1623,0,0.133
t1624,0,0.084
t1625,0,0.051
t1626,0,0.025
t1627,0,0.009
t1628,0,0.003
t1629,0,0.001
t1630,0,0
t1631,0,0
t1632,0.015,0
t1633,0.136,0
t1634,0.283,0
t1635,0.421,0.001
t1636,0.523,0.007
t1637,0.694,0.017
t1638,0.647,0.021
t1639,0.571,0.021
t1640,0.447,0.019
t1641,0.304,0.021
t1642,0.136,0.032
t1643,0.013,0.047
t1644,0,0.079
t1645,0,0.101
t1646,0,0.104
t1647,0,0.093
t1648,0,0.073
t1649,0,0.058
t1650,0,0.044
t1651,0,0.032
t1652,0,0.024
t1653,0,0.017
t1654,0,0.017
t1655,0,0.017
t1656,0.008,0.014
t1657,0.089,0.021
t1658,0.19,0.02
t1659,0.319,0.012
t1660,0.508,0.004
t1661,0.62,0.003
t1662,0.674,0.013
t1663,0.681,0.045
t1664,0.536,0.088
t1665,0.36,0.157
t1666,0.165,0.238
t1667,0.018,0.294
t1668,0,0.274
t1669,0,0.206
t1670,0,0.169
t1671,0,0.139
t1672,0,0.136
t1673,0,0.117
t1674,0,0.08
t1675,0,0.041
t1676,0,0.014
t1677,0,0.003
t1678,0,0
t1679,0,0
t1680,0.012,0
t1681,0.096,0.003
t1682,0.205,0.046
t1683,0.328,0.116
t1684,0.508,0.184
t1685,0.595,0.24
t1686,0.64,0.311
t1687,0.546,0.388
t1688,0.448,0.444
t1689,0.293,0.468
t1690,0.139,0.498
t1691,0.021,0.498
t1692,0,0.476
t1693,0,0.447
t1694,0,0.42
t1695,0,0.432
t1696,0,0.377
t1697,0,0.287
t1698,0,0.176
t1699,0,0.089
t1700,0,0.054
t1701,0,0.037
t1702,0,0.014
t1703,0,0
t1704,0.017,0
t1705,0.129,0
t1706,0.364,0
t1707,0.63,0.001
t1708,0.738,0.001
t1709,0.782,0.001
t1710,0.766,0
t1711,0.675,0
t1712,0.557,0.014
t1713,0.389,0.1
t1714,0.196,0.294
t1715,0.03,0.488
t1716,0,0.479
t1717,0,0.396
t1718,0,0.38
t1719,0,0.398
t1720,0,0.443
t1721,0,0.499
t1722,0,0.484
t1723,0,0.457
t1724,0,0.434
t1725,0,0.441
t1726,0,0.413
t1727,0,0.316
t1728,0.012,0.243
t1729,0.107,0.218
t1730,0.246,0.106
t1731,0.38,0.03
t1732,0.46,0.007
t1733,0.47,0
t1734,0.458,0
t1735,0.484,0.02
t1736,0.437,0.064
t1737,0.307,0.11
t1738,0.12,0.167
t1739,0.015,0.227
t1740,0,0.237
t1741,0,0.192
t1742,0,0.142
t1743,0,0.122
t1744,0,0.1
t1745,0,0.084
t1746,0,0.071
t1747,0,0.068
t1748,0,0.071
t1749,0,0.072
t1750,0,0.066
t1751,0,0.058
t1752,0.008,0.063
t1753,0.083,0.078
t1754,0.188,0.087
t1755,0.301,0.072
t1756,0.421,0.04
t1757,0.533,0.002
t1758,0.601,0
t1759,0.656,0
t1760,0.503,0
t1761,0.345,0.033
t1762,0.167,0.097
t1763,0.023,0.201
t1764,0,0.276
t1765,0,0.258
t1766,0,0.23
t1767,0,0.205
t1768,0,0.185
t1769,0,0.152
t1770,0,0.104
t1771,0,0.048
t1772,0,0.009
t1773,0,0.001
t1774,0,0.001
t1775,0,0.004
t1776,0.005,0.004
t1777,0.055,0.001
t1778,0.146,0.001
t1779,0.265,0.001
t1780,0.333,0.001
t1781,0.432,0.003
t1782,0.49,0.002
t1783,0.546,0.039
t1784,0.433,0.229
t1785,0.366,0.376
t1786,0.192,0.454
t1787,0.031,0.484
t1788,0,0.442
t1789,0,0.312
t1790,0,0.174
t1791,0,0.097
t1792,0,0.056
t1793,0,0.024
t1794,0,0.007
t1795,0,0.002
t1796,0,0.001
t1797,0,0.001
t1798,0,0.001
t1799,0,0.001
t1800,0.009,0.001
t1801,0.088,0.002
t1802,0.213,0.023
t1803,0.351,0.055
t1804,0.566,0.097
t1805,0.669,0.146
t1806,0.729,0.176
t1807,0.689,0.167
t1808,0.586,0.113
t1809,0.437,0.077
t1810,0.242,0.246
t1811,0.047,0.384
t1812,0,0.304
t1813,0,0.195
t1814,0,0.12
t1815,0,0.085
t1816,0,0.07
t1817,0,0.049
t1818,0,0.031
t1819,0,0.017
t1820,0,0.008
t1821,0,0.005
t1822,0,0.006
t1823,0,0.011
t1824,0.018,0.018
t1825,0.165,0.051
t1826,0.454,0.122
t1827,0.624,0.151
t1828,0.729,0.122
t1829,0.775,0.1
t1830,0.771,0.105
t1831,0.724,0.147
t1832,0.621,0.241
t1833,0.468,0.379
t1834,0.265,0.5
t1835,0.058,0.586
t1836,0,0.624
t1837,0,0.562
t1838,0,0.5
t1839,0,0.481
t1840,0,0.464
t1841,0,0.413
t1842,0,0.42
t1843,0,0.481
t1844,0,0.519
t1845,0,0.69
t1846,0,0.757
t1847,0,0.72
t1848,0.04,0.722
t1849,0.237,0.768
t1850,0.481,0.968
t1851,0.644,0.988
t1852,0.746,0.991
t1853,0.775,0.991
t1854,0.724,0.989
t1855,0.58,0.991
t1856,0.415,0.991
t1857,0.378,0.991
t1858,0.257,0.99
t1859,0.058,0.991
t1860,0,0.989
t1861,0,0.986
t1862,0,0.983
t1863,0,0.981
t1864,0,0.983
t1865,0,0.984
t1866,0,0.982
t1867,0,0.979
t1868,0,0.977
t1869,0,0.971
t1870,0,0.953
t1871,0,0.922
t1872,0.067,0.849
t1873,0.306,0.826
t1874,0.518,0.878
t1875,0.669,0.86
t1876,0.764,0.834
t1877,0.8,0.819
t1878,0.787,0.813
t1879,0.71,0.843
t1880,0.574,0.9
t1881,0.394,0.933
t1882,0.22,0.934
t1883,0.045,0.909
t1884,0,0.866
t1885,0,0.854
t1886,0,0.855
t1887,0,0.868
t1888,0,0.905
t1889,0,0.929
t1890,0,0.938
t1891,0,0.937
t1892,0,0.925
t1893,0,0.9
t1894,0,0.836
t1895,0,0.731
t1896,0.064,0.517
t1897,0.297,0.479
t1898,0.51,0.553
t1899,0.665,0.419
t1900,0.77,0.231
t1901,0.81,0.093
t1902,0.796,0.012
t1903,0.736,0
t1904,0.596,0
t1905,0.413,0.025
t1906,0.2,0.123
t1907,0.04,0.289
t1908,0,0.327
t1909,0,0.248
t1910,0,0.169
t1911,0,0.141
t1912,0,0.171
t1913,0,0.257
t1914,0,0.311
t1915,0,0.317
t1916,0,0.261
t1917,0,0.201
t1918,0,0.139
t1919,0,0.101
t1920,0.047,0.06
t1921,0.249,0.013
t1922,0.471,0
t1923,0.647,0
t1924,0.756,0
t1925,0.799,0.002
t1926,0.791,0.061
t1927,0.725,0.133
t1928,0.608,0.387
t1929,0.432,0.647
t1930,0.202,0.74
t1931,0.035,0.647
t1932,0,0.462
t1933,0,0.343
t1934,0,0.294
t1935,0,0.288
t1936,0,0.261
t1937,0,0.243
t1938,0,0.249
t1939,0,0.272
t1940,0,0.311
t1941,0,0.328
t1942,0,0.32
t1943,0,0.294
t1944,0.019,0.251
t1945,0.117,0.188
t1946,0.248,0.112
t1947,0.391,0.045
t1948,0.486,0.011
t1949,0.591,0
t1950,0.654,0
t1951,0.615,0
t1952,0.485,0.035
t1953,0.329,0.181
t1954,0.156,0.287
t1955,0.033,0.327
t1956,0,0.309
t1957,0,0.272
t1958,0,0.193
t1959,0,0.12
t1960,0,0.077
t1961,0,0.061
t1962,0,0.049
t1963,0,0.045
t1964,0,0.042
t1965,0,0.048
t1966,0,0.035
t1967,0,0.027
t1968,0.008,0.034
t1969,0.065,0.045
t1970,0.162,0.061
t1971,0.254,0.097
t1972,0.293,0.201
t1973,0.274,0.317
t1974,0.334,0.264
t1975,0.352,0.18
t1976,0.418,0.108
t1977,0.354,0.045
t1978,0.205,0.005
t1979,0.041,0.382
t1980,0,0.411
t1981,0,0.305
t1982,0,0.168
t1983,0,0.074
t1984,0,0.041
t1985,0,0.029
t1986,0,0.014
t1987,0,0.006
t1988,0,0.006
t1989,0,0.009
t1990,0,0.016
t1991,0,0.02
t1992,0.039,0.017
t1993,0.218,0.027
t1994,0.468,0.085
t1995,0.632,0.195
t1996,0.741,0.266
t1997,0.783,0.258
t1998,0.773,0.255
t1999,0.716,0.271
t2000,0.609,0.288
t2001,0.452,0.334
t2002,0.251,0.491
t2003,0.057,0.6
t2004,0,0.568
t2005,0,0.434
t2006,0,0.409
t2007,0,0.362
t2008,0,0.266
t2009,0,0.142
t2010,0,0.059
t2011,0,0.017
t2012,0,0.005
t2013,0,0.009
t2014,0,0.015
t2015,0,0.011
t2016,0.028,0.01
t2017,0.152,0.018
t2018,0.362,0.055
t2019,0.645,0.118
t2020,0.752,0.219
t2021,0.793,0.3
t2022,0.787,0.419
t2023,0.732,0.538
t2024,0.631,0.656
t2025,0.478,0.746
t2026,0.275,0.722
t2027,0.065,0.573
t2028,0,0.544
t2029,0,0.513
t2030,0,0.416
t2031,0,0.3
t2032,0,0.227
t2033,0,0.219
t2034,0,0.287
t2035,0,0.397
t2036,0,0.549
t2037,0,0.604
t2038,0,0.588
t2039,0,0.531
t2040,0.063,0.425
t2041,0.27,0.358
t2042,0.467,0.64
t2043,0.61,0.751
t2044,0.695,0.797
t2045,0.736,0.801
t2046,0.733,0.79
t2047,0.679,0.782
t2048,0.579,0.781
t2049,0.423,0.767
t2050,0.23,0.684
t2051,0.048,0.431
t2052,0,0.17
t2053,0,0.011
t2054,0,0.105
t2055,0,0.239
t2056,0,0.264
t2057,0,0.23
t2058,0,0.185
t2059,0,0.171
t2060,0,0.16
t2061,0,0.158
t2062,0,0.138
t2063,0,0.119
t2064,0.044,0.082
t2065,0.224,0.083
t2066,0.429,0.121
t2067,0.579,0.144
t2068,0.671,0.104
t2069,0.701,0.049
t2070,0.676,0.014
t2071,0.603,0.003
t2072,0.457,0.001
t2073,0.302,0
t2074,0.128,0.01
t2075,0.021,0.094
t2076,0,0.178
t2077,0,0.14
t2078,0,0.089
t2079,0,0.061
t2080,0,0.053
t2081,0,0.049
t2082,0,0.034
t2083,0,0.022
t2084,0,0.037
t2085,0,0.082
t2086,0,0.097
t2087,0,0.111
t2088,0.06,0.101
t2089,0.284,0.099
t2090,0.504,0.118
t2091,0.66,0.059
t2092,0.764,0.033
t2093,0.808,0.022
t2094,0.803,0.015
t2095,0.753,0.011
t2096,0.651,0.018
t2097,0.497,0.037
t2098,0.293,0.177
t2099,0.075,0.422
t2100,0,0.472
t2101,0,0.289
t2102,0,0.148
t2103,0,0.089
t2104,0,0.067
t2105,0,0.054
t2106,0,0.05
t2107,0,0.043
t2108,0,0.058
t2109,0,0.078
t2110,0,0.061
t2111,0,0.034
t2112,0.038,0.014
t2113,0.214,0.025
t2114,0.496,0.06
t2115,0.653,0.101
t2116,0.75,0.135
t2117,0.793,0.163
t2118,0.788,0.175
t2119,0.735,0.165
t2120,0.632,0.164
t2121,0.467,0.187
t2122,0.253,0.078
t2123,0.063,0.123
t2124,0,0.451
t2125,0,0.585
t2126,0,0.501
t2127,0,0.367
t2128,0,0.316
t2129,0,0.367
t2130,0,0.382
t2131,0,0.334
t2132,0,0.241
t2133,0,0.164
t2134,0,0.096
t2135,0,0.05
t2136,0.025,0.039
t2137,0.12,0.036
t2138,0.249,0.016
t2139,0.36,0.001
t2140,0.444,0
t2141,0.502,0
t2142,0.468,0
t2143,0.417,0.027
t2144,0.275,0.139
t2145,0.17,0.289
t2146,0.085,0.398
t2147,0.017,0.42
t2148,0,0.374
t2149,0,0.287
t2150,0,0.201
t2151,0,0.117
t2152,0,0.061
t2153,0,0.023
t2154,0,0.008
t2155,0,0.006
t2156,0,0.003
t2157,0,0.001
t2158,0,0
t2159,0,0.001
t2160,0.023,0.002
t2161,0.144,0.008
t2162,0.296,0.04
t2163,0.472,0.122
t2164,0.601,0.242
t2165,0.636,0.394
t2166,0.566,0.574
t2167,0.428,0.7
t2168,0.334,0.759
t2169,0.22,0.79
t2170,0.13,0.766
t2171,0.036,0.687
t2172,0,0.644
t2173,0,0.559
t2174,0,0.479
t2175,0,0.431
t2176,0,0.429
t2177,0,0.402
t2178,0,0.378
t2179,0,0.395
t2180,0,0.58
t2181,0,0.63
t2182,0,0.606
t2183,0,0.552
t2184,0.057,0.448
t2185,0.245,0.42
t2186,0.449,0.685
t2187,0.604,0.778
t2188,0.715,0.772
t2189,0.765,0.744
t2190,0.765,0.69
t2191,0.717,0.615
t2192,0.621,0.535
t2193,0.472,0.429
t2194,0.274,0.22
t2195,0.068,0.033
t2196,0,0.187
t2197,0,0.404
t2198,0,0.465
t2199,0,0.346
t2200,0,0.208
t2201,0,0.156
t2202,0,0.136
t2203,0,0.107
t2204,0,0.093
t2205,0,0.076
t2206,0,0.059
t2207,0,0.046
t2208,0.042,0.034
t2209,0.194,0.008
t2210,0.411,0
t2211,0.629,0
t2212,0.733,0
t2213,0.767,0.002
t2214,0.697,0.112
t2215,0.473,0.297
t2216,0.255,0.355
t2217,0.143,0.321
t2218,0.086,0.231
t2219,0.03,0.154
t2220,0,0.103
t2221,0,0.085
t2222,0,0.064
t2223,0,0.034
t2224,0,0.012
t2225,0,0.004
t2226,0,0.002
t2227,0,0.001
t2228,0,0.001
t2229,0,0.001
t2230,0,0.001
t2231,0,0.004
t2232,0.034,0.012
t2233,0.167,0.012
t2234,0.322,0
t2235,0.504,0
t2236,0.576,0
t2237,0.712,0
t2238,0.748,0
t2239,0.695,0
t2240,0.572,0
t2241,0.391,0.07
t2242,0.212,0.223
t2243,0.053,0.358
t2244,0,0.309
t2245,0,0.187
t2246,0,0.118
t2247,0,0.07
t2248,0,0.04
t2249,0,0.023
t2250,0,0.011
t2251,0,0.011
t2252,0,0.021
t2253,0,0.038
t2254,0,0.047
t2255,0,0.038
t2256,0.038,0.017
t2257,0.194,0.003
t2258,0.373,0.009
t2259,0.502,0.025
t2260,0.599,0.023
t2261,0.583,0.01
t2262,0.625,0.001
t2263,0.54,0
t2264,0.366,0
t2265,0.207,0
t2266,0.081,0
t2267,0.017,0.003
t2268,0,0.014
t2269,0,0.032
t2270,0,0.028
t2271,0,0.008
t2272,0,0.01
t2273,0,0.037
t2274,0,0.058
t2275,0,0.053
t2276,0,0.047
t2277,0,0.043
t2278,0,0.03
t2279,0,0.031
t2280,0.063,0.041
t2281,0.254,0.093
t2282,0.466,0.156
t2283,0.614,0.107
t2284,0.697,0.08
t2285,0.714,0.092
t2286,0.695,0.12
t2287,0.656,0.148
t2288,0.585,0.148
t2289,0.428,0.115
t2290,0.265,0.077
t2291,0.079,0.04
t2292,0,0.033
t2293,0,0.022
t2294,0,0.014
t2295,0,0.011
t2296,0,0.026
t2297,0,0.057
t2298,0,0.084
t2299,0,0.112
t2300,0,0.139
t2301,0,0.158
t2302,0,0.168
t2303,0,0.192
t2304,0.078,0.192
t2305,0.299,0.093
t2306,0.506,0.295
t2307,0.658,0.282
t2308,0.755,0.3
t2309,0.798,0.377
t2310,0.794,0.474
t2311,0.744,0.578
t2312,0.645,0.666
t2313,0.495,0.731
t2314,0.297,0.741
t2315,0.085,0.684
t2316,0,0.725
t2317,0,0.735
t2318,0,0.739
t2319,0,0.748
t2320,0,0.63
t2321,0,0.476
t2322,0,0.433
t2323,0,0.434
t2324,0,0.464
t2325,0,0.502
t2326,0,0.515
t2327,0,0.538
t2328,0.076,0.479
t2329,0.287,0.762
t2330,0.481,0.966
t2331,0.622,0.975
t2332,0.712,0.978
t2333,0.778,0.977
t2334,0.776,0.97
t2335,0.723,0.964
t2336,0.615,0.958
t2337,0.466,0.957
t2338,0.276,0.955
t2339,0.079,0.946
t2340,0,0.924
t2341,0,0.913
t2342,0,0.917
t2343,0,0.927
t2344,0,0.941
t2345,0,0.95
t2346,0,0.955
t2347,0,0.954
t2348,0,0.947
t2349,0,0.927
t2350,0,0.863
t2351,0,0.69
t2352,0.081,0.371
t2353,0.29,0.538
t2354,0.484,0.532
t2355,0.627,0.312
t2356,0.666,0.145
t2357,0.726,0.059
t2358,0.751,0.015
t2359,0.697,0.001
t2360,0.581,0
t2361,0.432,0.001
t2362,0.229,0.05
t2363,0.057,0.163
t2364,0,0.283
t2365,0,0.231
t2366,0,0.144
t2367,0,0.07
t2368,0,0.078
t2369,0,0.034
t2370,0,0.011
t2371,0,0.014
t2372,0,0.061
t2373,0,0.168
t2374,0,0.227
t2375,0,0.187
t2376,0.083,0.117
t2377,0.295,0.278
t2378,0.494,0.525
t2379,0.641,0.633
t2380,0.734,0.687
t2381,0.775,0.718
t2382,0.769,0.742
t2383,0.716,0.766
t2384,0.62,0.764
t2385,0.474,0.744
t2386,0.281,0.674
t2387,0.077,0.502
t2388,0,0.262
t2389,0,0.084
t2390,0,0.201
t2391,0,0.211
t2392,0,0.192
t2393,0,0.185
t2394,0,0.179
t2395,0,0.181
t2396,0,0.144
t2397,0,0.084
t2398,0,0.037
t2399,0,0.009
t2400,0.059,0.003
t2401,0.246,0
t2402,0.469,0
t2403,0.612,0
t2404,0.692,0
t2405,0.645,0.005
t2406,0.668,0.018
t2407,0.534,0.068
t2408,0.366,0.139
t2409,0.209,0.21
t2410,0.105,0.233
t2411,0.024,0.179
t2412,0,0.093
t2413,0,0.049
t2414,0,0.041
t2415,0,0.064
t2416,0,0.092
t2417,0,0.121
t2418,0,0.133
t2419,0,0.148
t2420,0,0.158
t2421,0,0.162
t2422,0,0.153
t2423,0,0.144
t2424,0.062,0.165
t2425,0.242,0.354
t2426,0.475,0.492
t2427,0.63,0.54
t2428,0.73,0.533
t2429,0.764,0.5
t2430,0.765,0.438
t2431,0.711,0.352
t2432,0.616,0.277
t2433,0.469,0.225
t2434,0.278,0.197
t2435,0.083,0.12
t2436,0,0.155
t2437,0,0.241
t2438,0,0.334
t2439,0,0.415
t2440,0,0.337
t2441,0,0.241
t2442,0,0.146
t2443,0,0.045
t2444,0,0.002
t2445,0,0
t2446,0,0
t2447,0,0.003
t2448,0.063,0.025
t2449,0.236,0.114
t2450,0.48,0.227
t2451,0.63,0.28
t2452,0.725,0.23
t2453,0.765,0.182
t2454,0.759,0.145
t2455,0.708,0.112
t2456,0.611,0.08
t2457,0.465,0.065
t2458,0.276,0.113
t2459,0.083,0.205
t2460,0,0.323
t2461,0,0.369
t2462,0,0.346
t2463,0,0.304
t2464,0,0.337
t2465,0,0.401
t2466,0,0.444
t2467,0,0.467
t2468,0,0.498
t2469,0,0.625
t2470,0,0.778
t2471,0,0.804
t2472,0.054,0.773
t2473,0.215,0.722
t2474,0.424,0.568
t2475,0.618,0.31
t2476,0.702,0.088
t2477,0.642,0.012
t2478,0.607,0
t2479,0.533,0
t2480,0.398,0.043
t2481,0.267,0.133
t2482,0.135,0.257
t2483,0.04,0.341
t2484,0,0.356
t2485,0,0.319
t2486,0,0.207
t2487,0,0.12
t2488,0,0.085
t2489,0,0.069
t2490,0,0.057
t2491,0,0.05
t2492,0,0.05
t2493,0,0.062
t2494,0,0.086
t2495,0,0.134
t2496,0.038,0.203
t2497,0.157,0.248
t2498,0.309,0.248
t2499,0.471,0.289
t2500,0.566,0.345
t2501,0.625,0.341
t2502,0.607,0.28
t2503,0.607,0.172
t2504,0.518,0.12
t2505,0.369,0.064
t2506,0.201,0.177
t2507,0.054,0.412
t2508,0,0.491
t2509,0,0.343
t2510,0,0.21
t2511,0,0.173
t2512,0,0.13
t2513,0,0.087
t2514,0,0.06
t2515,0,0.058
t2516,0,0.08
t2517,0,0.089
t2518,0,0.084
t2519,0,0.055
t2520,0.052,0.025
t2521,0.202,0.004
t2522,0.37,0
t2523,0.507,0
t2524,0.594,0
t2525,0.601,0.004
t2526,0.546,0.022
t2527,0.434,0.047
t2528,0.29,0.079
t2529,0.202,0.105
t2530,0.124,0.116
t2531,0.042,0.131
t2532,0,0.199
t2533,0,0.253
t2534,0,0.243
t2535,0,0.193
t2536,0,0.17
t2537,0,0.154
t2538,0,0.137
t2539,0,0.139
t2540,0,0.15
t2541,0,0.162
t2542,0,0.179
t2543,0,0.188
t2544,0.072,0.176
t2545,0.261,0.291
t2546,0.473,0.445
t2547,0.619,0.407
t2548,0.715,0.309
t2549,0.756,0.245
t2550,0.712,0.211
t2551,0.655,0.179
t2552,0.494,0.139
t2553,0.344,0.091
t2554,0.197,0.04
t2555,0.057,0.043
t2556,0,0.118
t2557,0,0.213
t2558,0,0.294
t2559,0,0.298
t2560,0,0.281
t2561,0,0.261
t2562,0,0.231
t2563,0,0.232
t2564,0,0.242
t2565,0,0.407
t2566,0,0.494
t2567,0,0.413
t2568,0.089,0.211
t2569,0.289,0.272
t2570,0.481,0.255
t2571,0.625,0.082
t2572,0.721,0.011
t2573,0.762,0.001
t2574,0.757,0
t2575,0.706,0
t2576,0.609,0
t2577,0.448,0.007
t2578,0.252,0.041
t2579,0.075,0.146
t2580,0,0.361
t2581,0,0.47
t2582,0,0.476
t2583,0,0.298
t2584,0,0.21
t2585,0,0.156
t2586,0,0.058
t2587,0,0.016
t2588,0,0.001
t2589,0,0.005
t2590,0,0.028
t2591,0,0.045
t2592,0.086,0.037
t2593,0.285,0.108
t2594,0.475,0.138
t2595,0.619,0.043
t2596,0.713,0.007
t2597,0.747,0.005
t2598,0.73,0.009
t2599,0.686,0.015
t2600,0.579,0.026
t2601,0.449,0.048
t2602,0.271,0.093
t2603,0.085,0.156
t2604,0,0.336
t2605,0,0.402
t2606,0,0.322
t2607,0,0.261
t2608,0,0.211
t2609,0,0.192
t2610,0,0.155
t2611,0,0.123
t2612,0,0.209
t2613,0,0.325
t2614,0,0.345
t2615,0,0.27
t2616,0.092,0.153
t2617,0.305,0.175
t2618,0.5,0.18
t2619,0.644,0.088
t2620,0.733,0.034
t2621,0.772,0.016
t2622,0.766,0.006
t2623,0.713,0.003
t2624,0.615,0
t2625,0.466,0.033
t2626,0.278,0.167
t2627,0.086,0.464
t2628,0,0.553
t2629,0,0.464
t2630,0,0.371
t2631,0,0.243
t2632,0,0.162
t2633,0,0.107
t2634,0,0.082
t2635,0,0.07
t2636,0,0.082
t2637,0,0.093
t2638,0,0.074
t2639,0,0.049
t2640,0.065,0.023
t2641,0.211,0.001
t2642,0.377,0
t2643,0.556,0.004
t2644,0.656,0.019
t2645,0.661,0.036
t2646,0.629,0.057
t2647,0.573,0.078
t2648,0.502,0.128
t2649,0.36,0.221
t2650,0.191,0.332
t2651,0.063,0.395
t2652,0,0.431
t2653,0,0.388
t2654,0,0.337
t2655,0,0.294
t2656,0,0.277
t2657,0,0.235
t2658,0,0.149
t2659,0,0.095
t2660,0,0.086
t2661,0,0.158
t2662,0,0.195
t2663,0,0.179
t2664,0.085,0.145
t2665,0.268,0.206
t2666,0.461,0.504
