t,s,w
t329,0,0.415
t330,0,0.328
t331,0,0.27
t332,0,0.214
t333,0,0.137
t334,0,0.093
t335,0,0.058
t336,0,0.032
t337,0.07,0.026
t338,0.269,0.006
t339,0.481,0.002
t340,0.582,0
t341,0.592,0
t342,0.539,0
t343,0.405,0
t344,0.231,0
t345,0.086,0
t346,0.005,0
t347,0,0
t348,0,0
t349,0,0.001
t350,0,0.001
t351,0,0.001
t352,0,0
t353,0,0.003
t354,0,0.015
t355,0,0.026
t356,0,0.032
t357,0,0.036
t358,0,0.035
t359,0,0.035
t360,0,0.037
t361,0.046,0.041
t362,0.232,0.027
t363,0.526,0.011
t364,0.732,0.019
t365,0.825,0.052
t366,0.815,0.102
t367,0.734,0.13
t368,0.594,0.144
t369,0.352,0.121
t370,0.044,0.079
t371,0,0.042
t372,0,0.037
t373,0,0.07
t374,0,0.126
t375,0,0.183
t376,0,0.235
t377,0,0.274
t378,0,0.296
t379,0,0.328
t380,0,0.39
t381,0,0.449
t382,0,0.481
t383,0,0.524
t384,0,0.578
t385,0.134,0.575
t386,0.453,0.355
t387,0.665,0.131
t388,0.739,0.092
t389,0.542,0.053
t390,0.418,0.012
t391,0.37,0.001
t392,0.221,0
t393,0.19,0
t394,0.016,0.023
t395,0,0.057
t396,0,0.098
t397,0,0.08
t398,0,0.056
t399,0,0.039
t400,0,0.046
t401,0,0.073
t402,0,0.111
t403,0,0.135
t404,0,0.15
t405,0,0.153
t406,0,0.111
t407,0,0.054
t408,0,0.018
t409,0.034,0.005
t410,0.141,0
t411,0.229,0
t412,0.468,0
t413,0.41,0.001
t414,0.332,0.006
t415,0.259,0.017
t416,0.155,0.034
t417,0.057,0.045
t418,0.002,0.04
t419,0,0.026
t420,0,0.016
t421,0,0.015
t422,0,0.017
t423,0,0.02
t424,0,0.02
t425,0,0.023
t426,0,0.034
t427,0,0.053
t428,0,0.058
t429,0,0.047
t430,0,0.032
t431,0,0.026
t432,0,0.025
t433,0.013,0.026
t434,0.09,0.019
t435,0.197,0.027
t436,0.303,0.051
t437,0.384,0.075
t438,0.454,0.106
t439,0.474,0.148
t440,0.396,0.196
t441,0.198,0.229
t442,0.02,0.208
t443,0,0.225
t444,0,0.324
t445,0,0.469
t446,0,0.574
t447,0,0.583
t448,0,0.519
t449,0,0.457
t450,0,0.398
t451,0,0.325
t452,0,0.243
t453,0,0.172
t454,0,0.112
t455,0,0.046
t456,0,0.003
t457,0.183,0
