t,s,w
t340,0.416,0.181
t341,0.45,0.114
t342,0.423,0.065
t343,0.359,0.043
t344,0.249,0.037
t345,0.134,0.039
t346,0.024,0.047
t347,0,0.073
t348,0,0.114
t349,0,0.138
t350,0,0.118
t351,0,0.081
t352,0,0.068
t353,0,0.085
t354,0,0.11
t355,0,0.142
t356,0,0.17
t357,0,0.198
t358,0,0.196
t359,0,0.201
t360,0,0.234
t361,0.019,0.22
t362,0.09,0.157
t363,0.178,0.12
t364,0.238,0.087
t365,0.265,0.06
t366,0.285,0.038
t367,0.272,0.019
t368,0.252,0.006
t369,0.11,0.002
t370,0.02,0.003
t371,0,0.017
t372,0,0.049
t373,0,0.065
t374,0,0.071
t375,0,0.065
t376,0,0.061
t377,0,0.045
t378,0,0.021
t379,0,0.013
t380,0,0.02
t381,0,0.015
t382,0,0.003
t383,0,0.001
t384,0,0.005
t385,0.108,0.007
t386,0.32,0
t387,0.505,0
t388,0.607,0.002
t389,0.636,0.007
t390,0.62,0.012
t391,0.521,0.014
t392,0.399,0.021
t393,0.212,0.018
t394,0.037,0.001
t395,0,0
t396,0,0.002
t397,0,0.035
t398,0,0.111
t399,0,0.153
t400,0,0.152
t401,0,0.141
t402,0,0.133
t403,0,0.113
t404,0,0.107
t405,0,0.106
t406,0,0.114
t407,0,0.125
t408,0,0.128
t409,0.051,0.108
t410,0.173,0.065
t411,0.3,0.042
t412,0.405,0.014
t413,0.478,0.002
t414,0.425,0
t415,0.402,0
t416,0.273,0
t417,0.161,0
t418,0.028,0
t419,0,0
t420,0,0.002
t421,0,0.004
t422,0,0.006
t423,0,0.006
t424,0,0.004
t425,0,0.001
t426,0,0
t427,0,0
t428,0,0.001
t429,0,0.001
t430,0,0.002
t431,0,0.001
t432,0,0.002
t433,0.103,0.004
t434,0.307,0
t435,0.496,0
t436,0.59,0
t437,0.641,0
t438,0.629,0
t439,0.586,0
t440,0.452,0
t441,0.244,0
t442,0.045,0
t443,0,0
t444,0,0
t445,0,0.002
t446,0,0.015
t447,0,0.042
t448,0,0.082
t449,0,0.118
t450,0,0.134
t451,0,0.141
t452,0,0.144
t453,0,0.155
t454,0,0.143
t455,0,0.124
t456,0,0.113
t457,0.059,0.112
t458,0.168,0.066
t459,0.269,0.054
t460,0.335,0.068
t461,0.355,0.076
t462,0.34,0.081
t463,0.302,0.085
t464,0.214,0.084
t465,0.116,0.063
t466,0.02,0.036
t467,0,0.026
t468,0,0.053
t469,0,0.109
t470,0,0.174
t471,0,0.227
t472,0,0.227
t473,0,0.193
t474,0,0.157
t475,0,0.133
t476,0,0.11
t477,0,0.087
t478,0,0.063
t479,0,0.042
t480,0,0.03
t481,0.093,0.02
t482,0.285,0.001
t483,0.499,0
t484,0.596,0
t485,0.658,0.003
t486,0.654,0.006
t487,0.578,0.009
t488,0.457,0.013
t489,0.269,0.008
t490,0.06,0.004
t491,0,0.011
t492,0,0.039
t493,0,0.07
t494,0,0.095
t495,0,0.095
t496,0,0.062
t497,0,0.028
t498,0,0.007
t499,0,0
t500,0,0
t501,0,0
t502,0,0.002
t503,0,0.006
t504,0,0.01
t505,0.158,0.01
t506,0.393,0
t507,0.597,0.001
t508,0.715,0.001
t509,0.76,0.001
t510,0.746,0
t511,0.654,0
t512,0.515,0
t513,0.306,0
t514,0.069,0
t515,0,0.001
t516,0,0.006
t517,0,0.016
t518,0,0.027
t519,0,0.036
t520,0,0.038
t521,0,0.042
t522,0,0.048
t523,0,0.055
t524,0,0.066
t525,0,0.069
t526,0,0.063
t527,0,0.056
t528,0,0.047
t529,0.124,0.032
t530,0.32,0.005
t531,0.505,0
t532,0.663,0
t533,0.724,0
t534,0.71,0
t535,0.627,0
t536,0.478,0
t537,0.267,0
t538,0.055,0
t539,0,0
t540,0,0
t541,0,0.001
t542,0,0
t543,0,0
t544,0,0
t545,0,0.001
t546,0,0.007
t547,0,0.029
t548,0,0.067
t549,0,0.11
t550,0,0.147
t551,0,0.179
t552,0,0.195
t553,0.05,0.168
t554,0.135,0.083
t555,0.209,0.045
t556,0.265,0.029
t557,0.316,0.01
t558,0.351,0.002
t559,0.347,0
t560,0.258,0
t561,0.128,0
t562,0.023,0
t563,0,0.001
t564,0,0.006
t565,0,0.015
t566,0,0.03
t567,0,0.053
t568,0,0.07
t569,0,0.071
t570,0,0.076
t571,0,0.088
t572,0,0.09
t573,0,0.085
t574,0,0.073
t575,0,0.058
t576,0,0.039
t577,0.043,0.018
t578,0.149,0.002
t579,0.265,0.001
t580,0.315,0.001
t581,0.368,0
t582,0.293,0.001
t583,0.224,0.003
t584,0.136,0.011
t585,0.072,0.026
t586,0.017,0.021
t587,0,0.004
t588,0,0
t589,0,0
t590,0,0
t591,0,0
t592,0,0.002
t593,0,0.02
t594,0,0.061
t595,0,0.112
t596,0,0.157
t597,0,0.206
t598,0,0.251
t599,0,0.312
t600,0,0.332
t601,0.02,0.251
t602,0.072,0.158
t603,0.133,0.163
t604,0.206,0.186
t605,0.262,0.192
t606,0.26,0.169
t607,0.231,0.137
t608,0.168,0.112
t609,0.094,0.08
t610,0.019,0.041
t611,0,0.06
t612,0,0.119
t613,0,0.155
t614,0,0.161
t615,0,0.162
t616,0,0.162
t617,0,0.172
t618,0,0.179
t619,0,0.178
t620,0,0.182
t621,0,0.213
t622,0,0.216
t623,0,0.223
t624,0,0.186
t625,0.029,0.144
t626,0.093,0.094
t627,0.162,0.084
t628,0.215,0.05
t629,0.238,0.022
t630,0.231,0.015
t631,0.218,0.017
t632,0.169,0.017
t633,0.094,0.014
t634,0.018,0.008
t635,0,0.008
t636,0,0.019
t637,0,0.035
t638,0,0.058
t639,0,0.076
t640,0,0.079
t641,0,0.069
t642,0,0.055
t643,0,0.052
t644,0,0.065
t645,0,0.078
t646,0,0.084
t647,0,0.086
t648,0,0.091
t649,0.048,0.078
t650,0.158,0.04
t651,0.277,0.025
t652,0.363,0.012
t653,0.361,0.006
t654,0.302,0.004
t655,0.271,0.004
t656,0.201,0.005
t657,0.114,0.011
t658,0.03,0.03
t659,0,0.052
t660,0,0.079
t661,0,0.103
t662,0,0.121
t663,0,0.124
t664,0,0.112
t665,0,0.108
t666,0,0.108
t667,0,0.099
t668,0,0.102
t669,0,0.104
t670,0,0.096
t671,0,0.089
t672,0,0.084
t673,0.05,0.07
t674,0.163,0.041
t675,0.294,0.026
t676,0.386,0.008
t677,0.384,0.001
t678,0.368,0
t679,0.336,0
t680,0.276,0
t681,0.167,0.001
t682,0.038,0.003
t683,0,0.004
t684,0,0.003
t685,0,0.002
t686,0,0.007
t687,0,0.022
t688,0,0.031
t689,0,0.03
t690,0,0.029
t691,0,0.042
t692,0,0.047
t693,0,0.059
t694,0,0.062
t695,0,0.076
t696,0,0.082
t697,0.026,0.088
t698,0.079,0.118
t699,0.125,0.086
t700,0.198,0.07
t701,0.22,0.076
t702,0.243,0.077
t703,0.196,0.075
t704,0.139,0.126
t705,0.068,0.213
t706,0.017,0.213
t707,0,0.265
t708,0,0.231
t709,0,0.145
t710,0,0.11
t711,0,0.159
t712,0,0.218
t713,0,0.195
t714,0,0.155
t715,0,0.112
t716,0,0.068
t717,0,0.1
t718,0,0.137
t719,0,0.174
t720,0,0.259
