t,s,w
t844,0.839,0.064
t845,0.896,0.101
t846,0.9,0.156
t847,0.859,0.233
t848,0.762,0.313
t849,0.606,0.376
t850,0.38,0.342
t851,0.092,0.27
t852,0,0.22
t853,0,0.178
t854,0,0.138
t855,0,0.108
t856,0,0.094
t857,0,0.092
t858,0,0.093
t859,0,0.085
t860,0,0.078
t861,0,0.078
t862,0,0.084
t863,0,0.088
t864,0,0.1
t865,0.273,0.093
t866,0.525,0.188
t867,0.71,0.385
t868,0.832,0.491
t869,0.892,0.538
t870,0.899,0.566
t871,0.858,0.585
t872,0.762,0.576
t873,0.607,0.512
t874,0.38,0.415
t875,0.092,0.347
t876,0,0.289
t877,0,0.225
t878,0,0.187
t879,0,0.159
t880,0,0.133
t881,0,0.112
t882,0,0.103
t883,0,0.101
t884,0,0.106
t885,0,0.117
t886,0,0.121
t887,0,0.117
t888,0,0.109
t889,0.277,0.089
t890,0.522,0.13
t891,0.704,0.287
t892,0.821,0.409
t893,0.878,0.516
t894,0.884,0.617
t895,0.843,0.693
t896,0.747,0.728
t897,0.592,0.693
t898,0.368,0.595
t899,0.087,0.504
t900,0,0.424
t901,0,0.381
t902,0,0.359
t903,0,0.317
t904,0,0.302
t905,0,0.302
t906,0,0.322
t907,0,0.355
t908,0,0.396
t909,0,0.43
t910,0,0.43
t911,0,0.419
t912,0,0.403
t913,0.269,0.348
t914,0.494,0.321
t915,0.671,0.534
t916,0.794,0.69
t917,0.862,0.777
t918,0.88,0.82
t919,0.844,0.862
t920,0.751,0.869
t921,0.599,0.838
t922,0.378,0.756
t923,0.095,0.628
t924,0,0.5
t925,0,0.369
t926,0,0.245
t927,0,0.185
t928,0,0.145
t929,0,0.114
t930,0,0.097
t931,0,0.084
t932,0,0.072
t933,0,0.065
t934,0,0.07
t935,0,0.086
t936,0,0.087
t937,0.216,0.102
t938,0.462,0.192
t939,0.652,0.506
t940,0.774,0.695
t941,0.839,0.808
t942,0.85,0.873
t943,0.806,0.905
t944,0.707,0.914
t945,0.551,0.901
t946,0.329,0.839
t947,0.066,0.702
t948,0,0.518
t949,0,0.362
t950,0,0.226
t951,0,0.118
t952,0,0.125
t953,0,0.14
t954,0,0.155
t955,0,0.158
t956,0,0.171
t957,0,0.202
t958,0,0.155
t959,0,0.123
t960,0,0.107
t961,0.142,0.088
t962,0.376,0.145
t963,0.601,0.44
t964,0.715,0.647
t965,0.752,0.715
t966,0.754,0.768
t967,0.736,0.808
t968,0.658,0.814
t969,0.512,0.782
t970,0.315,0.682
t971,0.059,0.537
t972,0,0.418
t973,0,0.334
t974,0,0.261
t975,0,0.198
t976,0,0.16
t977,0,0.121
t978,0,0.084
t979,0,0.061
t980,0,0.047
t981,0,0.037
t982,0,0.017
t983,0,0.007
t984,0,0.003
t985,0.173,0.002
t986,0.463,0.011
t987,0.688,0.069
t988,0.814,0.137
t989,0.875,0.217
t990,0.883,0.328
t991,0.842,0.438
t992,0.745,0.501
t993,0.586,0.507
t994,0.358,0.467
t995,0.077,0.404
t996,0,0.323
t997,0,0.258
t998,0,0.205
t999,0,0.167
t1000,0,0.139
t1001,0,0.113
t1002,0,0.085
t1003,0,0.068
t1004,0,0.054
t1005,0,0.041
t1006,0,0.03
t1007,0,0.017
t1008,0,0.007
t1009,0.212,0.004
t1010,0.466,0.048
t1011,0.678,0.168
t1012,0.806,0.316
t1013,0.869,0.452
t1014,0.879,0.532
t1015,0.84,0.571
t1016,0.745,0.586
t1017,0.588,0.562
t1018,0.361,0.474
t1019,0.082,0.335
t1020,0,0.215
t1021,0,0.155
t1022,0,0.112
t1023,0,0.087
t1024,0,0.07
t1025,0,0.061
t1026,0,0.058
t1027,0,0.061
t1028,0,0.061
t1029,0,0.062
t1030,0,0.063
t1031,0,0.06
t1032,0,0.054
t1033,0.213,0.043
t1034,0.474,0.111
t1035,0.664,0.197
t1036,0.792,0.223
t1037,0.858,0.231
t1038,0.87,0.228
t1039,0.831,0.206
t1040,0.736,0.168
t1041,0.58,0.132
t1042,0.356,0.111
t1043,0.08,0.098
t1044,0,0.084
t1045,0,0.076
t1046,0,0.068
t1047,0,0.057
t1048,0,0.043
t1049,0,0.034
t1050,0,0.029
t1051,0,0.021
t1052,0,0.019
t1053,0,0.018
t1054,0,0.017
t1055,0,0.015
t1056,0.003,0.014
t1057,0.245,0.013
t1058,0.495,0.032
t1059,0.681,0.117
t1060,0.803,0.207
t1061,0.863,0.325
t1062,0.871,0.466
t1063,0.83,0.568
t1064,0.733,0.574
t1065,0.579,0.532
t1066,0.359,0.467
t1067,0.085,0.355
t1068,0,0.242
t1069,0,0.153
t1070,0,0.1
t1071,0,0.073
t1072,0,0.058
t1073,0,0.044
t1074,0,0.035
t1075,0,0.028
t1076,0,0.023
t1077,0,0.018
t1078,0,0.015
t1079,0,0.016
t1080,0,0.015
t1081,0.227,0.012
t1082,0.479,0.076
t1083,0.669,0.222
t1084,0.794,0.344
t1085,0.855,0.505
t1086,0.856,0.642
t1087,0.792,0.714
t1088,0.678,0.731
t1089,0.535,0.701
t1090,0.325,0.636
t1091,0.079,0.516
t1092,0,0.379
t1093,0,0.255
t1094,0,0.185
t1095,0,0.155
t1096,0,0.142
t1097,0,0.124
t1098,0,0.108
t1099,0,0.082
t1100,0,0.071
t1101,0,0.066
t1102,0,0.063
t1103,0,0.06
t1104,0,0.058
t1105,0.112,0.045
t1106,0.363,0.149
t1107,0.664,0.388
t1108,0.78,0.613
t1109,0.822,0.751
t1110,0.8,0.821
t1111,0.743,0.841
t1112,0.64,0.834
t1113,0.491,0.786
t1114,0.29,0.681
t1115,0.064,0.547
t1116,0,0.45
t1117,0,0.407
t1118,0,0.361
t1119,0,0.3
t1120,0,0.259
t1121,0,0.248
t1122,0,0.18
t1123,0,0.071
t1124,0,0.057
t1125,0,0.099
t1126,0,0.168
t1127,0,0.157
t1128,0,0.1
t1129,0.157,0.077
t1130,0.396,0.195
t1131,0.612,0.501
t1132,0.684,0.661
t1133,0.659,0.728
t1134,0.615,0.72
t1135,0.599,0.71
t1136,0.519,0.683
t1137,0.385,0.625
t1138,0.233,0.537
t1139,0.054,0.413
t1140,0,0.339
t1141,0,0.294
t1142,0,0.25
t1143,0,0.182
t1144,0,0.101
t1145,0,0.068
t1146,0,0.085
t1147,0,0.129
t1148,0,0.131
t1149,0,0.092
t1150,0,0.067
t1151,0,0.045
t1152,0,0.027
t1153,0.138,0.018
t1154,0.396,0.09
t1155,0.59,0.189
t1156,0.701,0.251
t1157,0.746,0.272
t1158,0.756,0.274
t1159,0.723,0.279
t1160,0.62,0.288
t1161,0.491,0.283
t1162,0.287,0.261
