t,s,w
t866,0.319,0.024
t867,0.622,0.04
t868,0.644,0.036
t869,0.625,0.02
t870,0.554,0.008
t871,0.301,0.002
t872,0.149,0
t873,0.042,0.023
t874,0,0.216
t875,0,0.464
t876,0,0.495
t877,0,0.41
t878,0,0.328
t879,0,0.3
t880,0,0.25
t881,0,0.165
t882,0,0.172
t883,0,0.386
t884,0,0.647
t885,0,0.829
t886,0,0.961
t887,0,0.989
t888,0.03,0.989
t889,0.131,0.99
t890,0.272,0.991
t891,0.372,0.99
t892,0.379,0.984
t893,0.278,0.973
t894,0.308,0.963
t895,0.277,0.961
t896,0.173,0.96
t897,0.057,0.946
t898,0,0.903
t899,0,0.823
t900,0,0.715
t901,0,0.574
t902,0,0.457
t903,0,0.459
t904,0,0.465
t905,0,0.457
t906,0,0.523
t907,0,0.547
t908,0,0.466
t909,0,0.379
t910,0,0.205
t911,0,0.201
t912,0.084,0.192
t913,0.338,0.323
t914,0.398,0.32
t915,0.52,0.294
t916,0.452,0.271
t917,0.42,0.227
t918,0.292,0.261
t919,0.196,0.27
t920,0.073,0.296
t921,0.041,0.407
t922,0,0.317
t923,0,0.344
t924,0,0.334
t925,0,0.286
t926,0,0.386
t927,0,0.336
t928,0,0.339
t929,0,0.428
t930,0,0.459
t931,0,0.433
t932,0,0.424
t933,0,0.472
t934,0,0.501
t935,0,0.491
t936,0.09,0.475
t937,0.261,0.624
t938,0.374,0.67
t939,0.377,0.627
t940,0.411,0.59
t941,0.429,0.61
t942,0.392,0.637
t943,0.304,0.683
t944,0.169,0.697
t945,0.053,0.609
t946,0,0.592
t947,0,0.578
t948,0,0.476
t949,0,0.43
t950,0,0.404
t951,0,0.391
t952,0,0.386
t953,0,0.4
t954,0,0.445
t955,0,0.467
t956,0,0.468
t957,0,0.464
t958,0,0.479
t959,0,0.467
t960,0.067,0.364
t961,0.168,0.391
t962,0.28,0.391
t963,0.338,0.301
t964,0.326,0.235
t965,0.28,0.22
t966,0.233,0.25
t967,0.173,0.312
t968,0.105,0.388
t969,0.04,0.402
t970,0,0.337
t971,0,0.305
t972,0,0.277
t973,0,0.266
t974,0,0.262
t975,0,0.255
t976,0,0.268
t977,0,0.279
t978,0,0.294
t979,0,0.311
t980,0,0.322
t981,0,0.294
t982,0,0.243
t983,0.003,0.185
t984,0.156,0.077
t985,0.417,0.082
t986,0.616,0.041
